Date,vma_10,month_cos,macd,obv,return_lag_20,volume_lag_1,volume_lag_5,rolling_vol_10,week,trading_day_number,volume_change,dist_sma_20,momentum_20,vma_5,dist_sma_200,volume_lag_3,momentum_5,high_low_range,rolling_var_10,atr,bb_width,volume_lag_10,volume_lag_20,atr_pct,rolling_var_20,return_lag_1,day_of_week,volume_ratio_10,Volume,price_diff,price_diff_pct,roc_10,rolling_vol_5,return_lag_10,momentum_10,open_close_diff,volume_change_ratio,return_lag_5,volume_momentum,dist_sma_5,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-0.8944835514603642,1.2047838681054384,-0.13612164178115096,-1.885569400270936,-0.006753133651420651,-0.6810763567963788,-0.762045979483846,-0.28399490756881635,1.1601818216721904,-1.6979970924330727,-0.0771471036905965,-1.0770168163100877,-0.10141149437561833,-0.8143995494413389,-1.3680597652901094,-0.7470461976084033,-0.04521512803821614,-0.8849140736137663,-0.5026479118447866,-0.8708182012319848,0.4034526123606415,-0.7526726249088838,-0.7227263757692743,0.6058684625412336,-0.5370547306433258,-0.07452807384299812,0.004566198977244899,-0.38039621324167633,-0.7448702033115583,-0.01988911896758419,-0.09499968987840669,-0.7369426966589882,-0.6898366006081853,-0.05591842069672218,-0.0675485298178192,0.30256237388968077,-0.5457318625641318,0.03665695973644766,0.05703150939198256,-0.05404073251764835,19.076208114624023,0.0,-0.0063781902072138,0,1
2005-11-04,-0.8944835514603642,1.2047838681054384,-0.13511952847127762,-1.885569400270936,1.2699868760993172,-0.7454890489263897,-0.732321952221836,-0.5053024858525538,1.1601818216721904,-1.6979970924330727,-0.05013730086887265,-0.9616892161819373,-0.10786936326344329,-0.826478064466322,-1.3682146112577378,-0.6766673976980425,-0.03679880771614971,-1.1714152581782622,-0.5027085718830687,-0.871993652706137,0.26488973495354756,-0.7188652116077339,-0.515143373831342,0.5271266894180675,-0.5370933162925867,-0.0832116533890611,1.4216761250456875,-1.088161937375086,-0.7626452100895651,-0.019235155104887932,-0.06053763385031775,-1.0227099641398683,-1.2421482696992021,0.9925725571492573,-0.07401425473934622,0.03190138746937001,-0.6958583893878931,-1.0727111776108476,0.15145709010064137,-0.07776412518028535,19.178543090820312,0.0053501966202718,-0.006778256578276,1,1
2005-11-08,-0.8944835514603642,1.2047838681054384,-0.13138076506722648,-1.8838514096728884,-0.6850573054175934,-0.6479648027798421,-0.6764018057423777,-1.0271952189884703,1.2260481848559661,-1.6979970924330727,-0.1304741502873333,-0.48145303411425205,-0.09650198529279314,-0.8207333203723971,-1.3025196552578904,-0.7438666719743233,-0.031352926173658056,0.13721548115639215,-0.5027111940930626,-0.8715704894580035,0.0380732366810226,-0.7305846808310501,-0.7477673548590652,0.5012304610402669,-0.5371487736241087,0.1849043047418716,-0.7039887640569764,-0.4428958552805284,-0.7521053615673258,-0.0072990804061088994,0.5656008422591807,-0.047721099484156315,-1.0324009751514054,-0.717396427966745,-0.05307751836676234,1.1227426303303163,-0.6171788802957245,0.1861886634238835,0.20930382298504446,0.4524412948497222,19.178543090820312,-0.0143240544796343,-0.0260524413071197,0,0
2005-11-09,-0.8944835514603642,1.2047838681054384,-0.13010156668587883,-1.884174862772209,0.5624394779724945,-0.7527307125386394,-0.6791261205708642,-0.976348754805162,1.2260481848559661,-1.6979970924330727,0.0037773715856794492,-0.611672288828076,-0.10220457432876161,-0.8311692127918026,-1.3513760221818882,-0.7620001425706084,-0.03630377610875088,-0.4716566295897874,-0.5027124214483838,-0.8725696259014278,-0.16841096691711405,-0.7691567094531017,-0.7339121107060482,0.4740434211315242,-0.5371910868027904,0.5764753063150758,0.004566198977244899,-0.5260058117712552,-0.7552786765917852,-0.031171229803666965,-0.6777711977972559,-0.3503750580044065,-0.7428177052428259,0.3658325524332828,-0.059286817538654855,0.4163843166244444,-0.29742573183250515,-0.07450212458124204,-0.21635494098282126,-0.11905985639965896,18.954923629760746,-0.0117283868274855,0.0011851656514029,0,0
2005-11-10,-0.8944835514603642,1.2047838681054384,-0.12947400437758536,-1.8848349336497623,-0.3801016165906682,-0.7559068807896262,-0.7437449565026826,-0.9417466807189463,1.2260481848559661,-1.6979970924330727,0.05412431561778163,-0.6968748310976667,-0.10280884382122873,-0.8311692127918026,-1.3905622941267366,-0.6462393373798969,-0.04019359489280669,-0.8809468938040997,-0.5027124214483838,-0.8770128310388455,-0.389090955460071,-0.7691567094531017,-0.766514843141384,0.20638265951893417,-0.5372297428788416,-0.6735744375256499,0.7131211620114661,0.06007722875068219,-0.7203880778978542,-0.02888178032209617,-0.566576961311972,-0.5215625429849129,-0.6339495432769839,0.03805884993306302,-0.06282750710400234,-0.13144922000627277,0.2537221611333432,-0.08319683985254306,-0.12899717854227158,-0.5066208470301224,18.947341918945312,-0.0004000663710623,0.0013984205569247,0,1
2005-11-11,-0.8861921157848673,1.2047838681054384,-0.12871727899470892,-1.886151095385663,-0.896777883689155,-0.720984910870027,-0.762045979483846,-1.17601918992489,1.2260481848559661,-1.6979970924330727,0.09792342866279923,-0.6185114194790834,-0.09880570096795266,-0.8019225750853537,-1.391834315337633,-0.7511159904200257,-0.04033506808566103,-0.6542528494078319,-0.5027124214483838,-0.8837481674476583,-0.5719471317306527,-0.7387883092873716,-0.7504696187896182,-0.24690225502470806,-0.537256876965285,-0.560313430026776,1.4216761250456875,1.0258984560008493,-0.6523839369236896,-0.01956221931654103,-0.07789706391189966,-0.23179946153347322,-0.6346352382474061,-1.077645064576877,-0.05682358094186264,0.02370096155029411,0.2308726861581979,-0.04849030179527196,0.5073461260842478,-0.4717715669092035,18.97007942199707,0.001199317093465,0.0004000663710624,1,1
2005-11-14,-0.859530003477324,1.2047838681054384,-0.12777719994421943,-1.8835613275038339,-0.27713635068486603,-0.6529196252513814,-0.6459085976621262,-1.174969882950017,1.2919145480397416,-1.6979970924330727,0.18258352546375803,-0.5192529806100542,-0.09748397072949175,-0.7741759461926215,-1.3877669340827785,-0.7542955160541057,-0.04182034086155903,-0.4291003090836246,-0.5027124214483838,-0.8861695990986485,-0.8076386810086528,-0.7537143555065119,-0.766514843141384,-0.41239372996958173,-0.5372853159997125,-0.0660063152070389,-1.4125437270911976,2.125648062665599,-0.520374031906179,-0.01825429159114836,-0.008455980323694979,-0.20637419542410648,-0.6674406547360414,-0.08261424630847834,-0.05631052285588675,0.2377699288865012,0.2180111876189649,0.18526294718279962,0.7346878817280807,-0.34691912581961615,18.954923629760746,-0.0007992507224026,-0.0195709398990322,0,1
2005-11-16,-0.6783264915788211,1.2047838681054384,-0.12681764022713612,-1.8995603924014135,-1.6998900879386027,-0.5207910260103334,-0.7510097960453131,-1.1946289668044456,1.2919145480397416,-1.6979970924330727,1.8463621953166118,-0.4823580333948798,-0.08996859222069768,-0.4200564765717532,-1.3897163199304736,-0.7193366317073961,-0.0472661512225698,-0.11603018694613766,-0.5027124214483838,-0.8886262928589861,-0.8783041088198874,-0.6816558968237046,-0.7535321845775782,-0.5765642025408455,-0.5372926508667235,0.0037821965923972994,0.004566198977244899,4.725685471755919,0.8695062156567877,-0.019888954406974402,-0.09521130133305881,-0.2847829793822909,-0.97725863714354,0.1884445528669344,-0.05790118885044784,1.1869652128975607,2.2766261207247562,0.5773360950266256,3.127921810772243,-0.1817681621850239,19.20128631591797,0.0129135524788883,-0.0038064516623713,1,2
2005-11-17,-0.6159328007867801,1.2047838681054384,-0.12507071967935152,-1.8933754425552483,-0.521637811383376,0.8703389062393447,-0.7541961291780458,-1.1017793353949574,1.2919145480397416,-1.6979970924330727,-1.3375206221532594,-0.2433253592427905,-0.08536119887953027,-0.28738337880307063,-1.3459817718454201,-0.6511993973690617,-0.03750606690819999,1.6075045410878965,-0.5027124214483838,-0.8857111692571763,-0.9395177542692588,-0.6844392707642423,-0.6496014760727956,-0.4037561321318768,-0.5372984297974772,-0.08342457820120862,0.7131211620114661,1.2879168933043508,-0.14773164858391333,-0.008607419533025665,0.5035455822259951,-0.11249639269508735,-0.8660997984498382,-0.07373508152339936,-0.05441178443502729,-0.8706130966187663,-0.5550869362271422,-0.6743166986171739,3.646099787534786,0.29232807608143113,18.981449127197266,-0.0115151319219635,-0.0189304065685288,0,0
2005-11-18,-0.6093141901491421,1.2047838681054384,-0.12412271518067532,-1.8943445772319156,-0.05420824489356258,-0.1478135882969616,-0.7191623963836501,-1.0361194977624764,1.2919145480397416,-1.6979970924330727,-0.7071030099063577,-0.38933571706894343,-0.08751390419530047,-0.2803878188961742,-1.383671813750959,-0.5189311309913337,-0.03743549047010445,-0.9129979075031514,-0.5027124214483838,-0.8866280244561291,-1.004785704558714,-0.750458947388924,-0.7499291660035076,-0.444344492569623,-0.5373033584337779,0.5149285680215943,1.4216761250456875,-0.813150586721245,-0.6883534627259367,-0.028718618477641532,-0.5574286264913912,-0.2494144618348523,-0.8714223117977237,-0.0824794536909074,-0.057182886871411036,-0.3333060351735953,-0.667495306470702,-0.5609104464697078,3.6220041477540463,-0.14904544464398,18.954923629760746,-0.0013984205569248,-0.0201701097335545,0,1
2005-11-21,-0.4122033437001563,1.2047838681054384,-0.12323263556016217,-1.9105832086701657,0.9993709466334011,-0.688921492376316,-0.650879277349189,-1.0359450778980153,1.357780911223517,-1.6979970924330727,2.101391817608444,-0.35057096942040245,-0.09253662353622805,0.057377493834871895,-1.387327683505721,0.8736693014793655,-0.03778897770316813,-0.8809468938040997,-0.5027124214483838,-0.8870982068393867,-1.3173114480830987,-0.7691567094531017,-0.7159133951928499,-0.4735449501825234,-0.5373033584337779,-0.5510081303157349,-1.4125437270911976,2.94539779399131,0.8943374057231823,-0.020379427303996594,-0.1211867474316848,-0.267166133768439,-0.8691535932790576,-0.04757470109707719,-0.05754201203759111,-0.0008737989993498748,6.248142940217035,-0.06596943773736907,3.8603011116027015,-0.2039969056562094,18.602426528930664,-0.0187716891766295,0.0380584365717718,0,0
2005-11-22,-0.4164788695500174,1.2047838681054384,-0.12337409964682008,-1.9115948989368052,-1.9727473248418668,0.8951924228033159,-0.5183278190275101,-0.9310589010402194,1.357780911223517,-1.6979970924330727,-2.079608134022844,-0.611577501695703,-0.08736289383591106,0.02165821345835133,-1.447634575964149,-0.14555943578131933,-0.044790779641134,-0.10561091084582465,-0.5027049626549573,-0.8876154083577681,-1.2919232290590246,-0.6505016411383889,-0.68952947281636,-0.475813651068331,-0.5373033584337779,-0.10956913452171387,-0.7039887640569764,-0.9351416990980974,-0.6839425548419381,-0.034441378238367695,-0.8676310350276196,-0.5694963469526831,-0.6268190955932734,0.18751354971375897,-0.06369992276620337,0.0569855216373063,-0.6958583893878931,0.003908570068644566,3.846555944088501,-0.7532733253091164,18.88290977478028,0.0149652375142582,0.0475477320146778,1,2
2005-11-23,-0.41917685457131176,1.2047838681054384,-0.12242688411258948,-1.9114630990700212,-0.7188963336210109,-0.6845066185074444,0.8772542297780702,-0.921555415914117,1.357780911223517,-1.6979970924330727,-0.11265649481286281,-0.35693797941714966,-0.08162242868035244,-0.337492238324386,-1.3973926017220577,-0.6872393204313585,-0.03927421488832585,-0.9490780555346889,-0.5027124214483838,-0.8890358242348065,-1.2874105122692276,-0.7578812778970243,-0.7277050923443538,-0.6681070474228306,-0.5373033584337779,-0.8676453488580793,0.004566198977244899,-1.088161937375086,-0.7626452100895651,-0.007135507160129863,0.5938387428557138,-0.5615541066257831,-0.4239693689782538,0.5818258894115488,-0.06364858596959974,0.48127040161943957,-0.6804116159590283,-0.083410037717087,1.6559313282265662,-0.17317768885512183,18.841217041015625,-0.002210402427269,0.0121696868163231,0,1
2005-11-24,-0.4200222975359736,1.2047838681054384,-0.12160216177150919,-1.9117169018332363,0.3695894402414013,-0.7619098387839911,-0.1441567192507132,-0.9830995964757103,1.357780911223517,-1.6979970924330727,0.024701049451459307,-0.367727296654002,-0.08385063917581735,-0.4717418490983375,-1.403576183074075,0.8985490895660415,-0.044649270857539385,-0.7515405429351909,-0.5027124214483838,-0.8890358242348065,-1.3113046972995637,-0.7611366860146122,-0.766514843141384,-0.6518978909758743,-0.5373033584337779,0.6044530932372886,0.7131211620114661,-1.088161937375086,-0.7624979682724302,-0.021033720287912436,-0.15636327650055634,-0.41054316279945213,-0.5776370797598901,-0.6769752916057077,-0.06046696992375567,-0.11605681884912313,0.19747503406140304,0.5157104298846827,0.813091741963175,-0.11356408448443774,18.602426528930664,-0.0127548350869891,0.017745240917126,0,0
2005-11-25,-0.40606412709522755,1.2047838681054384,-0.1214729546291668,-1.9135268921060076,0.040225087299196084,-0.7619098387839911,-0.6869963634087138,-0.9736030233232723,1.357780911223517,-1.6979970924330727,0.2213248588040084,-0.5357719909185645,-0.08660755697032718,-0.45270935253143213,-1.4440745819830731,-0.6828197797999873,-0.0450029360443049,0.3159094318902879,-0.5027122714717732,-0.8871922495936262,-1.3151692593211293,-0.7253434737617337,-0.766514843141384,-0.44674491149040124,-0.5373033584337779,-0.1449996660960743,1.4216761250456875,-0.7386026950866261,-0.6011983655791596,-0.029536237866621497,-0.6105828609238362,-0.42341010378291216,-0.563041622976897,-0.5629213583880287,-0.06067236875684673,-0.7226629466611093,2.742946433041879,-0.5515932137464463,0.8459173475690075,-0.4370833638976746,19.690221786499023,0.0568301257484013,0.0167698556939038,1,2
2005-11-28,-0.39274700681449976,1.2047838681054384,-0.1179181028173964,-1.9111136227681997,-1.0808932180273436,-0.6016880313629654,0.9021872865417033,-0.06164241331374977,1.4236472744072926,-1.6979970924330727,0.09068303862900379,0.3667383088706895,-0.07127479823853622,-0.7656419867816825,-1.252223238538477,-0.7620001425706084,-0.024209935768760835,2.957829867360703,-0.5026846960976127,-0.8819497370950657,-1.1993373046900024,-0.6555800778018259,-0.7359592803504065,-0.20496039167886218,-0.5373033584337779,-0.6051021239570646,-1.4125437270911976,-0.6004804687003967,-0.5386681930221874,0.027690783778504872,2.477323467583344,0.31454031890143,0.7154021695021905,-0.06515366315333468,-0.04584220631627142,-2.6188432985541,-0.09217068291418952,-0.10958812152405228,-1.0715464125571026,1.4178892516829278,19.5082950592041,-0.0092823937337235,-0.0472992793574767,0,1
2005-11-29,-0.4172499878584452,1.2047838681054384,-0.11552162852948798,-1.9116847555242644,-0.0810336224690199,-0.5391016359772719,-0.6825673603542154,-0.02818899330801762,1.4236472744072926,-1.6979970924330727,-0.24457849989239355,0.18883720628801717,-0.07293646332451756,-0.7756138646479767,-1.2832818408220408,-0.7615289368716377,-0.021027127041572852,2.2865670917510754,-0.5026721193236064,-0.8786114547291142,-1.1540174542438422,-0.5201551001101712,-0.750977316861419,0.0325874712459875,-0.5373033584337779,2.4312121609097077,-0.7039887640569764,-1.0481363143884423,-0.7296065580439087,-0.027083215139071967,-0.46153007409353847,0.17620655902960317,0.582105506436897,0.005123429024334985,-0.048613127989286846,-2.7545464162649766,-0.6283920952437587,-0.868636484314585,-1.131951144484946,0.6954239628303387,19.114112854003903,-0.0204128076840962,-0.0317799950371648,0,0
2005-11-30,-0.5960713945246483,1.2047838681054384,-0.11469555631428685,-1.9129519324083986,0.19134059583679766,-0.7302116796391435,-0.762045979483846,0.07364591361287215,1.4236472744072926,-1.6979970924330727,0.10340094112314882,-0.14848012555779572,-0.07788367748575051,-0.74991497023022,-1.3515033658060032,-0.5999136488913513,-0.033616248124144245,0.5071007792197714,-0.5026720499701833,-0.8771303878446387,-1.1538141307291407,0.9056811013121339,-0.6784747567368252,0.17824180713582138,-0.5373033584337779,-0.45358341707406613,0.004566198977244899,-0.7133508490085593,-0.6574612409628245,-0.03623961430017277,-0.937473807801402,-0.07878290543982187,0.7709831829014853,-0.08269386916222748,-0.05374471595924074,-1.1219456327569948,0.3407620232373287,0.6053497603497078,-0.9854671511381502,-0.16335866250386918,19.178543090820312,0.0033651516735336,0.0033651516735336,1,1
2005-12-01,-0.5774567843708419,1.3927413017585002,-0.11373610186546232,-1.905233450546619,-0.07211136805447367,-0.6580014944529602,-0.7614450370550125,0.043171984236066344,1.4236472744072926,-1.6979970924330727,0.8924355617046185,-0.09717207804768203,-0.07712841663846984,-0.5809543544303705,-1.3389852095327361,-0.537261096271805,-0.03163601492232803,0.00662703852864889,-0.50267238336663,-0.8757668643139819,-1.1513699324584106,-0.13787252486182924,-0.6812752848103074,0.26100793593128796,-0.5373033584337779,-0.9392549539732997,0.7131211620114661,1.6002785589869337,0.01121970099125734,-0.016455726408123855,0.08575614827319346,-0.20112017025914836,0.7630478539730758,0.5198482703341227,-0.056207875086017864,0.1946330772813159,2.234225853601169,-0.14506408881562552,-0.20218891776938958,-0.16898908617182298,18.917016983032227,-0.0137302203102112,-0.0119284503291938,0,0
2005-12-02,-0.5751768755408638,1.3927413017585002,-0.11365905155857368,-1.9063904115142785,-0.08089817571740746,0.011280679394963756,-0.5994837239182111,0.054489202888745904,1.4236472744072926,-1.6979970924330727,-0.8915965426225769,-0.3138403951688095,-0.07958318068217034,-0.5957354631786717,-1.3837513929957497,-0.7285731536743986,-0.03206025654718915,-0.2540202609094606,-0.5026718701772526,-0.8751673815511292,-1.1466315867003778,-0.6924801288146843,-0.7477018454304457,0.3359260820955423,-0.5373033584337779,0.09828759539081312,1.4216761250456875,-0.778495252740265,-0.6688851750508783,-0.030517019100056244,-0.6523577512572463,-0.2293340763148724,0.7726440112346705,-0.5535509134727818,-0.05677229579193567,-0.6070957957014713,-0.670819068191802,-0.6057565769198938,-0.2966186987958366,-0.79570283918079,18.78057098388672,-0.0072390093029792,0.0346558708304312,0,1
2005-12-05,-0.7692645665975314,1.3927413017585002,-0.11389970924639181,-1.9066394688699788,-0.04582403412221058,-0.6694357001565124,-0.536697029537714,0.06331941707710177,1.489513637591068,-1.6979970924330727,-0.11649704952644126,-0.41799459144903023,-0.0809427110219181,-0.6447217068456856,-1.4064937722498656,-0.6562866383835897,-0.05490435118856769,-0.591551053498448,-0.5026693206678255,-0.8754259823103198,-1.1309773868780533,0.9311546698322588,-0.766514843141384,0.33696411984548963,-0.5373033584337779,-0.6476627009978868,-1.4125437270911976,-1.0189419424838286,-0.7626452100895651,-0.02512124127067837,-0.37357662710986916,-0.30342756486500294,-0.8646615551181487,-0.10902146015257248,-0.05826049477999643,-0.33718035367678556,-0.638853494809115,2.434451443408534,-0.551796588773538,-0.713681924404154,18.898069381713867,0.0062368905865883,0.0366559631565113,1,1
