Date,momentum_10,rolling_vol_5,return_lag_3,bb_pct,open_close_diff,volume_change_ratio,month_cos,obv,volume_ratio_5,volume_lag_5,volume_lag_10,rsi,week,dist_sma_10,momentum_20,rolling_vol_20,volume_change,dist_sma_200,Volume,macd_hist,volume_lag_1,return_lag_10,atr_pct,volume_lag_3,roc_5,rolling_vol_10,return_lag_1,atr,momentum_5,volume_ratio_20,vma_5,return_lag_20,rolling_var_10,volume_momentum,dist_sma_5,trading_day_number,volume_lag_20,High,vma_20,dist_sma_20,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-0.12418460447750407,1.6816520415425724,-1.4665580889482532,-0.4555926865455236,1.6308747191721507,-0.15427744914040883,1.2047838681054384,-1.9999783310294346,-0.08417194321125016,0.3619147010761502,-0.2847193261150115,-1.0360962533195153,1.1601818216721904,0.9188496376383504,-0.220079078577333,1.6399284963032918,0.12920729301536185,0.18623518429866712,0.30874996956026357,-0.26253208988009347,0.1960243079417018,-1.4183383791952107,1.8948631946541132,0.8877621468989532,-0.01531168500098853,2.014853673010349,1.0664037580533476,-1.067659976069083,-0.05462931070451256,0.19400170087682375,0.44121660547055397,1.9600480580532083,-0.5129477086841786,0.4857248302261081,1.94263473100441,-1.6979970924330727,0.2726400073062981,-1.4878582957864226,0.17463849254661307,-0.6252424647400934,73.66593170166016,0.0,0.0773767321063305,0,1
2005-11-04,0.03282104931588992,1.3140123189533348,-0.7368305670814704,-0.4121734642284228,0.01875149058186051,-1.1464586000303418,1.2047838681054384,-1.9999783310294346,-1.6015786193959782,0.8798018837581344,0.32714024458447544,-0.7516685380105792,1.1601818216721904,0.7982785586455102,-0.3075708923128493,1.4641806672403899,-1.7594100772049124,0.18087141186826744,-1.0789756498568082,-0.1624011557101081,0.30761471749516034,-2.6601810518151647,1.4597607132951178,-0.4458240004568298,0.6171704712403638,1.5111808736848822,2.629707619750134,-1.1551287200016636,0.06786559450375101,-1.290016119471757,-0.11090926009484611,1.867726148119601,-0.5101819126646314,-0.21394938463897356,1.632803566317787,-1.6979970924330727,0.9885625116623872,-1.4893553819305805,-0.003088505799675415,-0.5446284472074573,77.39927673339844,0.0494370001229523,0.1035455584850469,1,2
2005-11-08,0.11050552233704568,0.9103478764155369,2.63096233660687,0.27276187166369903,-0.40690251908190334,-0.48614956638756485,1.2047838681054384,-1.9999783310294346,0.5167227415349219,-0.4458680793561579,-0.4963472737803194,-0.06184334971758479,1.2260481848559661,1.9759743917674588,-0.2128853472652792,1.7924270396783624,-0.5065780081105682,0.498419510639188,0.4627343408183843,0.11366005642641526,0.9343512428493309,0.8140516378055767,1.3196185755012035,0.31010235805810266,2.8804469628536546,1.9376609925025436,2.7877047078759323,-1.1461576279363748,0.4865616126674645,0.40583058822133183,0.13152859769735867,0.7343471828118857,-0.4757558183183333,0.01750420037394242,1.8732289993441094,-1.6979970924330727,-0.11849681887497712,-1.4638472092867245,0.1382608088326752,0.5839221308188626,80.87152099609375,0.0450094399055306,0.0617629482538978,1,2
2005-11-09,0.40734501984595217,1.0973973237859322,-0.037634980934670104,0.9382792933477727,1.89788905801464,0.8326689166757146,1.2047838681054384,-1.9999783310294346,1.925925022535948,0.20285439918949238,-0.878499959125248,0.5044810477741972,1.2260481848559661,2.8071010078912315,-0.14638631792751888,2.005167567232573,1.7835929987666885,0.8137208542285069,2.0923105441508834,0.26841257938452245,0.46179173824170616,-2.234136649931791,1.2021388948986336,-1.0793373214834503,2.9873912152752617,1.6931131630709626,-0.10106407076903468,-1.1358271883640427,0.6346606386221011,2.1834627079936473,0.6111006343472332,1.0879372727410197,-0.44268680730292237,0.696361757803411,2.7554033393405173,-1.6979970924330727,1.1199205007692457,-1.447262260439408,0.21886858027886202,1.6357475540725006,79.59228515625,-0.0159445668402961,0.0122458538996469,0,0
2005-11-10,0.20127577134615968,1.4880688242160722,2.7890843508592837,0.841085572669909,-1.0588699802218156,-0.9336864875485117,1.2047838681054384,-1.9999783310294346,-0.4824582435534562,0.3152023989117545,0.3707831015749816,0.7974794893610958,1.2260481848559661,2.191704472488316,-0.2642651343124023,1.9315336389095243,-2.1916077800287237,0.6880015486770698,0.07409616578308538,0.31591586586252984,2.093406700568749,2.433965399946181,1.1723218098984505,0.9368289057958055,1.8798129124708447,1.6215892899579598,2.5347447378887047,-1.154924838616338,0.3244965635308893,-0.07860900198494843,0.5517166149208341,1.4951401411258938,-0.42273143852212763,0.6682439354309817,1.125005412499521,-1.6979970924330727,0.6547620695292595,-1.4442918280411137,0.17595787251165523,1.330913290660814,81.7026138305664,0.0261688263787165,0.0111987915669508,1,2
2005-11-11,0.386492947288797,1.3651757689743098,-0.1019685375657118,1.261907489503237,1.2078093929149363,1.7159251407829612,1.2047838681054384,-1.9999783310294346,1.0435673602020399,-1.0836924927951017,0.8944304057598299,0.8854575813962915,1.2260481848559661,2.6309385432494623,-0.1124755503696783,1.931059119714759,2.5364881644413733,0.8702235584922524,2.3945566909857443,0.38396094781038265,0.07266733889032059,-1.479129521559129,1.1467692546856776,0.4642769243136161,2.5853206430657107,1.366840689646532,-0.9477428986102211,-1.1399729493717536,0.46561334315610065,2.281558909536513,1.4899564046960136,-1.6876568015234485,-0.3989147479561699,1.8346454850783531,1.4231522284193643,-1.6979970924330727,0.056280023958421674,-1.4425590789563667,0.36165984730349454,1.9466108802056168,81.80703735351562,0.0012772767404212,-0.0100089995271731,1,1
2005-11-14,0.4744002123277192,0.8937663140506579,2.5359243688995945,1.1619983369205427,-0.16182128106488425,-1.08555986392514,1.2047838681054384,-1.9999783310294346,-1.2122552192443228,0.9461938547024958,0.9116106991242983,0.8144078593749091,1.2919145480397416,2.1266176132589187,0.001587870307513204,1.7052553502053407,-2.911525514420469,0.869519202080025,-0.28428070424234925,0.4065258661572862,2.3960309868543246,-1.4631452659080315,1.0030998780498883,2.0958659114059977,1.3010521453825667,0.9989688983196426,1.458323232986129,-1.17103219398264,0.22294890748526403,-0.5589656722713677,1.1814671641761167,-2.3821518960518637,-0.4007762098572518,1.4564973755397819,0.914280732084888,-1.6979970924330727,0.42120286547144226,-1.441841201482695,0.3083507680944295,1.9212990193999508,82.2378158569336,0.0052519720695256,-0.0216135359820957,1,1
2005-11-16,0.5345038775609661,0.8235181052326546,-0.9493168227222472,1.1161922282953856,0.2641124439601153,-0.5442541793500522,1.2047838681054384,-1.994960485782226,-1.3991582456492648,0.47042613142896594,-0.4459841201001381,1.3134268381430743,1.2919145480397416,1.7172090328825291,0.028011988769089426,1.7000115375579261,-0.28332091767877704,0.8987893117826675,-0.551380804107737,0.40719128401005494,-0.28615789560294724,-0.7342321901097654,0.7729162621005917,0.07515871980465295,1.46757803284531,0.7938121775540435,0.036193360045534126,-1.21867448262437,0.2575749516635786,-0.8323337121533249,0.9248242608968502,-0.2935313443735758,-0.42813739922235905,1.1434632955504596,0.5553282343895359,-1.6979970924330727,0.135588483067873,-1.442831370796191,0.2558146720444716,1.9786291271063983,81.86795043945312,-0.0045076544487204,-0.0166995474994028,0,1
2005-11-17,0.4539553452031593,-0.06580047055029584,1.458651752303706,0.9355173602438258,-0.3015823754021186,-0.13777964321994973,1.2047838681054384,-1.9999783310294346,-1.0316997389896554,2.113118169820862,0.20995367564782402,1.016597403508956,1.2919145480397416,1.067781325466104,0.0739599269583955,1.6212383039112943,0.08070194349170308,0.855238238837527,-0.4844401250558764,0.37161978577043836,-0.5535921637815017,1.0670081653365526,0.6133053746407561,2.3984853799269463,0.2020006903163843,0.9200625768739332,0.26327978276710207,-1.2575494568824825,-0.005165355358215965,-0.7566249935609825,0.2727239781225586,-1.3215427794716477,-0.4632556074371466,0.09426771005087255,0.19835782454095055,-1.6979970924330727,-0.4535060075538937,-1.4373607939310287,0.25356736701405796,1.7817721821267112,80.48863220214844,-0.0169916291729921,-0.0163972925240628,0,0
2005-11-18,0.23132760396278312,-0.03138403442878648,0.03539742081341073,0.6300446984520508,-1.4470828840788865,-0.1283378075585434,1.2047838681054384,-1.9999783310294346,-0.8325370757778283,0.07865995649337149,0.32355124892711573,1.1089700723532847,1.2919145480397416,0.22351274757874007,0.08893399734191952,1.5741185627696512,0.09440374990242165,0.7198817471657143,-0.40492616400932735,0.2871983910632215,-0.4865677354019087,2.6298019329271747,0.6459871991493359,-0.28366080220749423,0.17591022292187178,0.8156414603827468,-0.2943173384256861,-1.2617631437840842,-0.011857822649564722,-0.6636574316635129,0.1514974270069266,-1.4213732610247216,-0.48335593725515746,-0.08986233511651084,-0.7734553536410851,-1.6979970924330727,-0.2803276473020756,-1.4378558597022282,0.2443541500975533,1.28795075624808,80.88893127441406,0.0049610352845923,0.000486430904634,1,1
2005-11-21,0.2501350464252878,-0.7458840331876873,0.26266339764913427,0.6121593035274113,-1.2268075581015228,0.4979968226324815,1.2047838681054384,-1.9983301428976181,1.0408944916512646,2.4177969801918726,-1.0909026386680698,1.5391275461384735,1.357780911223517,0.09148847845087865,0.2151805327486849,1.2045967237109838,0.6326531956377662,0.7456373076732229,0.168505304105572,0.22367089240077118,-0.4069542946237926,-0.03581697345595711,0.5692702655530981,-0.5510908128448807,-0.3467028853503864,0.7959780275657214,-1.0075647515601458,-1.2753557892252798,-0.12620677380683232,-0.011461610581830033,-0.4118511174223003,-2.6664499157219628,-0.5093301092598299,-0.9933106837318388,-0.42331029142148885,-1.6979970924330727,0.33884429825579454,-1.4388460290157246,0.23302353765978695,1.2527162089903265,80.05786895751953,-0.0103272597145012,0.0242860041702026,0,0
2005-11-22,0.03568331637510886,-0.7002413471678722,-0.29537460792569487,0.41488501809378164,-0.29637194465761757,-1.1023183268446783,1.2047838681054384,-1.9999783310294346,-1.2318797632425975,-0.2826013517723517,0.9615608113135858,1.543419489592473,1.357780911223517,-0.3476040914499475,0.15631461139929426,1.2364444077907484,-1.1818335825816606,0.6606029245406737,-0.9231030958322377,0.14294567763065646,0.16719459226599007,2.7877474678102416,0.3862069938124956,-0.48406745149108443,-0.6280107347834553,0.27701206888105673,0.24665768012571443,-1.3221144190245082,-0.18876231347721037,-1.2396545366291793,-0.5735183936460245,0.6963139077601928,-0.5155971032992276,-1.2408065183586385,-0.7266140360791293,-1.6979970924330727,-0.6688944749864632,-1.449737627066503,0.21266184057416093,0.8929387683629284,80.87588500976562,0.0101659605522185,0.016280674763591,1,2
2005-11-23,0.07820581536496048,-0.5506764742986182,-1.0091859759893145,0.4805074739019928,0.605370413764151,0.9154820898955278,1.2047838681054384,-1.993238388660523,-0.26775034990830077,-0.551851238095727,0.4805014338249343,1.5083621529624056,1.357780911223517,-0.1627828605512831,0.14750597131910587,1.2262818985091504,0.42764528813453656,0.7251186663191412,-0.5377944310115601,0.0995829328167172,-0.925779516399857,-0.10007872765293709,0.20977494218806478,-0.4044552781552597,-0.5092881471478116,0.28176972078299567,-0.6268090722652055,-1.3548047147179998,-0.16286790351839822,-0.7996438936363426,-0.5700800797091075,0.8168303018169927,-0.523327937476748,-1.2325221562531397,-0.0427551962397279,-1.6979970924330727,-0.49448477479547687,-1.4483761678673814,0.20934073202623835,1.009030211976279,80.53648376464844,-0.0042053994733804,-0.0168187199409976,0,1
2005-11-24,-0.1049678058494856,-0.5514595392334475,0.2460281521395848,0.36437206817749795,-0.5646935293770862,-0.2031527369126631,1.2047838681054384,-1.9999783310294346,-0.19231750476584836,-0.4843717791430476,2.1414640648272196,1.13113434350863,1.357780911223517,-0.28459773792521964,0.2291263021234908,0.939669276936642,0.034786569570070376,0.6851141431686086,-0.5129873894453847,0.0505560607448078,-0.5399887928055715,2.534870036728564,0.07023206159798329,0.169684468310825,-0.5019665650678156,-0.5021004591640058,0.5440308777399981,-1.3879027731821423,-0.1608307772876957,-0.7823971459625307,-0.5773045579651126,-2.239296017450522,-0.523327937476748,-1.266371720668365,-0.08882329313793554,-1.6979970924330727,-0.8812045925711122,-1.4468167125766578,0.2375241900233655,0.7613716970583566,80.52779388427734,-0.0001079057442949,0.0047433393351713,0,1
2005-11-25,-0.045273138326266116,-0.8897555358589613,-0.6281292384105449,0.3077904713004113,-0.14607624868403501,-0.7181816975211494,1.2047838681054384,-1.9999783310294346,-0.88507187865297,-0.40421784066195254,0.08437789913261641,1.1287311331623215,1.357780911223517,-0.3250408167049548,0.12401875260958826,0.7130209523792733,-0.3482433706152785,0.6752876090541043,-0.8396627222464066,0.00926687962994082,-0.5151507152074403,-0.9464812906613689,0.15647648357108562,-0.9232722402578134,-0.08945440909523307,-0.6519641854273621,-0.27704859317189023,-1.3690090043151724,-0.06917744283441812,-1.1279307359634,-0.6873236746559771,2.440962611273628,-0.523327937476748,-1.377306923252467,-0.09925034589108372,-1.6979970924330727,0.3830087339638495,-1.448747495524104,0.14336223872695006,0.6548770685974693,82.87744903564453,0.0287606085501606,-0.0075391446707096,1,2
2005-11-28,-0.03402874817214727,-0.08503463291877308,0.5436364786551534,0.6284731757836721,1.0270192994238116,1.9915113394839417,1.2047838681054384,-1.9918729118949887,1.7563900124006662,0.1738289578304292,2.4495316189744267,0.9670294555580973,1.4236472744072926,0.5616806898274644,0.26509238471377555,0.6340131603263361,0.992027229633181,0.8764128749484944,0.06354358982325754,0.038252835818329084,-0.8422347507568712,1.4587997599389948,-0.01644301839081156,-0.5374876584339867,0.503985908745236,-0.5738016616500733,-0.0429463246914164,-1.3916407714192018,0.06117516790985353,-0.020336015684760286,-0.7138864167877342,-1.4823227144768294,-0.5230885565996483,-1.3744909426113219,1.1269544978508919,-1.6979970924330727,0.9129141822803715,-1.4356280448462817,0.07989432222080875,1.1466495621376853,81.37193298339844,-0.0183325891211126,-0.0482389170756039,0,0
2005-11-29,-0.10966930800962532,0.1598198828111894,-0.2780922085123087,0.31244840201495805,-1.2343476827238227,0.7785546471541778,1.2047838681054384,-1.9999783310294346,2.5092144586117215,-0.9265653802511491,-0.28090148314512964,0.5906579553002199,1.4236472744072926,-0.018837778219213945,0.27390076739696556,0.5653815937605258,1.3149387038857867,0.7319339919465235,1.2630653586579885,0.006106828160728973,0.062101560627274476,0.03713391711062697,0.1653220937794312,-0.5126499762569009,0.3027953150767461,-0.3871063407559797,1.6063996245216272,-1.3611252450704014,0.016074733888675544,1.3869856722454326,-0.1606310768738507,-1.4662968329439403,-0.5233108183267668,-0.4452231052582169,0.01596737199220178,-1.6979970924330727,0.930299798485691,-1.4331774182878627,0.10963583114165268,0.5606814210072795,79.52703094482422,-0.0229334341523702,-0.0296860907852174,0,0
2005-11-30,-0.21658869359380903,0.4622518926509584,-0.04380483858483922,-0.13655579660243977,-1.3471852594133795,-0.9519117173109003,1.2047838681054384,-1.9999783310294346,-0.4327847642063812,-0.5381555134833581,-0.5531460604199653,-0.4733265236958694,1.4236472744072926,-0.6459667971994328,0.24028368981433082,0.6595202498528314,-1.6997570907582473,0.5584745620385445,-0.30380871974455265,-0.07184569474787762,1.263124048354661,0.26414624326743963,0.17660028861686614,-0.8397288046436286,-0.5121742765628527,-0.2016072573045945,-1.0841778683949892,-1.371659669731714,-0.16199346466054096,-0.48679575473658443,-0.10141613213520005,-0.7354855361592277,-0.5227665756908766,-0.35710827306891424,-0.9732024329816561,-1.6979970924330727,-0.44351972768027287,-1.441865979322468,0.12086156646737935,-0.09627616290275079,80.91940307617188,0.0173566598027886,0.018055436218537,1,2
2005-12-01,-0.13379264533602686,0.6775552085965666,1.6068452258073413,0.13683750813733891,0.7638405368620669,-0.6021151102471379,1.3927413017585002,-1.9999783310294346,-0.9626148048797402,-0.5131488095357437,-0.4849160714377491,0.09805318170047915,1.4236472744072926,-0.05304167170280826,0.24189756899447162,0.6518879434313697,-0.3322022314027299,0.6746685510376532,-0.6157641126493539,-0.08737444513119767,-0.30571034255988677,-0.2932689382448399,0.06432766084186922,0.06459310974830762,0.0156567025761909,-0.03616831751613148,-1.347038126386136,-1.3866115589762984,-0.0461905165692633,-0.8320837312921748,-0.12742591688653396,1.0704455737238905,-0.523327937476748,-0.3223665190815309,-0.14658999880745496,-1.6979970924330727,0.22025722475654727,-1.449737627066503,0.05678165101114651,0.1387519730829443,79.92296600341797,-0.012390389750176,-0.0018299318398605,0,0
2005-12-02,-0.11580355674906348,0.7658619244524033,-1.085859669762934,-0.28309536004119074,-1.0060290123404934,-0.8432565915431124,1.3927413017585002,-1.9999783310294346,-1.5934719697872397,-0.8424534270392727,-0.4038706329542922,-0.5967198578100472,1.4236472744072926,-0.42838564709409926,0.0949521965621546,0.40428476145959874,-0.3837511006430553,0.5777329238112013,-0.9750226457414892,-0.1269594976241143,-0.6180560221305589,-1.0062836241977249,0.05377286823755555,1.2655964772532933,-0.28640815261016356,-0.08984213247134144,0.9548573775025748,-1.3956505769354772,-0.11224075062489358,-1.2504500252743422,-0.1616815573108451,2.637309137872736,-0.523008891379232,-0.25047729999979523,-0.6969536553929891,-1.6979970924330727,0.33521241027008286,-1.4443908260869147,-0.04439627696558467,-0.21842914927655596,78.97442626953125,-0.0119391638547334,0.0085652464351439,0,0
2005-12-05,-0.17917669447412454,-0.0348707662213113,-1.348927767748232,-0.9873285695387619,-1.3777229406681346,1.5379749888513667,1.3927413017585002,-1.9999783310294346,-0.5009864775390049,0.06802244688916556,0.18060540322729945,-0.7998842804838135,1.489513637591068,-0.7322640521219611,0.06295079993864974,0.4478342024685473,0.567688968901232,0.48546138534727185,-0.461204743739037,-0.17801961269095373,-0.9777640227371378,0.24752956429114822,0.2016602032689635,-0.30321293789038345,-1.2612367605533237,-0.06188336209161069,-0.7446819607807582,-1.370164366733235,-0.3327896378422559,-0.6265578512488811,-0.29448002353057123,-0.035251520439352715,-0.5212168412654197,-0.5775635698958296,-0.8096579801415537,-1.6979970924330727,-1.100262114121502,-1.4474107763936583,0.022725506332852,-0.5472508514488245,78.9918212890625,0.0002202371692739,0.0235764133589842,1,1
2005-12-06,-0.1393132182826807,-0.07599834344303848,0.954787813286114,-1.1142516102684692,-0.4417565123794082,-0.7181824597293817,1.3927413017585002,-1.9999783310294346,-0.5828578562540984,1.2771987072647148,-0.9320279036883576,-0.9117536930433412,1.489513637591068,-0.6833968806017459,-0.06241620992448863,0.001691725607316162,-0.37129057286187916,0.47939503280019374,-0.8090290378046439,-0.20729872158215862,-0.4633032843535928,-0.6256521825719008,0.2581503453609738,-0.6155536449322975,-0.821782712456239,-0.09055894520827959,-0.7189020541587116,-1.3578629354978833,-0.23095322310727975,-1.01472046154369,-0.8188665534404567,2.7956659913875925,-0.5198632480091487,-1.4098287782886876,-0.4990784505125585,-1.6979970924330727,0.9808468678233793,-1.4571637269477877,-0.11470321700004067,-0.563699026853163,80.97596740722656,0.0248080928513842,0.0187716404515351,1,2
