Date,atr,rolling_vol_10,High,volume_change,return_lag_1,day_of_month,return_lag_3,volume_lag_20,volume_change_ratio,roc_10,vma_10,day_of_week_sin,rolling_vol_5,atr_pct,vma_20,volume_ratio_20,return_lag_20,bb_pct,dist_sma_20,vma_5,month_cos,roc_20,momentum_5,Volume,volume_momentum,high_low_range,week,dist_sma_200,volume_lag_1,rolling_var_5,volume_lag_10,volume_ratio_5,return_lag_10,dist_sma_5,volume_lag_5,momentum_20,price_diff,dist_sma_10,rolling_var_20,open_close_diff,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-10,-0.890003489677388,0.8489203821844187,-0.8571316700137156,0.5884667479598025,1.0005935588933428,-0.6652854713212125,2.492919396033577,-1.0464651628582728,2.3986183055471106,2.214117711721464,-1.3504864347644743,0.1546462138481672,1.5230816314107387,0.1505729898844769,-1.4389294232148118,4.15802738488926,-2.0571715678371647,2.065474190444118,2.6636927893772877,-1.1764662181470347,1.2047838681054384,1.745148655086107,0.6877094593573174,-0.518771889964607,1.248541537999893,3.0202292159439317,1.2260481848559661,1.8273740176137836,-1.0381912562746118,-0.3155221128504459,-1.1278653090851178,3.437422383882266,0.8492173099316994,2.9983689364911457,-1.1620078680511312,0.38605982608137585,0.9301881171161254,2.7692361119697133,-0.5025382275452371,3.300931746653676,61.40151977539063,-0.0316250034099275,-0.1098719672003061,0,0
2005-11-11,-0.8629412827821028,1.1804109225164776,-0.864828957532173,-0.5965513373980826,2.868409096386599,-0.5511972603301781,-0.7840166385658348,-0.9715345986503813,-1.0024212143084026,1.449643424782351,-1.3504864347644743,-1.5358380131821974,2.161343623509637,0.34569142804347264,-1.4389294232148118,0.0021419049613396273,0.15471151717472287,1.4313006638614758,1.8916191249771794,-1.139469292187318,1.2047838681054384,1.347694634122703,0.5154184196464906,-1.065351127478937,1.9093182592646145,0.716099398623108,1.2260481848559661,1.5668828864384938,-0.5194820292271326,-0.3670904153227925,-1.0930769565799345,-0.8173994055295052,0.7596949767000665,0.947036165953002,-1.1620078680511312,0.28715153587184816,-0.4216450631986196,1.751335295777773,-0.49063672756616505,-0.8772054743124515,59.550289154052734,-0.0306134354478429,-0.0547278157834186,0,0
2005-11-14,-0.8574850734419377,1.2890833202075986,-0.8788651096832492,-0.0423662681591397,-1.3383511569384996,-0.208932627357075,1.0012360005631833,-1.0967478623869469,-0.5511474480133898,1.3059571391038909,-1.3504864347644743,-0.6905958996670153,2.096878488855107,0.4549524064443682,-1.4389294232148118,-0.4480638873401592,-0.6081236888244219,0.8701721903321766,1.187667606513472,-1.151032864884123,1.2047838681054384,1.169083707011129,0.05636953043311973,-1.1128955737484867,1.7523649780071413,0.19809473676112582,1.2919145480397416,1.3253784384908711,-1.0641696809391616,-0.3767013099089182,-1.1085595400201678,-1.1327606759718127,-0.8903594951857284,-0.36436734916065266,-1.0579868015011715,0.23708793098619801,-0.3969144020724924,0.6810435818578545,-0.4877283561210231,-1.3539489869581514,58.41522979736328,-0.0192445114038014,-0.0567178455163834,0,0
2005-11-16,-0.8814918150952156,1.4051031795722553,-0.8879207371810525,-0.01158317234531138,-1.2961710958508383,0.019243794624993787,2.8739941889640814,-0.8098685329042946,-0.4362546758067955,0.8861150334106794,-1.3504864347644743,1.2086458896046435,2.1074026002596984,0.40567300441457504,-1.4389294232148118,-0.5396757451612417,0.2856769976182439,0.5336496892758543,0.7390161950107673,-1.161091770129612,1.2047838681054384,0.8882580627603678,0.049289291234219004,-1.1327203345807906,2.088258431213752,0.027165480501921378,1.2919145480397416,1.1717743569483638,-1.1115495867480258,-0.39763171228548233,-1.1635325548373623,-1.258838671608968,0.3890509139650789,-1.210185341928172,-1.0841885419811432,0.16870778455226304,-0.25129026633182455,0.010862130672347746,-0.48788860715249666,-0.8768436693320592,57.87471771240234,-0.0092960051822998,-0.0336383201388036,0,1
2005-11-17,-0.8491917391450915,1.420261832710738,-0.8788651096832492,0.0258891140788283,-0.8221130704360876,0.13333200561602818,-1.3438980776497784,-1.0908066890092367,-0.12379071400448798,0.5120646021025361,-1.3504864347644743,0.1546462138481672,1.997386050637567,0.57469032513173,-1.4389294232148118,-0.3825503189361027,-0.264621492287477,0.3488624610821238,0.4818538265915985,-1.179581286438138,1.2047838681054384,0.8530581529340174,-0.1218200984300979,-1.118801900817802,1.8176721817886752,1.4674138033341892,1.2919145480397416,1.0918736868890486,-1.131305738614693,-0.3850977099367536,-1.131363304208422,-1.0938093822632942,0.702908640011562,-1.4476262791095271,-1.0341917523150372,0.15832835355538935,-0.13039679171728966,-0.33292329827731754,-0.49042766383955944,-0.7007062156383504,56.78019714355469,-0.0190930117564342,-0.0224302754514644,0,0
2005-11-18,-0.8446087410901661,1.4823207413371877,-0.8987874570158192,-0.009464151742567565,-0.4072832064206643,0.24742021660706257,-1.3016063988391495,-1.1197191092903405,-0.4285459854634011,0.3330910690599024,-1.3504864347644743,-1.5358380131821974,-1.0756561365787272,0.6529653760358236,-1.4389294232148118,-0.5709469389172013,0.11308107263658017,0.0365558559588653,0.07687442203217579,-1.3018467733967911,1.2047838681054384,0.6240379004644652,-0.625710724663639,-1.1367185174888317,-0.5748611152245212,0.08829844459012583,1.2919145480397416,0.9467085354128869,-1.1174354733694405,-0.41715661290403716,-1.167758343880693,-0.42803206311924963,-0.274275535732376,-1.3360594592354837,-0.5155471644186027,0.1015486259825235,-0.24304722973591353,-0.878778786162641,-0.49425712631811547,-1.4643496490187289,58.131446838378906,0.0235191480069598,0.0071142334219123,1,2
2005-11-21,-0.8498466101450052,1.5309788865682488,-0.8969763232256093,0.5968806776124937,-0.8157958830396631,0.5896848495801658,-0.8262939115770923,-1.0845928233385018,4.947902778746524,0.6595649273297461,-1.2754322184457372,-0.6905958996670153,-0.10330000458975609,0.558603947301286,-1.4389294232148118,4.141515598707588,-0.45017358362713467,0.31582200723561704,0.39303127665504933,-1.217069059320487,1.2047838681054384,0.9757813611821633,-0.3354139215540808,-0.6086313131707919,0.6251678255876909,-0.14388118591987353,1.357780911223517,1.0948567330634371,-1.1352900847256062,-0.45056330958170365,-1.167758343880693,3.437422383882266,-0.018168869235365873,-0.057735889879242656,-1.060166939668145,0.1870234643078716,0.25426842428194935,-0.4363508000524077,-0.4992273526855604,0.823942579454822,56.2667236328125,-0.0326034651808077,-0.0168778479026593,0,0
2005-11-22,-0.8245304262040282,1.1805572499645343,-0.8987874570158192,-0.48716054054461394,0.961033325937214,0.7037730605712001,-0.4103663164620311,-1.1199742085322026,-0.9578952957179341,-0.5845376536307272,-1.274624238634756,0.8324777605674285,-0.06187388711134137,0.7721882718456933,-1.4389294232148118,-0.0069083574066411265,0.287486715181629,-0.23172954757617814,-0.23670962408041607,-1.2040040725073955,1.2047838681054384,0.5631155833804826,-0.3365922401936376,-1.0567058877088373,0.7388123842204998,0.7443872437862128,1.357780911223517,0.858244073844005,-0.6090304695099398,-0.45281384122034946,-1.0628377555215411,-0.4368233899404108,2.494192190306545,-0.845602106328161,-1.107540941211713,0.08567474959677053,-0.39965794403539046,-1.14455674786735,-0.5047999959148618,-1.1913417702716473,56.4829216003418,0.0038350139737781,0.0095601996316022,1,1
2005-11-23,-0.8269312202542072,1.1481278713451313,-0.9069374968918943,-0.014560677921852411,-1.3791507658769013,0.8178612715622345,-0.8199600075127785,-1.1415872718858207,-0.39495987274517735,-0.29890186332592755,-1.2733420193193339,1.2086458896046435,-0.03124703475116722,0.7491209438055606,-1.4389294232148118,-0.2354343955200146,0.5422777518213745,-0.2260990125704258,-0.22401381047786548,-1.1915625060194033,1.2047838681054384,0.46699591246968486,-0.2185858105135154,-1.0792118446907593,0.8403781010006898,0.1595655677967397,1.357780911223517,0.8712769992770639,-1.0555543603677513,-0.45509004859194735,-1.0892660754606764,-0.7070642953065865,-0.77977677942885,-0.4553709054838204,-1.1272946311578704,0.06369489973882833,0.023470380619287783,-1.019663006016899,-0.5091246762089694,-0.15102219522569268,56.59102249145508,0.0019120395050395,0.0485620586650271,1,1
2005-11-24,-0.8288954336377772,1.0347168278577972,-0.909654176850586,-0.05846771710207848,0.14025013874897252,0.9319494825532689,0.9615710825257912,-0.9974685153696068,-0.6728833180914597,-0.5907771857375901,-1.286101622488198,0.1546462138481672,-0.01014710823154958,0.734202737704057,-1.4389294232148118,-0.7517202759767436,-0.14484507185217121,-0.2593833619238132,-0.24812252951736014,-1.196783295408592,1.2047838681054384,0.5171502335066446,-0.16194189807813153,-1.141255388207755,0.9164270828562378,-0.9719719684894811,1.357780911223517,0.8703023361607553,-1.0779824293770386,-0.45767439390341697,-1.0388369387307892,-1.2347316138507205,1.0038594227837847,-0.21662298051014678,-1.1134260943610887,0.07590650196613617,0.0014902424788634514,-0.8864236438819758,-0.5142555976111145,-0.09221353760957371,57.185585021972656,0.0104514971169423,0.027553926277922,1,2
2005-11-25,-0.8035792496968,-0.3393437959947672,-0.90385859846581,0.050355935832049024,0.06006651925764746,1.0460376935443032,-1.3848056513310059,-1.122321121557333,0.14213379579625304,-1.4101879778526978,-1.3504864347644743,-1.5358380131821974,-0.09252897490613009,0.8146234287344124,-1.4389294232148118,-0.4288459770608374,0.8524163557884743,-0.12534201075933968,-0.11781842647952583,-1.1894791515996483,1.2047838681054384,0.4135158354893935,-0.0144328615558933,-1.105304972776965,0.9951681299472639,-0.5842335411299706,1.357780911223517,0.9265981862691709,-1.139811254372023,-0.4573791857718972,-0.5157073735744035,-0.9434814362928122,2.862061849976223,0.12176323436716759,-1.1312784807579515,0.05270583660253382,0.10040590596057757,-0.3695917498451332,-0.5173712773325804,0.14211087074202136,57.15854644775391,-0.0004729333176118,0.0423328727612547,0,1
2005-11-28,-0.8631598228755141,-0.4712731838608614,-0.8987874570158192,0.1879660272201326,0.416142291945502,1.3883023265174064,0.13861592241854412,-1.0875027140008449,1.00494065349302,-1.031260488906251,-1.344488668444515,-0.6905958996670153,-0.43174184314542585,0.549687087077553,-1.4389294232148118,0.9207844514269072,0.7627324543718838,-0.17219128189517444,-0.1594544661228062,-1.267792212438117,1.2047838681054384,0.22444850887305845,-0.13479992620347428,-0.9454388709792826,-0.23090982728498913,-0.14715384023696665,1.4236472744072926,0.9090007353726429,-1.103985255111384,-0.46363009406377986,-1.0650367464256887,1.4695883331904362,-1.3391512801629506,0.23304558303278716,-0.6050844455878729,0.005693839584696404,-0.02598861462536885,-0.1984581550020277,-0.5190216856014231,-0.45497077749111403,56.80722427368164,-0.006165417646546,0.0210534995733924,0,1
2005-11-29,-0.871889538030884,-0.6639765472681307,-0.909654176850586,-0.17299388560875947,-0.039381370674072186,1.5023905375084408,0.0582201194263854,-1.102998673465124,-0.829234405470806,-0.7255013022906325,-1.3442028554344552,0.8324777605674285,-1.3485519811104494,0.5287424572859954,-1.4389294232148118,-0.5213722622195199,-0.890300004084191,-0.35626798617122785,-0.30989348683397444,-1.2803260923075819,1.2047838681054384,0.3698277681738907,-0.002633351266245367,-1.1106113975114342,-0.4000902389459795,-0.7603909380413715,1.4236472744072926,0.8528162198933825,-0.9446724133493462,-0.46428402005059616,-1.1128204144819211,-0.4683830930562618,-1.2968978938770808,-0.0704854050750374,-1.0515526926982415,0.041105417741464985,-0.09192747770824335,-0.23281671083319982,-0.5228264552442561,-0.13062270451014532,59.29354095458984,0.0428368730072031,0.0118231215988948,1,2
2005-11-30,-0.8845476799533935,-0.17889633675907307,-0.8915429633082259,0.9414808190968292,-0.2767448951575778,1.6164787484994751,0.41523814695993366,-1.1580191816719658,4.947902778746524,0.08535855297709898,-1.2365303540849022,1.2086458896046435,-0.20840014665583703,0.3507070359052188,-1.4379035480127318,4.15802738488926,0.3914194603622108,0.47247315976489596,0.3593311274848069,-1.0926871477915003,1.2047838681054384,0.7046377113696826,0.19561801027272757,-0.272217277302069,1.145662237757114,0.29456477000842735,1.4236472744072926,1.130946959803145,-1.109273315522806,-0.4477432604090031,-1.1327449243928025,3.437422383882266,-0.8220157729589173,1.1863888366216189,-1.0739779668250304,0.1296325533687661,0.4850695706214123,0.8172484618864077,-0.5252214958821215,1.3599213813615647,58.1720085144043,-0.0190960928820654,-0.0361985220430451,0,0
2005-12-01,-0.9631155159678937,-0.10356432469718456,-0.8906374171397441,-0.707831966558123,1.7665380978615286,-1.6920793702405221,-0.04149093150467672,-1.1258221387387493,-0.9120117215488095,-0.046012326049180076,-1.2115300318565552,0.1546462138481672,0.1296836600508902,0.05878138764477408,-1.4231893389726131,0.5044436429492547,0.7058436307952703,0.0011676911485157997,-0.01924728990216887,-1.04100995417636,1.3927413017585002,0.337324432375357,0.08823310538339182,-0.9190029415588792,1.4962568845083737,-0.144994229694879,1.4236472744072926,0.9829442507367216,-0.27378068572082015,-0.4500456824429734,-1.1187564594725736,-0.28340575077357244,-0.4064647748052892,0.24584784377936372,-1.1357990869970631,0.03622112156761216,-0.2485397433461173,0.31313808136112126,-0.5271151496943144,-0.493295502779353,59.65838623046875,0.0252304436002751,0.0120065000472831,1,2
2005-12-02,-0.9903959132924405,-0.09608445751657382,-0.8915429633082259,0.5693664284296626,-0.8159243589030889,-1.5779911592494877,-0.27948257210360133,-1.1622713517658332,1.2953160080117043,0.5585390568477892,-1.1213098506549752,-1.5358380131821974,0.2705120129274752,-0.11976170832788202,-1.3682465073830579,3.038800738165088,-0.2731041481518574,0.5180886746638933,0.3512679581450709,-0.8806640505596414,1.3927413017585002,0.6533580259196673,0.1661160697120022,-0.41569187856862205,2.272526919694359,-0.8656142151213185,1.4236472744072926,1.1419475270631263,-0.918327972637862,-0.4412012981763037,-1.136763224318367,1.2499492075713559,-0.8156876038567763,0.8820770499578099,-1.0999775522071853,0.11864349023247193,0.281744954378581,0.8329204383937808,-0.5291142878338563,0.16535696794900923,58.37469100952149,-0.0217523065054741,-0.0018135778406315,0,0
2005-12-05,-0.9932331881051858,-0.05614852409495772,-0.8881018464147488,-0.5941312643724008,1.0323904224157674,-1.2357265262763846,1.76920739732045,-1.1622713517658332,-0.9062234315334968,-0.05865216251825754,-1.1652871938284526,-0.6905958996670153,0.5654735895660827,-0.08169992198565983,-1.349926735996297,-0.09771948686708155,-0.016535265269641827,-0.0748782261569303,-0.08081636246982687,-0.8840711056696761,1.3927413017585002,0.4331082718919976,0.05637119613659723,-0.9600918790298376,2.00714704606563,0.10791559165199104,1.489513637591068,0.9747708689054655,-0.4167587541882482,-0.4467231100430501,-0.6060189280694416,-0.915980235368795,0.9642304189001633,-0.10099038904921218,-0.94068456327657,0.060642602436875304,-0.28151344106815696,0.26341289300013415,-0.5323131807189582,-1.1666191137437374,57.48284912109375,-0.0153957956210435,0.0291988608591302,0,0
2005-12-06,-0.9934513785344479,-0.27890334714145637,-0.8951651894353994,-0.1463575441366892,-0.9266823673579736,-1.1216383152853502,-0.8200888233516089,-1.0572373880853143,-0.7742944333005612,0.17265636650190258,-1.1708644867544697,0.8324777605674285,0.6605032495021581,-0.04646071298767723,-1.3525679467600071,-0.8508334887860141,2.500360055184552,-0.4511157501494367,-0.3322300633309675,-0.8819011312047507,1.3927413017585002,-0.2956302974370397,0.009167158445488701,-1.1012788060865404,2.0579777959702676,0.04575305813461474,1.489513637591068,0.8545852292337509,-0.9592747106884671,-0.45413170443752665,-1.05634800778524,-1.4845981809279023,-1.3800218145418357,-0.7579320081170305,-1.1052649536449128,-0.13350980787984773,-0.20183514943317138,-0.17732711901959883,-0.5321291330145889,-1.111612181708624,57.185585021972656,-0.0051847706347369,0.0635244299802376,0,1
