Date,bb_width,roc_10,rolling_vol_10,momentum_5,volume_lag_5,volume_ratio_5,High,return_lag_3,return_lag_1,volume_lag_1,dist_sma_20,dist_sma_200,rolling_vol_20,bb_pct,atr,obv,dist_sma_5,open_close_diff,roc_20,volume_ratio_20,macd,macd_hist,rsi,momentum_10,price_diff,dist_sma_10,return_lag_5,volume_lag_3,Volume,return_lag_20,rolling_var_10,dist_sma_100,volume_change,volume_change_ratio,rolling_var_5,high_low_range,sma_200,dist_sma_50,volume_momentum,rolling_vol_5,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,1.0733583782866847,-0.8402463207498144,0.07032362412078609,-0.044987698714681765,-0.2458652429318916,0.5797435515540513,-1.0987248166391221,-1.0348360271345387,0.9685135160847411,-1.0090463984508105,-0.9267032490455898,-0.3948746762191216,-0.043886420522980835,-0.6366369940381111,-0.31954940954317995,-1.5377260533685972,0.8088203348199253,0.9655112901564277,-1.4540161069621782,-0.07437971940679582,-0.8717429216452378,-0.52691142982765,-1.1685654075053393,-0.5008075804283397,0.6028715579444678,-0.0442007468777706,-0.19699748816244514,-0.08828968988251112,-0.3436623969763706,0.2220468212223879,-0.5770238998450623,-0.5381752226289546,0.9194232341639932,2.14687147655882,-0.5583640181345326,0.9264515276870019,-1.4032396955652833,-0.992153638471574,-0.7969228266658884,0.1528644741177663,17.080854415893555,0.0,0.0404378303124982,0,1
2005-11-04,0.7687404113242757,-0.450572781512106,-0.09726296215071425,0.05440978077122481,-0.3588885026510719,-1.7385367483210479,-1.1108562151358232,-0.7758105907295441,1.0473649310274529,-0.3467971680339255,-0.7732951784057769,-0.39569767552298135,-0.103215442823892,-0.5950924681415436,-0.45717591570900235,-1.5377260533685972,0.7670900593856933,0.0696869191292664,-1.556472573981038,-1.549113001547632,-0.831697030120794,-0.3053573102956575,-0.8495107291338454,-0.2447322854606025,0.0004558507486101303,0.035113726072083414,-0.3940940387087225,-0.897279132648994,-1.2997404030415,0.6288537110809982,-0.6047198922841245,-0.5401665659341462,-1.732199021327509,-1.5034698182132837,-0.5404892245368145,-1.1273955378213427,-1.4027703666086044,-0.9751619168262659,-1.535673326647355,0.11430438553743567,17.800411224365234,0.0412633480646223,0.0620817387417508,1,2
2005-11-08,0.2245140003573805,-0.21816308692070221,0.1140796921269529,0.8620027362418569,-0.8966677626631017,1.4382607587799978,-0.992502137543107,1.0490780181706103,1.5589054856175444,0.5149520454932316,-0.06296338135125931,-0.2613852420338184,-0.04907685594138765,-0.044391793563483474,-0.3413726847845416,-1.5377260533685972,0.9033697700114786,-0.3510044276710095,-0.8610901457918356,0.7357514184326278,-0.6519715765591743,0.26555995217089523,-0.6491146754979276,-0.10418102812566998,-0.09732572311161082,0.865582137340056,-0.7738782482308636,-0.3434864690122217,0.0201879205624371,-1.9094846590453003,-0.6123396243071042,-0.3529787279816236,-0.6745652131471077,-0.6683851329019657,-0.435227736619202,-0.1930221932479136,-1.4011356004862718,-0.6763711035710039,-0.48695254768652985,-0.3119235281130187,17.75635528564453,0.001793658813321,0.0149393509506492,1,1
2005-11-09,0.07631070229535944,0.28352393776970664,-0.22575196971358444,0.6425009552366497,-1.0054820929783963,0.9669980929237049,-0.993389774696831,-0.00377158058044319,-0.1646710118529313,0.017516884232862587,0.027238228197047198,-0.25582106748061556,-0.06976439192162567,0.05178487374198768,-0.45154420046159005,-1.5339008554080809,0.5099756665321658,-0.08050672738992672,-0.7031543524733732,1.0013310040841104,-0.5793138623248354,0.42226790633860445,-0.40436033881178335,0.199067038604131,0.04146261268797982,0.8381244847037946,0.9695323515043472,-1.301009572052978,0.15940342650503472,-0.8065311851578181,-0.5808355388782426,-0.34661740728249113,0.2007562467100472,0.0076856926563497316,-0.5479483111596811,-0.5535543192702895,-1.4004665052671983,-0.6541092569465076,0.3227018772146053,-0.26911323679614446,17.785722732543945,0.0016525456709479,0.011784063527596,1,1
2005-11-10,-0.03312499559275486,0.3631729765238383,-0.23963733977123952,0.3953929471115342,-0.34185007468994427,-1.095440157981346,-1.0117346332696022,1.5618387048761515,0.06491352938927702,0.15690982320675628,0.10069803838904619,-0.2503903386308566,-0.0870133944648952,0.14215451317607164,-0.5740352427124739,-1.5251493481830352,0.2911923585719226,0.131094306804487,-0.5624199090793909,-0.8322477259553999,-0.5135008349572135,0.5279790666686616,0.014336090540966932,0.24527500313165726,0.03830162870104522,0.7920997643996428,1.0484614451919207,0.5184666879319475,-0.7632279287086249,-0.700513702968294,-0.5497896198280069,-0.3410927717648353,-1.2606145012984522,-1.2786172929773878,-0.5941129468837694,-0.9681430141947249,-1.400013026711464,-0.6306611603978624,0.0749240793612264,-0.36635201847055376,18.17487144470215,0.0216439084292525,0.0186768292878687,1,2
2005-11-11,-0.20874414502775346,0.7463747094704777,-0.23358120286810335,0.6148936522700101,-1.3011454736596901,-1.0006300644184107,-0.9667601239913983,-0.16584888607289108,0.059572167356218834,-0.7668974446828365,0.46397881473347424,-0.16837887996921092,-0.06074854127358333,0.6396123991223209,-0.647248178668017,-1.5145398894894908,0.611090228490795,0.6899870282376303,-0.5172411066567912,-0.45397700655525103,-0.42434508153226397,0.6795789677529689,0.36078476926287517,0.4676578190201998,0.501951122069227,1.1291353897407912,-0.0029175845476812397,0.02091380259949702,-0.5836801104148042,0.5833115088814455,-0.48825172718461585,-0.22748261302300135,0.2562637437190211,0.2764018400745495,-0.6573999442721437,-0.6388573981446367,-1.3995420037033452,-0.45215013316783187,0.8460051259263427,-0.35450829760802127,17.89586067199707,-0.0154705114702912,-0.028686463134674,0,0
2005-11-14,-0.25471585445088485,0.8897657946617405,-0.3772914931506654,0.05164808221250283,0.5216984861313541,-0.7002285691528337,-0.9602506061661855,0.06428326272353124,0.8162777741520394,-0.5871207889944543,0.2583264964666635,-0.22818860260920984,-0.2384617802596083,0.38052875038953127,-0.6236650621645626,-1.5247128440084075,0.04477601831290747,-0.8718525463713663,-0.29095739472797055,-0.48792436232968234,-0.3726192648778878,0.6933750811092178,-0.10674648377521959,0.536971641408757,-0.35910484876675786,0.5957388886521318,1.5605059327584259,0.16033973060527545,-0.6258627904036868,-1.7791752669766017,-0.5137537147423109,-0.3144516222461896,-0.048893690921649045,-0.2604986271522264,-0.6578863435143043,0.09928812707833587,-1.3993264615869114,-0.5659359451423411,0.13775798326089342,-0.7438746154183637,17.991315841674805,0.0053197495074187,-0.0404686317936281,1,1
2005-11-16,-0.3189169555589025,1.2101622224486464,-0.5824212071692244,0.1482881665266119,0.023224671632462123,-1.5226599407427286,-0.9862885434436109,0.05892916041543855,-0.5885634050363302,-0.629357231678289,0.35973904177000376,-0.2079225634851171,-0.2414047878481225,0.5440049867312311,-0.7795948421779704,-1.519021516970347,0.12426141829668425,-0.0894914754169609,-0.3045077753713553,-1.3399049707268562,-0.3201507485807971,0.7065447081096817,0.5519839251843383,0.7054445401494297,0.123468762576081,0.48415727929383634,-0.1647685083582636,-0.7636861674935668,-1.0589561463046806,0.27033726561147026,-0.6178142898059965,-0.28702402550126455,-0.586885983181319,-1.106597003414356,-0.6629172134702745,-0.7930955956361161,-1.3992944355876462,-0.51388208628433,-0.4759260542524196,-0.7633903877193474,17.966835021972656,-0.0013616286097319,-0.0701497395567313,0,1
2005-11-17,-0.44675079442921295,0.8730207185593489,-0.6240395357098407,0.11653132271813704,0.16290866547896599,1.0017350974999306,-0.9626177279250674,0.8174396696857699,0.1983817991892383,-1.063002573986626,0.3753109091538129,-0.21287898121843293,-0.2680147130342311,0.6268784424804879,-0.7408762617595757,-1.531568056009944,-0.0017104690462248049,-0.24241903617476898,-0.4174331673169817,0.1352900954125799,-0.27751746521220233,0.6888375545485846,0.6148525098545637,0.5302299945895083,-0.031092539198750043,0.2824895554137053,0.06504220306765474,-0.5838669654762938,-0.39648547379998395,0.532850236191123,-0.6883220179165697,-0.29486525966652805,0.920888143437141,2.3783010975460317,-0.6717140512321879,0.19000482004722188,-1.3994337821225193,-0.5140076418669968,-0.8827092887358196,-0.7528609528768493,18.12102508544922,0.0085453114312206,-0.0695184531709445,1,1
2005-11-18,-0.47820004658149345,0.6389505380321266,-0.7431821936367807,0.18693796034121513,-0.7628275279979,0.48602391303235026,-0.9567000575512884,-0.5907523520202711,-0.05451923329642953,-0.39968756895753577,0.5113626355316937,-0.180159985427167,-0.31667429356237786,0.8644926841091993,-0.7665712515514612,-1.519866296764449,0.1621018937143625,0.20141981983886978,-0.16865147631858945,-0.05817210100695964,-0.22844786978667755,0.6931543455882401,0.8906525275031063,0.40700775553089535,0.19916031848095142,0.34249598899276174,0.05969557910874674,-0.6261134039272359,-0.47812289627383536,-0.959540318578651,-0.714361979462634,-0.2487883061350635,-0.10319342909195094,-0.3159774827091966,-0.6766616462264973,-0.817296993393534,-1.3993723317029865,-0.4302838199829689,-0.6790258841290499,-0.7339287488959926,17.660905838012695,-0.0257193839932899,-0.0785017706979987,0,0
2005-11-21,-0.47955503404040783,0.3324207600629455,-0.5062978162933726,-0.2920946309930664,-0.5826754955364557,-0.5035814637526226,-0.9750449161240599,0.19806988249773239,0.32047456606647773,-0.4814290400087253,0.13552504998724033,-0.27768720935512825,-0.38679533775914576,0.25517850602953296,-0.7732589034430893,-1.5280489767612504,-0.5126908006151634,-1.097027949929923,-0.08982824130505795,-0.763602668233703,-0.22518842886854348,0.5650593374137377,0.8853207122041914,0.2260238727753337,-0.5924990264583585,-0.2942493508458626,0.8171466378639083,-1.0598613736722953,-0.8181979801599224,-1.3837320925883856,-0.7329204181556193,-0.3877870970959775,-0.4588692354509896,-0.8104150823650976,-0.6629927054331624,-0.05130823202645658,-1.399619560576241,-0.6182845808150136,-0.770592122635731,-0.6708833817878396,17.186098098754883,-0.0272526801292453,-0.0455043134769975,0,0
2005-11-22,-0.4724011458373965,-0.44671709118445624,-0.76420564908313,-0.40253460132693647,-0.6250001286446788,0.49989850464801616,-1.0336301744806973,-0.055434372291616456,-0.9764999051764761,-0.821937556597539,-0.23909080870240598,-0.3773338054687784,-0.3147840902085121,-0.3510575222056681,-0.8228890417647668,-1.5377260533685972,-1.151229549132369,-0.9810803481870971,-0.23357827770029155,-0.029060895028141288,-0.2590598297326594,0.355958404540045,0.7368325549681618,-0.2437689787038792,-0.6114280604267747,-0.8040446551701388,-0.589078489851053,-0.3963893870915452,-0.49879298870258065,-0.316072978309039,-0.7227872875920307,-0.5304376200668295,0.4487427058339287,0.6823420284055093,-0.5465092548516919,-0.0010506831888773271,-1.4004534120214034,-0.8093227637573163,-0.6487374066155099,-0.47694143179630744,16.772480010986328,-0.0243613582556844,-0.0091560802574954,0,0
2005-11-23,-0.4597275838018606,-0.6652294848357533,-0.6537548424022529,-0.6896791697030373,-1.0595509299439276,1.4784928093011713,-1.0981331032111146,0.3204538663754507,-1.0345376586294686,-0.5021254768962431,-0.5307232143136161,-0.4635658062431041,-0.3381931668705926,-0.813119067304106,-0.8077535778498278,-1.5377260533685972,-1.4953863420439761,-0.7809779966976136,-0.5879915589783512,1.3477385933430657,-0.3166267356128547,0.12063364535269124,0.07884587630022619,-0.37661678294065387,-0.5325730625380903,-1.2023234667334644,0.19864195621112327,-0.47815020325457946,0.14279100488559612,0.923719384638578,-0.6513187004226235,-0.6558265010549966,0.8921427727926292,1.050939334992818,-0.36791272130670666,-0.09130361513244661,-1.4015509185886086,-0.9692629823854323,0.21952460903900212,-0.5259501122785597,16.760234832763672,-0.0007303422239453,0.020365912517728,0,1
2005-11-24,-0.42485837901398255,-0.6923736105675922,-0.662172552445488,-0.6827776129230602,-0.39485091168740766,1.1638729119752478,-1.112335565717555,-0.9796141625357702,-0.9250964214698826,0.14027622871361264,-0.5215395198710492,-0.46416241990838,-0.5171183613361179,-0.7759888986649649,-0.891526358551907,-1.5377260533685972,-1.0671905969683166,-0.0011736611064365953,-0.2884119855191508,1.3321275719967949,-0.35924196560386173,-0.024690929082057278,-0.33677393721319926,-0.39394955241150903,-0.015324489217268469,-1.1002956177648506,-0.0545082161890538,-0.818739305319196,0.1843730550933442,-1.607043946031881,-0.5916593930496932,-0.6590423018200412,0.06638783497643111,-0.12305448432984976,-0.3319345120004698,-0.5805342265379325,-1.4027220969464527,-0.9482417822974427,0.5362082744224771,-0.5170636139396465,16.75289535522461,-0.0004380060958335,0.0228105278341589,0,1
2005-11-25,-0.3945593579209825,-0.7148044321927697,-0.6695334843296245,-0.7738889208860699,-0.47676306034693877,0.12324579008556069,-1.1164779617838858,-1.0377903482719142,-0.03062401647734852,0.18191127610127905,-0.5115003847511004,-0.4638826069962742,-0.5187841937842149,-0.7422762252559503,-0.8211290410678783,-1.5377260533685972,-0.553955051605312,-0.15980374159980976,-0.253593738692291,0.541489825075546,-0.38925564507094995,-0.10476397578149182,-0.34272284162835165,-0.4083879001787517,-0.009002521243399385,-0.9865773934120045,0.32085500010424933,-0.4988515382052374,-0.1765967247915169,-0.19871518122371704,-0.5462457418638271,-0.6615978198315514,-0.4876256396351946,-0.5997474515892544,-0.5268300067933859,-0.33150956126334774,-1.4037946551489497,-0.9238623480703375,0.7509525515391077,-0.7177084485188597,16.875268936157227,0.0072780732277112,0.0423344517225679,1,1
2005-11-28,-0.38649501991775004,-0.86768255175017,-0.8468183774181908,-0.4453317842899126,-0.817982564620265,1.2154682240082986,-1.0928071462653426,-0.9280880706786525,-0.019558618390903084,-0.17951856720695994,-0.4061817870616586,-0.4357956975513877,-0.5220724763121297,-0.5791239409677343,-0.9337644620596942,-1.5377260533685972,0.0027067861757798933,-0.05914962949729817,-0.12128913760816559,2.2368000626013558,-0.3984346391174098,-0.10899352988554488,-1.075354997935126,-0.5133215653988573,0.1581584725353404,-0.675581267193131,-0.977397157139866,0.14370219956998603,0.7102029577281549,-0.39754607716084295,-0.5576158467495831,-0.6246177101775767,1.229621789651073,1.1382163840787953,-0.6577679577521974,-0.3409961829270719,-1.40493270875095,-0.8425066602575847,1.6374546159928594,-0.5891958681956085,17.02945899963379,0.0090955530902567,0.0267599547684815,1,1
2005-11-29,-0.44036266332843876,-0.6049147314490223,-0.8013895308553197,-0.09054335269618659,-0.49750271175339944,-0.7350909859168738,-1.095174268024225,-0.03148216034050735,0.27250753823876855,0.7084113597833724,-0.29920596790908754,-0.40115619420951326,-0.6088687217038715,-0.4364300740767397,-0.9467880526862024,-1.5377260533685972,0.3762735026602545,0.5885667693932309,0.15878451902467292,0.2354611847581593,-0.38858073460795595,-0.0577223011260357,-0.7967406753476067,-0.34292580433927344,0.19916031848095142,-0.3736244363948849,-1.0354920852148497,0.18534710039725927,-0.2695459747388913,-1.041611932371265,-0.5708247034738074,-0.5781860755403713,-1.3392227824439304,-1.0682877367840662,-0.6766616462264973,-0.3720619809061274,-1.4059140139771644,-0.7487071759947417,1.8514115967565832,-0.7527080439291886,17.117568969726562,0.0051606345195388,0.0092982381760945,1,1
2005-11-30,-0.5748852510736998,-0.6066375385830287,-0.8023714112847196,0.19245812991846578,0.14624033975221834,-0.1177490495098843,-1.0638105078244533,-0.02039036894574186,0.34130210811647066,-0.27258628288890313,-0.26403769354946915,-0.3806511521814939,-0.6734219094205027,-0.4278688288605347,-0.9453802434504447,-1.5361123214063914,0.4129859818568656,0.08706945517587189,0.3619309736916458,0.7537845936306614,-0.3693373034571686,0.010257646855953987,-0.7216710240307519,-0.34581497437053615,0.11400301659343326,-0.1518794882921488,-0.9259430344168545,-0.17616827967283266,0.040847615837633945,-0.7806721868404255,-0.6062615989348379,-0.5518777395946746,0.4363407313802271,0.3175818582606002,-0.6654693130213765,-0.5130214777622633,-1.4068694363013656,-0.6816702496506633,1.544279562226138,-1.319937859875988,17.14693832397461,0.0017142730924856,0.0,1,1
2005-12-01,-0.63772265816926,-0.5732847948331037,-0.793106877487123,0.21593095389750586,0.18796232184047104,-1.0119422575343107,-1.0638105078244533,0.2723724270692965,0.19235903801434273,0.0382029107154455,-0.26146080318689896,-0.37244152270845327,-0.7483289772786733,-0.4490850577687245,-0.9087738551900699,-1.5249497414342585,0.3153048573935281,-0.6794066018161202,0.17103640065792627,-0.42922090681038844,-0.34776581239330434,0.0713268621551625,-0.7216685332770177,-0.3246334793062305,0.03830408669792462,-0.009984859823057054,-0.03058945952034476,0.7119717867183081,-0.5302278429545256,0.978079503997733,-0.6496276571985872,-0.5429981555009319,-0.776784372761034,-0.906628735898556,-0.6638927749045599,-0.27849726691339893,-1.4079630567059234,-0.638250338784328,0.9365814771552545,-1.319937859875988,17.477346420288086,0.0190859177925753,-0.0074499837739265,1,2
2005-12-02,-0.6532461567267662,-0.4582091715817949,-0.6844069359841638,0.406438665499691,-0.17422219324509017,-0.06353144347723752,-1.037180723095594,0.34133108650612176,0.061908650693315165,-0.533600395517746,-0.0062903214150238935,-0.3002930914799055,-0.8024968815366407,0.030319973077498223,-0.9006782346278903,-1.5087682018719382,0.6797542584613409,0.41869482830071536,0.10310967562101452,0.48875387366519457,-0.29997005680546207,0.19548783315883053,-0.8000792974438286,-0.25531965691767333,0.42625219217371835,0.49727412430443085,-0.0195131605992678,-0.2692580209599656,-0.04520804571990838,1.0577031319603178,-0.7124217816620045,-0.4434000310050701,0.676670706992661,0.7791516814897781,-0.6419231750234621,-0.5863716980912076,-1.4087961108233036,-0.45464822042033215,0.9647015849215311,-1.2442048429059946,17.33294677734375,-0.008296423726375,-0.0028047091218438,0,1
2005-12-05,-0.6681963625565109,-0.2653166542174592,-0.8291557570309314,0.2559642866082978,0.7155617468228727,-1.1455872873120174,-1.045465515228256,0.19203275576713022,0.7194536666458734,-0.04796243055619876,-0.13506802315391578,-0.3293201087198652,-0.7903561478531732,-0.21825099141557894,-0.9485482128178846,-1.5174514620247659,0.21159111452927398,-0.3715992729873298,0.03860710872137518,-0.9696830964145541,-0.27104553093587913,0.24062598615789,-0.6873083317416387,-0.1311341111023372,-0.18563171900166647,0.35458916694157977,0.27284071860938497,0.04160472468147131,-0.7698231563716892,-0.0029274771154505857,-0.7326376111661032,-0.4859927121994135,-0.9880938977924788,-1.1549848059332048,-0.6588350845356626,-0.7040375917120003,-1.4098350905061783,-0.48967695113626786,-0.1903499410678042,-0.992613854572665,17.188541412353516,-0.0083661635021303,0.0249610356063443,0,1
