Date,momentum_20,vma_20,momentum_10,volume_ratio_5,month_cos,trading_day_number,macd_hist,dist_sma_10,macd,vma_10,momentum_5,dist_sma_50,return_lag_20,bb_width,return_lag_5,obv,high_low_range,dist_sma_5,day_of_month,rsi,roc_10,open_close_diff,volume_ratio_10,atr,volume_lag_1,rolling_vol_10,atr_pct,month_sin,Volume,volume_lag_3,dist_sma_100,week,roc_20,log_return,volume_lag_20,bb_pct,volume_change_ratio,roc_5,volume_ratio_20,return_lag_10,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-0.1102265277349302,-0.33081946403141177,-0.0989283290146704,-0.10713895857404715,1.2047838681054384,-1.6979970924330727,-0.02155329434371371,0.051864792092597214,-0.15208369228638707,-0.315736255090096,-0.05140144153749113,-0.5934121861837809,0.413944715739519,-0.3202542035154155,-0.039179173591084644,-1.4163897890821848,-0.8323055500304584,0.32557480075236567,-1.5779911592494877,-1.0868960554867162,-0.4163553470156271,0.5259255917702528,-0.10348896452573153,-1.290329247917142,-0.31877240824151765,-0.8377583146905734,-0.9739878518424008,-0.7220636890788037,-0.278670881073336,-0.19818346324004352,-0.526714869368242,1.1601818216721904,-0.5521096945240429,0.5885493143804218,-0.24224092747484013,-0.6080754630878995,-0.16979445441055932,-0.031198835835863758,-0.10654673560366032,-0.06697429089370982,3.5748445987701416,0.0,-0.0008421587463133,0,1
2005-11-04,-0.12228322629662046,-0.37663194626366214,-0.08889896825138524,-1.626406311810839,1.2047838681054384,-1.6979970924330727,-0.01307789682590886,0.07457160053188683,-0.1497595100031577,-0.40168855547871274,-0.057059106275247094,-0.584332308024918,1.102994158650357,-0.39492295342161093,0.21578803281607,-1.4163897890821848,-1.3195987494477561,0.33510871577380297,-1.349814737267419,-1.1056634365622986,-0.2543756090104212,0.021924211953426278,-1.4105518885441664,-1.2939288285992894,-0.28040715651017273,-0.9113813166747708,-1.079615577623275,-0.7220636890788037,-0.8653063371231177,-0.22262478701337832,-0.5243392048182208,1.1601818216721904,-0.7138135634779191,-0.03818761564882652,-0.1480217822656907,-0.5524746717709448,-0.9783294629417333,-0.1268188115859382,-1.2034981044001118,-0.7013624742876865,3.613962411880493,0.01088308509311,0.0125469531037189,1,2
2005-11-08,-0.11159653951657122,-0.4001292757888844,-0.07009408236930836,0.6058235605820544,1.2047838681054384,-1.6979970924330727,0.005075079452667911,0.3049018583874575,-0.14283241820039452,-0.40945094726164005,-0.014939695756904991,-0.47558629119537116,-0.5493985075171062,-0.6105535161545431,-0.7071382752772813,-1.4085229175886151,-0.6320279354914646,0.3840203770053295,-0.8934618933032813,-0.3747698725310926,0.06349973638390037,0.1949302568806185,0.17474321316355415,-1.2950087580486378,-0.2864372239047462,-1.0442588275017433,-1.1427376526738326,-0.7220636890788037,-0.2553307018638305,-0.27934722004203866,-0.4560458205586631,1.2260481848559661,-0.564587580486246,0.21214439169725027,-0.2739777092696797,-0.0765694149475215,-0.18625071857967143,0.6078270578437072,0.06536141367504679,0.13105649244248668,3.580861568450928,-0.0166675174539995,0.0074103734118056,0,0
2005-11-09,-0.11461090412883444,-0.4019327246012239,-0.0784520264812512,0.39206467982754,1.2047838681054384,-1.6979970924330727,0.005930972284536049,0.012096211911982147,-0.14131366303243548,-0.4161972671516492,-0.04071450350053769,-0.5606024811321493,-0.2702233603200589,-0.712331067184451,0.5712147582871422,-1.4122379222712984,-0.7393161053948155,-0.18886165610641514,-0.7793736823122469,-0.5960459834850534,-0.07874802145196536,-0.3246671973808401,0.05273707511987411,-1.2942888150364062,-0.2570640802795178,-0.9521268809130601,-1.0931199977343995,-0.7220636890788037,-0.304770806189421,-0.8663678296081101,-0.5140985853914407,1.2260481848559661,-0.6115317371871337,-0.5970309327463728,-0.27760639287798056,-0.38209936806628747,-0.299386472275696,0.15301065345174367,-0.04272647950165155,-0.03969561012686643,3.5718352794647217,-0.0025238854573543,0.0914835072605642,0,1
2005-11-10,-0.1105005648289664,-0.3982533455837997,-0.07970553102757896,0.6715670599862319,1.2047838681054384,-1.6979970924330727,0.005792561998126496,-0.03830742234285921,-0.14008392965534358,-0.40569565661031054,-0.056430764645775414,-0.5670571358859858,-0.5082155977110633,-0.7973587624536492,0.5886215924655323,-1.4164840616690413,-0.8631245979539892,-0.2533600499532569,-0.6652854713212125,-0.34871881202495203,-0.10008200128767678,-0.35416814157238297,0.26269092996471005,-1.2953686847617503,-0.3065103211915747,-0.9495864890814504,-1.1204198495330924,-0.7220636890788037,-0.2202600441275684,-0.28538049759662004,-0.5220022834380412,1.2260481848559661,-0.5561965341386838,-0.12281068713231758,-0.2828771276532076,-0.38533814185251575,-0.10050658699967323,-0.11627958689115704,0.14048961747850316,-0.03969561012686643,3.619980573654175,0.0133891118500322,0.0777718411370892,1,2
2005-11-11,-0.10173200744076553,-0.40461240152790345,-0.07678031184155967,-0.24320823296007835,1.2047838681054384,-1.6979970924330727,0.009452990145588236,0.16703019482984782,-0.13753003899600205,-0.4214394833862835,-0.0463725169019009,-0.48912329699668344,-0.46148495168329473,-0.8678233858517514,-0.039179173591084644,-1.413087448040804,-1.0619169359725575,0.04575933673713121,-0.5511972603301781,0.33946983286896787,-0.05099557719886588,0.1959383575521486,-0.07881341745189419,-1.2983252224626185,-0.2219890695159601,-0.9201913313720071,-1.3380055647291722,-0.7220636890788037,-0.3554311563454376,-0.255991716917143,-0.4743851059873172,1.2260481848559661,-0.4284344914669318,0.4107344088765832,-0.2536588852702555,0.08807432607657491,-0.4103975982078827,0.05299724569379704,-0.152645826160071,0.21479491940081682,3.6440541744232178,0.0066281866040144,0.0549855963589918,1,1
2005-11-14,-0.09981383462678213,-0.4038480294289667,-0.06424377643653596,0.12555432951739087,1.2047838681054384,-1.6979970924330727,0.0133769014339814,0.21761480136234998,-0.13462657661231603,-0.42535551078172845,-0.049515470276427886,-0.4475963628871401,-0.010443093364232955,-0.9552978654757193,0.32633794665449195,-1.4089090068992085,0.07923352070250352,0.18318841128443827,-0.208932627357075,0.36524314485520404,0.16647270446132645,-1.0073324905180303,0.28839370868655906,-1.2983252224626185,-0.35717695939296235,-1.035625370050438,-1.303025460590538,-0.7220636890788037,-0.2310317580732759,-0.3054642809753159,-0.44916041656311134,1.2919145480397416,-0.3992976852614791,0.1840481071186391,-0.24589867886356476,0.4623245101661678,-0.021725471805094876,-0.001042775519858944,0.1276709100766706,-0.6652416561282791,3.6681275367736816,0.0065844778691124,0.0348921342152334,1,1
2005-11-16,-0.09214109994871354,-0.39761448689269,-0.05128932892649771,0.2921821437946246,1.2047838681054384,-1.6979970924330727,0.017201782687201125,0.2240146933217608,-0.1314823276611766,-0.417670609164697,-0.05014430999676699,-0.3926671504707948,-0.5747974668745223,-0.9961063748845762,0.21157775240180915,-1.4042608944577035,-0.9478701784865948,0.3248039127729293,0.019243794624993787,0.46241432339830774,0.4000940765520237,-0.00653197191008429,0.4787312232628973,-1.2983252224626185,-0.23276212046438877,-1.2342358387694468,-1.3474270204311025,-0.7220636890788037,-0.1563006618964888,-0.22089803365965408,-0.425078912345571,1.2919145480397416,-0.2850422114569518,0.18258260186471123,-0.26073015186966153,0.8382537916483923,-0.12811947481582256,-0.012211978451681283,0.28274049786919475,-0.7064059211756591,3.923903465270996,0.0674056163947592,0.0306969167965601,1,2
2005-11-17,-0.06528717990749848,-0.38231843851335195,-0.024544510366942243,0.4610738365424066,1.2047838681054384,-1.6979970924330727,0.03875586042585278,1.194321672409849,-0.12184426326931924,-0.38472202504980396,0.015864335476838576,0.0025674531472105835,-0.39126405180107915,-0.7817584934546732,-0.5989710827148815,-1.3988530101129477,1.3867279183158907,1.7154513284624249,0.13333200561602818,1.1241249940246199,0.8513557045843623,2.473181797952196,0.7065462286931022,-1.293208990104066,-0.15802174854193587,-0.4342733487083722,-1.216976815082805,-0.7220636890788037,-0.03541061137565116,-0.3561578920121706,-0.1727481033344047,1.2919145480397416,0.13006180842552129,2.2218477112086212,-0.28824820752484,2.102273349703768,-0.08199839648604396,1.0983952960170467,0.5149981012120549,0.5695571527406627,3.860711097717285,-0.0162355515808294,-0.0406942941001025,0,0
2005-11-18,-0.07076772638861488,-0.3755299598889892,-0.04251383691752264,-0.16941057286631386,1.2047838681054384,-1.6979970924330727,0.045315589891383436,0.770378299855636,-0.11595748263389757,-0.38288993612755157,0.004548258865025487,-0.0855006641689562,-0.06451210229042621,-0.6852129703794602,-0.12394588599930392,-1.4028304643828617,-0.14019109313738287,0.7984556600550695,0.24742021660706257,0.7843072481741277,0.528919613562448,-0.7454385374602892,0.08540729450910016,-1.28876949581565,-0.0371166929506587,-0.33606597565352536,-1.0697818202527365,-0.7220636890788037,-0.2630115048468083,-0.23167681973756882,-0.23686846912751275,1.2919145480397416,0.04532580597601809,-0.5825475975945388,-0.37658485812018905,1.6063186624998078,-0.4686088049311919,0.91083201957736,0.002085326245229161,0.5869314437715848,3.824601411819458,-0.009397132928065,-0.025257771166863,0,1
2005-11-21,-0.06747943323765307,-0.3805866621192933,-0.04752848418934868,-0.1736794302976724,1.2047838681054384,-1.6979970924330727,0.04411285643565265,0.4909191804820784,-0.11233565689404353,-0.30662507859607513,-0.013053824114015187,-0.12868701295305637,-0.701429610507212,-0.619466999514624,0.41050486032022027,-1.4069272670257484,-0.715069825522232,0.2287878137589073,0.5896848495801658,0.9170578309954467,0.44407588078983623,-0.302785749340145,-0.037022882428687426,-1.2881695681904588,-0.26474583661630186,-0.2992636199539861,-1.036612725324318,-0.7220636890788037,-0.24402155434128506,-0.1568966591133948,-0.2736231594520386,1.357780911223517,0.10199807570913999,-0.35326302812222266,-0.1635303897736127,1.1774847534792048,-0.20255436998526735,0.6047689624453431,0.05295862849952744,-0.03969561012686643,3.773447275161743,-0.0134652755397437,0.0078372183056786,0,0
2005-11-22,-0.06419105324242111,-0.3786336550026589,-0.06006478782565619,-0.22084313253921062,1.2047838681054384,-1.6979970924330727,0.03680672982864286,0.1891157872812017,-0.11094136385281982,-0.3045853290527791,-0.02876998564107939,-0.19613790396045258,-0.8577197027816081,-0.6009201645439519,0.18343377661762542,-1.4108779832584009,-0.2824385442873068,-0.32972606002915933,0.7037730605712001,1.0017116265315598,0.22791579112914293,-0.14339266706811882,-0.09766549212069477,-1.286369800245887,-0.24575352904711825,-0.24609902242202059,-0.9621305238863954,-0.7220636890788037,-0.26726589048748123,-0.03592723864046448,-0.3250549515753519,1.357780911223517,0.16246378703403686,-0.4896633239557732,-0.3016236186104001,0.7655144719460173,-0.26187378783998555,0.3406013159347767,-0.0015884438346289523,0.3251381533736321,3.782473802566528,0.002389260450439,0.0298526193585293,1,1
2005-11-23,-0.0650132513687998,-0.3901021052869117,-0.06257239289501025,-0.39635257608073127,1.2047838681054384,-1.6979970924330727,0.030636747522397777,0.16532169586120884,-0.1096612157469454,-0.31709202042789875,-0.03191348691556083,-0.17294912064261062,0.13430823575231107,-0.5825187964871809,0.18196578378523723,-1.4075240921430878,-0.7632275608617829,-0.4275535305918967,0.8178612715622345,0.8895370301923904,0.18350337481216747,0.5832264903596263,-0.30709233631239097,-1.2885295396965746,-0.2690007503182663,-0.24747958859949865,-1.0265097835915276,-0.7220636890788037,-0.3622288896173435,-0.2636775627052332,-0.31753374527157563,1.357780911223517,0.14742261762976602,0.04192162912733007,-0.17675467067513057,0.7297855448042961,-0.36613032121586314,0.28611366062044735,-0.19150593575874605,0.21059251036483181,3.767428398132324,-0.0039855945019034,0.0087129157689559,0,1
2005-11-24,-0.06638332828364327,-0.39815577238645683,-0.056303843759057455,-0.26600361828984814,1.2047838681054384,-1.6979970924330727,0.023528348917626885,0.0150402750172848,-0.10914386183167134,-0.3257746176985076,-0.08849197722932975,-0.18695003507557167,-0.037124660600534216,-0.5765087194600141,2.2246923832516052,-1.4107726842656918,-0.6395031896024589,-0.312886835641455,0.9319494825532689,0.6494814918075045,0.29486738856040406,-0.47012466845685436,-0.3337638964634594,-1.2879296568643868,-0.36397553641062014,-0.3075649461561883,-1.0025639137188036,-0.7220636890788037,-0.3789833925068644,-0.24467514441220073,-0.3338274303669605,1.357780911223517,0.12532912906007454,-0.17182016519896814,-0.2494605399881329,0.5721258344363859,-0.2580231241189877,-0.6069181234249411,-0.21623424702296415,-0.5984409538348414,3.7644193172454834,-0.0007990286475898,0.0126985102708591,0,1
2005-11-25,-0.06665734366661197,-0.3990147876995933,-0.05546821820792771,-0.04046292725221188,1.2047838681054384,-1.6979970924330727,0.01706092008215441,-0.08344609392607522,-0.10890063676828665,-0.3379218979630006,-0.0759188188858793,-0.1828373703553909,-0.037124660600534216,-0.5775058259191221,-0.5844631632550346,-1.4143662949431006,-1.17814680103077,-0.19589963843667085,1.0460376935443032,0.6344134823829229,0.3101233066589779,0.04969744964784131,-0.17327806740050378,-1.2856499169576598,-0.38073211889639363,-0.31141411943879843,-0.9375661242283806,-0.7220636890788037,-0.32408624463584607,-0.26793474154834934,-0.33824647109103184,1.357780911223517,0.12091043134613602,-0.06497815725812307,-0.3124036444277801,0.4925038396944367,-0.13371845836762175,-0.419188273839094,-0.0914317992709218,-0.12430384595088816,3.8546934127807617,0.0236978565444764,0.001597609059072,1,2
2005-11-28,-0.06090282522466179,-0.3912428476567113,-0.04961768050643925,0.6165945258919945,1.2047838681054384,-1.6979970924330727,0.018537927742847765,0.20853828128906635,-0.10632207899463435,-0.3072888762877637,-0.04951542046734113,-0.03955936783106574,0.21838053034480104,-0.5454985424203864,-0.35478940148554045,-1.4093241338344016,-0.43040240291500553,0.4164939509095537,1.3883023265174064,0.7661497171550986,0.4018521711672462,0.3226152695056153,0.33101876464422914,-1.2821702919385485,-0.3258281571017547,-0.26885238762129804,-0.8874267649659373,-0.7220636890788037,-0.09360215583045543,-0.36296008831276916,-0.2513463575648721,1.4236472744072926,0.21066517020066697,0.7563751496800397,-0.22320375871341017,0.8948134050005483,0.13447739371971923,-0.006805905360920696,0.4081086671996864,0.4091477118158151,3.887792825698853,0.0085501255131069,-0.0046951429378595,1,1
2005-11-29,-0.05186033929776215,-0.3847867487674343,-0.048364242179744665,0.47943571494830717,1.2047838681054384,-1.6979970924330727,0.02039049660719936,0.2445277603888839,-0.10350792765126457,-0.2910044937427698,-0.03191363634282092,0.013483920782844234,-0.6651647775562586,-0.5344808404481158,-0.4914212259587783,-1.4042709267310316,-0.8769715217349924,0.48749312224869534,1.5023905375084408,0.7804155443354762,0.41905872174874037,-0.13854956918378145,0.2948397107331914,-1.2832501616638925,-0.09531546023496605,-0.2681099459838508,-0.9331890764356995,-0.7220636890788037,-0.09184458773917664,-0.37972559131425915,-0.22116545963966233,1.4236472744072926,0.3656214185707049,0.24848858052329495,-0.19988839180179693,0.9564713898566349,-0.2276819487699644,0.2751754949777097,0.39668585046505034,0.18250115147496077,3.815574169158936,-0.0187504431391342,-0.0007743428503525,0,0
2005-11-30,-0.05213435468073084,-0.3830719064522847,-0.06173656868498096,0.056097175970836514,1.2047838681054384,-1.6979970924330727,0.014098385773823734,-0.13303062168103386,-0.1034235009320766,-0.2954041639618634,-0.04888692941060906,-0.09149006896036191,-0.7064931657700569,-0.6089303939577544,0.04106605024843142,-1.4086826972823814,0.056257865818058646,-0.08186591585765561,1.6164787484994751,0.7236872031308651,0.19487644551780806,-0.8326402154251131,0.06058117270398612,-1.2797705515757822,-0.0935576739914663,-0.17917958387211594,-0.801431303992879,-0.7220636890788037,-0.1939058733011483,-0.3247924009072523,-0.2932553617046854,1.4236472744072926,0.37219261317028923,-0.6668691136488945,-0.22432570821528305,0.5087167755638595,-0.3443311468248984,0.004292198077268761,0.16798702078577607,0.18103590314549234,3.815574169158936,0.0,0.0047210007128088,0,1
2005-12-01,-0.05788867772307356,-0.37979036612049427,-0.09725684614369497,-0.20919001303739837,1.3927413017585002,-1.6979970924330727,0.008599824849979563,-0.08614812624194725,-0.10350230371682387,-0.3220660946414187,-0.04574372699064838,-0.08467173322302193,0.574557211409983,-0.6619716634217983,-0.1730385537520121,-1.4086826972823814,-0.8013435275163809,-0.15107071033668373,-1.6920793702405221,0.7660592151211438,-0.37464496087933413,0.7201687670790569,-0.05257500970498986,-1.2792906244066304,-0.19563162756683036,-1.0839869047122788,-0.7882366335642288,-0.009110715018354202,-0.2632975869289279,-0.09415698855614563,-0.2938214136828665,1.4236472744072926,0.26810987170450407,-0.03818761564882652,-0.31941822328681957,0.45144666080664736,-0.31896092668693304,0.05492636598406829,0.009207639731178923,2.2199434995535143,3.7704381942749023,-0.0118999298593769,0.0,0,0
2005-12-02,-0.06802742058145546,-0.38274219157425726,-0.09474930729397416,-0.3889951017238013,1.3927413017585002,-1.6979970924330727,0.0003214093318326099,-0.24318750034007075,-0.10494332967385106,-0.3295531814467204,-0.05454464395745191,-0.1399757537465882,0.5920007742633215,-0.6984920715138792,-0.06601519001124859,-1.4122579595335296,-0.5805239683158722,-0.48419294593858714,-1.5779911592494877,0.4364732423370599,-0.339156431602307,-0.8162478674687661,-0.1967961116335462,-1.2779707239072058,-0.26503195420739656,-1.1149148288895199,-0.7269510354607703,-0.009110715018354202,-0.32700572898127445,-0.0923982665395057,-0.33937137720181915,1.4236472744072926,0.09712453683207224,-0.4371790247891576,-0.2810388411257196,0.11406666852714697,-0.3206402845786396,-0.08560254392374071,-0.12555543248053178,-0.5839601578230377,3.836637496948242,0.0174051045475448,0.0174051045475448,1,2
2005-12-05,-0.06199912557827908,-0.3394371222945575,-0.08054138834742479,0.06510216116087442,1.3927413017585002,-1.6979970924330727,-0.0006166035342391016,0.03945939996989868,-0.10438829340594626,-0.32285579106146284,-0.05957421611116998,-0.030096751749747713,-0.037124660600534216,-0.7318765475252762,0.7567322987554502,-1.407801385856921,-0.3359776799148449,0.01777180349436533,-1.2357265262763846,0.5490310916142669,-0.1163222407502148,0.15860010992717177,0.1394353536766693,-1.278210694957282,-0.32874800381834657,-1.0335211458369047,-0.7699740438779825,-0.009110715018354202,-0.18677708628907752,-0.1945265600918841,-0.2752104387748333,1.489513637591068,0.1937623859066706,0.5453861761065568,-0.8680185639440304,0.4910406205021244,-0.006978857177230829,-0.16457389325378577,0.09840054377270267,-0.3547157852820623,3.8847835063934326,0.0124709256006136,0.0015678705678404,1,2
