Date,volume_lag_10,open_close_diff,trading_day_number,rolling_var_10,price_diff_pct,volume_ratio_5,return_lag_3,rolling_vol_10,volume_lag_3,week,vma_20,dist_sma_200,dist_sma_20,volume_ratio_20,bb_width,return_lag_5,day_of_month,month_cos,dist_sma_5,day_of_week,dist_sma_100,month_sin,dist_sma_10,dist_sma_50,obv,high_low_range,rolling_var_5,macd,bb_upper,volume_change_ratio,Volume,day_of_week_sin,momentum_5,volume_lag_20,bb_pct,roc_5,rsi,atr,return_lag_20,volume_lag_1,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-0.9071916776511627,-0.3353542718408689,-1.6979970924330727,-0.6702802667556164,0.040472653349072046,-1.2622234706152762,-2.6326880612089107,0.22956403522422614,-0.8056675719644678,1.1601818216721904,-0.9256530354750747,0.45565552115602426,-0.580076514213595,-1.405940028932963,0.4906479946728196,0.5134653469059071,-1.5779911592494877,1.2047838681054384,0.3117560381611413,0.004566198977244899,-0.05613163687163196,-0.7220636890788037,0.032900345004583866,-0.6122838972309178,-1.995986502435036,-0.8832537847018473,-0.5309504957398749,-0.5616069534595204,-1.2879925893689987,-0.7165806572634108,-1.0633128163065209,1.2086458896046435,-0.11797935031108159,-1.0482945741065575,-0.5335335964160145,-0.22362744343229668,-1.0950344221970458,-0.8867546570546463,-0.6102145718164518,-1.0001885276316185,71.24345397949219,0.0,0.0083742207602039,0,1
2005-11-04,-0.742991334307412,0.0339307943105118,-1.6979970924330727,-0.6701577578324557,-0.030759239064401287,-1.9041647701081117,0.4672116209236483,0.2292292288139859,-0.8779515041945756,1.1601818216721904,-0.9351988984665595,0.4450043249333781,-0.4333257072787809,-1.5128299600855932,-0.003106598141699209,0.5479408456024024,-1.349814737267419,1.2047838681054384,0.4838340394052366,1.4216761250456875,-0.07158421498071439,-0.7220636890788037,0.02373963873160354,-0.61535508109888,-1.995986502435036,-1.0811623523593492,-0.5710948215595906,-0.5417012490853601,-1.3127587158667753,-1.4568911274551248,-1.092861376300407,-1.5358380131821974,-0.22030478882971954,-1.0649999854400458,-0.5012722086954071,-0.46356571979574723,-0.8496747886405951,-1.0383926272132034,-0.23814609909674073,-1.0634147344564884,71.2577133178711,0.0002001294262628,0.0308536725431361,1,1
2005-11-08,-0.7836726486334197,-0.07949721100578173,-1.6979970924330727,-0.6713482579636191,0.4000067824597668,2.6004675712654692,0.052577288067226405,0.1808694785822975,-1.0622585430202163,1.2260481848559661,-0.9855747486321734,0.4866642736715819,-0.10527026884543143,-0.33694476464644035,-0.4073387917715578,0.468164909333459,-0.8934618933032813,1.2047838681054384,0.2894920933663967,-0.7039887640569764,-0.015598510011787437,-0.7220636890788037,0.27879096107721096,-0.5223730226106907,-1.9836451153176171,-0.5399634811356209,-0.6130831682329367,-0.48862452466898265,-1.3341289423141316,1.6270824861981878,-0.8787872853245605,0.8324777605674285,0.2360442642485998,-0.4305130688472994,-0.1347090345708665,0.651508986633942,0.019357206983625558,-1.2381980164486133,-2.1627095321406107,-1.050422566972491,72.10643768310547,0.0015837088456272,0.0547448585516858,1,1
2005-11-09,-0.9198541842556052,-0.37115600823967565,-1.6979970924330727,-0.6691052333696067,0.035467041830805394,2.5349661845290425,-0.01877311770904002,0.11771614145281747,-1.0917982850013206,1.2260481848559661,-0.9983774348318667,0.48482347870753456,-0.03726766240795834,0.07667408906356875,-0.49450282772317317,1.0990628748878963,-0.7793736823122469,1.2047838681054384,0.2458362358313134,0.004566198977244899,-0.01577327866886829,-0.7220636890788037,0.2787532428125332,-0.5143345576765433,-1.9738213859348337,-0.46088770766977305,-0.6130831682329367,-0.4571026896511162,-1.3390375674317356,0.16190270752181457,-0.8117364817171894,1.2086458896046435,0.05230924566018488,-0.59257549767193,-0.024837504471922803,0.1874009286585547,0.1799339640988438,-1.276776604890212,-0.38276520333601555,-0.8794067566833784,71.84256744384766,-0.003666166842582,0.0759713699680785,0,1
2005-11-10,-0.9859296036583683,-0.269418362634294,-1.6979970924330727,-0.6692400654150815,-0.18366626858106624,0.576457732246883,-0.010389838753170426,0.09435584537912516,-1.049233720978172,1.2260481848559661,-1.002299192595418,0.4507551515302387,-0.052754692062599966,-0.5419984463879008,-0.614140312357063,0.05248423296831796,-0.6652854713212125,1.2047838681054384,0.0473606859464763,0.7131211620114661,-0.05909361890425325,-0.7220636890788037,0.18912623742439308,-0.560525858738772,-1.980864927085415,-0.6458202936374243,-0.6130831682329367,-0.433749081065116,-1.345323919212188,-0.7135509470917009,-0.9280262191319906,0.1546462138481672,0.011979565275846078,-0.8607156734940321,-0.045140772860324856,0.08938806882118086,0.08087533507035942,-1.3343099629949562,0.0976429892602068,-0.8125440157163275,73.47583770751953,0.0224794517829321,0.0671843827204207,1,2
2005-11-11,-0.9439171869162306,0.9521257388654654,-1.6979970924330727,-0.6638973844061158,0.9191613299931827,1.0193878111096217,0.4108664199201132,0.15403096403930686,-0.8777880789684569,1.2260481848559661,-0.9939462056282612,0.5758649353624724,0.37428581363366714,0.3031195441627591,-0.8301712205059661,-0.01904622792642878,-0.5511972603301781,1.2047838681054384,0.6555416587411771,1.4216761250456875,0.10057655803420983,-0.7220636890788037,0.731296768870847,-0.346778318945461,-1.9699438867032197,-0.3049003352045122,-0.6036611730211223,-0.3833631080848709,-1.3546787410252379,0.8130069213146836,-0.765838147746146,-1.5358380131821974,0.1830167826370275,-0.9032943908394255,0.9912944353735444,0.5032551444142156,0.4315298736905974,-1.3969720738283764,0.5504228828637333,-0.9285075861967479,75.15904235839844,0.0226498195918164,0.0140722889933076,1,2
2005-11-14,-0.8025075310297356,0.8317460875719598,-1.6979970924330727,-0.6559444130515878,0.92644245213111,-0.06390670463105497,0.04756731650744928,-0.9311737376209753,-0.8107572849603131,1.2919145480397416,-1.0208820485038266,0.703389836268233,0.771223104194121,-0.05702715757293888,-0.8170735107574083,-0.01064179348771042,-0.208932627357075,1.2047838681054384,1.1063191409587319,-1.4125437270911976,0.2612767578990581,-0.7220636890788037,1.0701580087685807,-0.12778523882344092,-1.9611471468114576,-0.323676372584376,-0.5630508971368458,-0.3114851677012593,-1.354125060687139,-0.5514781281852288,-0.8546934070272633,-0.6905958996670153,0.3577899163474535,-0.39748709985163616,1.9071230359236644,0.9259643727603547,0.48453196818159106,-1.3916202423457282,-1.0511426920209372,-0.7667744163973467,76.04341888427734,0.0116980451738919,-0.0132780759261579,1,2
2005-11-16,-0.8749841684012475,0.5653308284887109,-1.6979970924330727,-0.6429562823780373,0.46090322077226586,-1.0155787168696062,-0.17234623243813305,-0.9309926332423214,-0.9270123186741184,1.2919145480397416,-1.0715895247111134,0.7637917901140986,0.9328042210104367,-0.6901033786492584,-0.6424592240050319,0.4116775193440013,0.019243794624993787,1.2047838681054384,1.1310214632266156,0.004566198977244899,0.33645736586416836,-0.7220636890788037,1.12918538080614,-0.02331276219866638,-1.955693515066054,-0.5925519354066702,-0.5200018909311772,-0.2377771616592835,-1.3459858253524184,-0.8912629364232207,-0.9945289634785441,1.2086458896046435,0.37347261566724005,-0.13800613163409364,1.8494822175903358,0.9534321549375641,0.9685366219820825,-1.4530158572398657,-1.62004931933645,-0.8553804563735826,77.79792022705078,0.0228102202620201,-0.0098020127846755,1,2
2005-11-17,-0.9962284588807949,0.9263805788114555,-1.6979970924330727,-0.5971013971068122,0.9332987358736553,0.4061582159554328,0.922875087607227,-0.98078487731391,-0.7648726481743676,1.2919145480397416,-1.083687596368306,0.8966333363291653,1.26570269904074,0.4999831009382558,-0.39164939046774855,0.04746161857893161,0.13333200561602818,1.2047838681054384,1.4178503205351443,0.7131211620114661,0.502846889904997,-0.7220636890788037,1.483098192543009,0.1994268503271821,-1.9461128004849162,-0.3561928815240559,-0.46298545025007365,-0.14801965884547189,-1.333755956061567,1.1907571977774734,-0.8219013069416059,0.1546462138481672,0.5452560575515596,-0.6148030227675803,1.921268880869573,1.3625225047402347,1.0809507768599456,-1.4530158572398657,-0.5179192906229236,-0.9948238050877141,76.83509826660156,-0.0124531540902399,-0.0120820556455177,0,0
2005-11-18,-1.0597825600473958,0.5292981206239143,-1.6979970924330727,-0.5838701027842713,-0.5478765556639625,-0.5916785665147355,0.9300116736338211,-0.8277123022317684,-0.8537013908735528,1.2919145480397416,-1.0858483127196765,0.8029848464935974,0.9641710329880766,-0.31917057240293745,-0.2750983840084615,-0.17300688951061113,0.24742021660706257,1.2047838681054384,0.4422778171183785,1.4216761250456875,0.3788011779781027,-0.7220636890788037,0.9646375524341503,0.04006925792079382,-1.952702479153051,0.15457564441626026,-0.5408838947934339,-0.09497731475857157,-1.3264736615052446,-0.7670044384434994,-0.9470103829719836,-1.5358380131821974,0.4720613388810411,-0.9097464535084272,1.3506684430192828,1.192120358796063,0.6855028522391191,-1.4530158572398657,-0.33477507304638066,-0.8226803308593245,74.51712036132812,-0.0306326419441808,0.0111694203354689,0,0
2005-11-21,-1.0894010534187457,-1.540383105995199,-1.6979970924330727,-0.5989612349929962,-1.2913111118164924,-0.8824106062125512,0.4712496528670461,-0.4276943112894349,-0.9934952169757283,1.357780911223517,-1.1020781335650094,0.5984271778479618,0.3781315992268669,-0.7265488862943038,-0.2666106384146293,0.9249782579075224,0.5896848495801658,1.2047838681054384,-0.7876255079789285,-1.4125437270911976,0.11353219991554399,-0.7220636890788037,0.08315017532175345,-0.3015644590038823,-1.9576156036147803,0.2892527024880744,-0.5721337778815795,-0.09537594596757308,-1.3243188864494906,-0.6611960110292151,-1.0171373068134526,-0.6905958996670153,0.05828383557884421,-0.7433401543604865,0.5348259706749844,0.1934160619691679,1.30962434766554,-1.4530158572398657,0.06265820538194368,-0.9474385036655724,74.16767120361328,-0.0047005453276493,0.0312822219536053,0,1
2005-11-22,-1.0467230145184585,0.02951478157084477,-1.6979970924330727,-0.6184163714044433,-0.2267064180230658,0.06053373984235399,0.9367307433285509,-0.4110669370836964,-0.8209190767523469,1.357780911223517,-1.1215755177359776,0.5585101730494617,0.2571904527845875,-0.053493954780635206,-0.2742636633722803,0.9321328533459563,0.7037730605712001,1.2047838681054384,-0.8633140570121095,-0.7039887640569764,0.05911823691094694,-0.7220636890788037,-0.12887737994204893,-0.3632794647309964,-1.9644601682039777,-0.33372154641988355,-0.5523783939356007,-0.10267359431602424,-1.3228728620483294,0.5247584847445543,-0.9363490124619613,0.8324777605674285,-0.15457710912413694,-0.6060797870166367,0.3710607353967185,-0.30054977324135645,1.0787735546472457,-1.4530158572398657,-0.0786674963148833,-1.0173687370313778,75.30168151855469,0.0151741083153745,0.0320790424157135,1,2
2005-11-23,-0.8748203074921169,1.1109156635992352,-1.6979970924330727,-0.6315600649668721,0.6081121556154166,0.003593533756088382,-0.5404268623303776,-0.3896135866779464,-0.9459908171754476,1.357780911223517,-1.1300442675605182,0.6408923623933975,0.48509742586926147,0.0563879271781404,-0.24202913038478305,0.4722131313845666,0.8178612715622345,1.2047838681054384,-0.23842791780881561,0.004566198977244899,0.16115237891941148,-0.7220636890788037,0.13547344724626315,-0.21290352204177193,-1.9574320733419373,-0.34311439642603503,-0.5509599823506077,-0.08894322323693599,-1.320119698281589,-0.14611995470662237,-0.9286723066226287,1.2086458896046435,-0.12843528214653152,-0.7845680033625616,0.66790160589591,-0.2385166157401507,0.9615069429742686,-1.4530158572398657,0.8003484807253544,-0.9368070359364219,76.86361694335938,0.0205301774011777,0.0190446584025868,1,2
2005-11-24,-0.8076108129313158,1.0217515490120348,-1.6979970924330727,-0.6414505008817636,0.8359421279483955,2.697290358268852,-1.301952644922192,-0.33618530311252987,-1.0160968134281987,1.357780911223517,-1.1072844553198093,0.7572684384331448,0.7768486446086573,2.624421995701432,-0.18780171074040403,0.938868878836197,0.9319494825532689,1.2047838681054384,0.6175749908175243,0.7131211620114661,0.306114257595704,-0.7220636890788037,0.48912076734879656,-0.0038140554740159916,-1.9412377471423303,0.19177865240378233,-0.5751617095624914,-0.05129332538011591,-1.315077547286044,2.1934333114170173,-0.545267102981214,0.1546462138481672,-0.14860092129429314,-0.9225790750430266,1.017465727176692,-0.2792301523900147,1.1793726329396712,-1.4530158572398657,-0.7778250286562409,-0.9291518615551992,77.69811248779297,0.0107983218907468,0.0031500752321203,1,2
2005-11-25,-0.9241757764181643,0.008657204095529227,-1.6979970924330727,-0.6598789465271003,0.4228838365093461,-0.40879917805129873,-0.21567560957271795,-0.3617025529680003,-0.9353326282790624,1.357780911223517,-1.1029938882077597,0.8128135356844737,0.8990967106516172,-0.033436495977278116,-0.10190624267593051,-0.5420163830961242,1.0460376935443032,1.2047838681054384,0.9395319023045604,1.4216761250456875,0.3739858020396917,-0.7220636890788037,0.5656187910518188,0.10171359258299734,-1.9339614654364585,-0.1343392521816741,-0.5535564902625335,-0.008253325603826833,-1.3089085775186733,-1.2038045785941693,-0.9182911451729754,-1.5358380131821974,0.03961543921091243,-0.9895421871995173,1.1030169706710975,0.14034515666526248,1.2854091384849948,-1.4530158572398657,0.5212585333977188,-0.5468220245168695,76.88502502441406,-0.0105198403260441,-0.0009185243114577,0,0
2005-11-28,-0.7616038501297909,-0.3880322728483346,-1.6979970924330727,-0.6713971230447315,-0.46801735310601666,-0.7812921270192364,0.6168594591181207,-0.35830187996556695,-0.927658213356452,1.4236472744072926,-1.1034518854643878,0.7330568990971442,0.6627713855847002,-0.2895521894157644,-0.052553793759944276,-1.3054639012901208,1.3883023265174064,1.2047838681054384,0.30866122993489487,-1.4125437270911976,0.26818288224020587,-0.7220636890788037,0.1904383426130473,-0.02051606297881654,-1.9403520869608852,-0.7834447684692818,-0.562407599558156,0.009253878289052001,-1.304992023223448,-0.4181544504884423,-0.9553365469001143,-0.6905958996670153,0.19720863082172194,-0.9469653530348998,0.7845714471527768,0.511235850797836,1.0390411140256441,-1.4530158572398657,0.556217108465854,-0.91879981696212,76.5854721069336,-0.0039037248655412,-0.0116635181365256,0,1
2005-11-29,-0.8506694055603049,-0.0854710812178578,-1.6979970924330727,-0.6734213709717126,-0.19355491852408893,-1.6693984234131127,0.841221373763473,-0.4426620777733147,-0.5443674272022831,1.4236472744072926,-1.1199633649601575,0.6965577540981859,0.49692260744648103,-1.1223131384862775,-0.17347291885870691,-0.21644560976733762,1.5023905375084408,1.2047838681054384,-0.07138417702526768,-0.7039887640569764,0.21843673800298585,-0.7220636890788037,0.04754842279731855,-0.06634235354180047,-1.9437337242025967,-0.7931908722408849,-0.6010258593723607,0.01567894136716924,-1.3051157405926983,-1.0575690050738762,-1.0811963674939984,0.8324777605674285,0.20243380039487416,-0.8036559237081126,0.6462478927614854,0.5260838181186697,0.85315878673581,-1.4530158572398657,-2.6759449616801545,-0.9557413145496257,76.74951934814453,0.0021397243022478,-0.0131234183062301,1,1
2005-11-30,-0.9908359146114472,-0.20796689945025537,-1.6979970924330727,-0.6731396084942085,0.0587429419283447,-0.4965296095681052,0.43356088611971333,-0.47094085697690796,-0.9172801498992007,1.4236472744072926,-1.123982043921801,0.6981801654859551,0.44597789264019744,-0.10865682340398992,-0.2844578997667372,0.6181903888173295,1.6164787484994751,1.2047838681054384,-0.13157919795105535,0.004566198977244899,0.21778067568012488,-0.7220636890788037,0.07752279495535373,-0.045349344729645004,-1.9371144610771125,0.004931541745778545,-0.6130831682329367,0.021582930587111936,-1.3052546481210576,1.558252503696584,-0.9457729240341716,1.2086458896046435,0.10085858117733555,-0.8771062512414236,0.6380738618300691,0.28468077168799827,0.860437190467708,-1.4530158572398657,0.47532333862541554,-1.0812481262473042,77.10612487792969,0.0046355942307111,0.0081442155352664,1,1
2005-12-01,-0.8177996955229753,0.08068998233622957,-1.6979970924330727,-0.6765928719122403,0.1633845449166206,-0.016699595603979767,-0.4594417273747975,-0.6133314367942918,-0.9543144963726827,1.4236472744072926,-1.1225270164625194,0.7158030868571792,0.4569091706698771,-0.33773833598209074,-0.32292501141542174,0.8431184882052131,-1.6920793702405221,1.3927413017585002,0.016508067400665006,0.7131211620114661,0.23686437805643776,-0.009110715018354202,0.21478609546551036,0.006826345137235035,-1.9312110295414484,-0.8735558942506074,-0.6130831682329367,0.030431721266599442,-1.3035450428758901,-0.3932919794611986,-0.9757147339624517,0.1546462138481672,-0.02536441806034751,-0.9999794027870428,0.6760001747661467,-0.005468195955440535,0.9853061607222252,-1.4530158572398657,1.1150615504880526,-0.9462045155257615,77.62677764892578,0.0067297223471686,-0.0006478157626775,1,1
2005-12-02,-0.943204870593034,-0.01662787312447446,-1.6979970924330727,-0.6734202896101666,0.251384480715895,1.3738946656128121,-0.1822973686196593,-0.6477780938145081,-1.0801367573187561,1.4236472744072926,-1.1084204854127686,0.7466824406228687,0.5001809806200758,0.6322242609838684,-0.363701602277179,0.4344292557827257,-1.5779911592494877,1.3927413017585002,0.2735601227650196,1.4216761250456875,0.27085906532375675,-0.009110715018354202,0.35656035185448215,0.08427534430391403,-1.9217940716737951,-0.3619332065076081,-0.6130831682329367,0.04440075402471848,-1.3017242909102613,0.8948053681828222,-0.8287509241691079,-1.5358380131821974,-0.0582302553021194,-1.06438732396092,0.7658503025256076,-0.07900040452894717,0.8218113403789656,-1.4530158572398657,0.053818076090627394,-0.9760623453146826,75.99348449707031,-0.021264834151112,0.0093277457212696,0,0
2005-12-05,-1.013497765725029,-0.7495863826772444,-1.6979970924330727,-0.6809322292291635,-0.909910621847293,-0.08245477578858965,0.0708584074962617,-0.820206460511839,-0.9447537275256394,1.489513637591068,-1.0929877002022055,0.6019093971522552,0.07673239725425415,-0.4137269663651746,-0.4599614378823268,-0.4608268794630163,-1.2357265262763846,1.3927413017585002,-0.42651189309529663,-1.4125437270911976,0.08256669986211615,-0.009110715018354202,-0.21616257425379137,-0.1246692956499436,-1.9279290686058523,0.024425218696866084,-0.6127913528843391,0.02396254291556431,-1.3028283902871232,-0.8335285416420897,-0.9660288145599366,-0.6905958996670153,-0.14412277519987143,-1.0944037281163361,0.15671256311432175,-0.27176350070489874,0.06474189329872893,-1.4530158572398657,-0.018714681415256604,-0.829510736428924,75.58697509765625,-0.0053636250352457,0.0528269923147062,0,1
2005-12-06,-0.9325182675285891,-0.03095819247351324,-1.6979970924330727,-0.6818709766179523,-0.2542735394625378,0.6472130807297324,0.17540861901987007,-0.8168543378819089,-0.9746866020857423,1.489513637591068,-1.080299922110066,0.557844028386641,-0.06371204723550135,0.36257611574213877,-0.5803190025985858,-0.18298313771476268,-1.1216383152853502,1.3927413017585002,-0.5274078356555083,-0.7039887640569764,0.027233452324746107,-0.009110715018354202,-0.39166320060080784,-0.1631184567310426,-1.9370935123588566,-0.5869082719188623,-0.6032657105723079,-0.001409151040323559,-1.3050707495169416,0.7091500106336791,-0.8393130867399539,0.8324777605674285,-0.15532333364727519,-1.0511523294671816,-0.06656340615382397,-0.2977943640618814,-0.23510533518850074,-1.4530158572398657,-0.010192482655561089,-0.9664035927689204,77.37713623046875,0.0234073581437443,0.0595250338692979,1,2
