Date,volume_ratio_20,dist_sma_200,atr,rsi,atr_pct,momentum_5,day_of_week_sin,dist_sma_50,momentum_10,Volume,open_close_diff,day_of_month,vma_5,volume_lag_20,rolling_vol_20,volume_momentum,volume_lag_3,return_lag_20,month_sin,momentum_20,rolling_var_5,return_lag_3,volume_change,rolling_var_10,volume_ratio_10,bb_pct,price_diff,volume_lag_1,sma_200,dist_sma_10,dist_sma_5,obv,dist_sma_100,volume_lag_10,return_lag_10,bb_lower,macd_signal,return_lag_1,volume_ratio_5,vma_10,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-10,-1.0884175688389435,1.8189332845304624,-1.0667656968426131,0.8354178122925294,0.2226979692243225,0.4100741630488442,0.1546462138481672,0.22915272297689818,0.2687127999292793,-0.9239878700226398,-0.09851967040711497,-0.6652854713212125,-1.0987152113553067,-0.7792136267500447,1.3054609442186107,-1.6744586128134629,-0.8563760868243147,1.1121106630589714,-0.7220636890788037,-0.15768994661673494,-0.5468906611787219,1.1825527969229621,-0.40839734296116537,-0.5113120051621146,-1.3496134443687027,0.9515179686358192,0.022290761325915454,-0.5765857195707548,-3.05669619992757,1.0074992911531544,0.6354944940234498,0.838442633127266,1.085849579017061,-0.8916125186821396,0.8116427673673092,-2.529863568183833,-0.15282436464559238,0.4748628071823556,-0.4117306093596956,-0.43850078082312344,144.13829040527344,0.0241286058187164,0.0449129919363132,1,2
2005-11-11,-0.6694921997856097,2.0037217582333073,-1.0574441200444538,0.9636005604380465,0.17409760956335515,0.6606971563852648,-1.5358380131821974,0.5396317800631533,0.29496859367993605,-0.7475624441548581,0.6283785617066097,-0.5511972603301781,-0.9856839238213164,-0.8340266449763636,1.3679320538367903,-1.3038719074867102,-0.7821244816636289,-0.05686221545280657,-0.7220636890788037,-0.018933483400202455,-0.557396503186427,0.2668728630561239,0.21589018987712777,-0.4539548006800121,-0.9759890188215891,1.5075565823353791,0.5162772968893155,-0.9244459767875093,-3.05669619992757,1.6145179995065777,1.1087232897299109,0.8542549367821997,1.3079231099779012,-0.8460084323153736,0.9905820511538522,-2.529863568183833,-0.10472051982224398,0.06025092315296027,0.15668987592426958,-0.4246886941169421,145.8973388671875,0.01213002716102,0.0012762004036633,1,2
2005-11-14,-0.5658464096692911,2.085885315070005,-1.116792207784129,0.7100627136253326,-0.0075335523229901735,0.5324036292697353,-0.6905958996670153,0.6784121579213482,0.9622858052090625,-0.6990904267666436,0.5273695114757451,-0.208932627357075,-0.9459313371235898,-0.8468716615787565,1.3355529898091112,-1.1904530089679957,-0.5738770526353512,-0.9215985563989099,-0.7220636890788037,0.15629892291496067,-0.5155060960995058,0.47501764209603276,0.06388377843585151,-0.4892704997869386,-0.5650474567018253,1.5863508028381048,0.25827658393684305,-0.7486354322462432,-3.05669619992757,1.5644451829023895,1.1622715968584345,0.871767650358155,1.3987309782463928,1.2953599572348904,-2.879314604261483,-2.529863568183833,-0.0475483641159042,1.1052325805150904,0.2321671674772459,-0.6922166957361157,147.32911682128906,0.0097657582074645,-0.0105704124792133,1,1
2005-11-16,-0.592852391986852,2.148844393521562,-1.1478645513023429,1.090007671358103,-0.11021229253739458,0.5756656070934483,1.2086458896046435,0.7809088845154399,0.6494136482440039,-0.7186237182343069,0.4564496512225814,0.019243794624993787,-0.9297102486645843,-0.4637788740693178,1.116499414891254,-1.1035796319753552,-0.9226996033209262,-1.9806074289550988,-0.7220636890788037,0.43619684898434574,-0.49828815201219145,0.06040927045506829,-0.0169053391106997,-0.4456330194187902,0.149705758813895,1.5046968716884317,0.20793269140614115,-0.7003323504760325,-3.05669619992757,1.5773647350144022,1.076954567009311,0.8885951314145762,1.4630681347449057,1.8484929098078673,2.5739003772646347,-2.529863568183833,0.01604610268902137,0.5486769431135837,0.06124564555072178,-1.0367363476327578,147.61544799804688,0.0019415937831152,-0.0200526253749932,1,1
2005-11-17,-0.3371028229369527,2.1440142975874883,-1.1671293116949455,0.9798631791871346,-0.16221972229319595,0.489139425634903,0.1546462138481672,0.7707332719529,0.7883428038249216,-0.6326045094527483,0.08921738093645255,0.13333200561602818,-0.9441777321846669,-0.1296000953256841,0.9926504381367139,-1.084687147750221,-0.7464027102093593,-1.3153833563088826,-0.7220636890788037,0.5908136780859602,-0.5174183619668551,1.105382075245371,0.10848918513208998,-0.4654081902948708,0.7366474071447703,1.3256203461071852,0.031729067548684584,-0.7197975641362611,-3.05669619992757,1.2900172801387804,0.719623938587465,0.9084401868137183,1.4401672924931135,-0.2803066802173467,-0.8176204281338988,-2.529863568183833,0.08083577715342245,0.4390100190574887,0.5688707734971336,-1.083483184651572,147.16546630859375,-0.0030529930340028,-0.0080689548913388,0,1
2005-11-18,-0.5250468727743174,2.0936764028201966,-1.1761400850949633,0.7517373352964882,-0.17615000250743437,0.43991116110543216,-1.5358380131821974,0.6929807743920378,0.623155406172408,-0.708549883169348,-0.24686079415386802,0.24742021660706257,-0.8901535320057217,-0.6796860895271641,0.9998148659620681,-0.8924174520712379,-0.6979660065632745,0.4411451126008508,-0.7220636890788037,0.5242081860102462,-0.602519579768011,0.548831152710122,-0.08392190620715381,-0.488655781050348,0.3389369209219657,1.1118405407458305,-0.0815376488849698,-0.6340781511746149,-3.05669619992757,0.9216945473900816,0.1887266298245107,0.8912593132225898,1.3620825381674062,-0.7707192639740401,0.9060325933904059,-2.529863568183833,0.14134969314592577,0.07608513082210594,-0.04500273129951203,-1.0745356262528054,144.32235717773438,-0.0195081857139335,0.0114697093020018,0,0
2005-11-21,-0.8971935630782314,1.9002785042879566,-1.3079743010899665,1.8733725096855534,-0.4544296467203331,-0.01807507355481584,-0.6905958996670153,0.38657171644892663,0.471093457074284,-0.8658819382504125,-0.8915032328756667,0.5896848495801658,-0.9198238614005217,-0.5046141224311264,0.9143301518793113,-0.9424236867081293,-0.7174850672715225,-1.474128518879865,-0.7220636890788037,0.5717830727289388,-0.6054256991878841,0.43916515769839387,-0.18060786026130032,-0.5529456605422359,-0.511159418308459,0.6929661034084494,-0.4496714948820399,-0.7097588385972526,-3.05669619992757,0.12216809472832042,-0.6774940637045177,0.8795976856164571,1.1063899267437938,-1.0317076369718605,-0.012258066755500561,-2.529863568183833,0.18779539063876038,-0.15558943071233128,-0.7113009380175684,-1.029741791185887,144.36326599121094,0.0002834142781432,0.0529926345034168,1,1
2005-11-22,-0.4456323550157835,1.8809363320054762,-1.3079743010899665,1.44122637770567,-0.6442381443255859,-0.14338823958136582,0.8324777605674285,0.36772212998712733,0.28512063075599053,-0.6877142560942708,0.3640339854916675,0.7037730605712001,-0.9169711215905613,-0.7411973982064166,0.9179923174799641,-0.941784064420434,-0.6315285268153354,0.2804656928711771,-0.7220636890788037,0.5424446787651441,-0.5925111180420093,0.07624334398457645,0.21795995987662628,-0.5825714719517937,0.17815555122807863,0.631810444412148,-0.0060241573423919295,-0.8665425569391206,-3.05669619992757,0.0014810261516926403,-0.5740466525252305,0.8975094779705786,1.069891931574073,-0.8535763785898257,1.1845277265688643,-2.529863568183833,0.22243932025338525,-0.9188656913274962,0.16237943984760037,-1.0068479088318605,144.40420532226562,0.0002835453116844,0.0404026397421735,1,1
2005-11-23,-0.5701042022721062,1.8614407531145716,-1.3079743010899665,2.0230040398835567,-0.8393421239969904,-0.2448295813515259,1.2086458896046435,0.35305700944857166,0.2424570061786227,-0.7480089481558535,0.030563078406687365,0.8178612715622345,-0.9243398942326256,-0.39589280735542404,0.6587420377250975,-0.9138748999706724,-0.7074185713855973,2.364594482561494,-0.7220636890788037,0.2839591043413819,-0.592511562971399,-0.1554292549166585,-0.06532917012252777,-0.6098149754156172,-0.08707711935831164,0.5726558063095285,-0.006019462835442031,-0.6889958282550057,-3.05669619992757,-0.10173596227587363,-0.38681633724065345,0.9133061181587541,1.0342309002500283,-0.7790969110193036,0.26852937675009797,-2.529863568183833,0.24724183922846282,-0.0008297419844192162,-0.10808748687327834,-1.0020911355951347,146.42913818359375,0.0139252642667697,0.0111278016118669,1,2
2005-11-24,-0.36932152148530667,1.9600064612714407,-1.3079743010899665,1.9856309844334088,-0.9043594768553825,-0.1180240089693667,0.1546462138481672,0.5284828271975782,0.2719943660946216,-0.664075683694644,0.6995941719385539,0.9319494825532689,-0.9322317476700998,-0.8424764931661604,0.5808705697042336,-0.9721944002682377,-0.8646360039706068,-1.0594559318344812,-0.7220636890788037,0.47901208799132017,-0.6057469046305115,-0.9186990494298842,0.1060111197614968,-0.6265454655547106,0.3027135144862139,0.7558546564407335,0.2991774757378259,-0.749080380082808,-3.05669619992757,0.19238701200631828,0.2982686150192567,0.9320471572658049,1.1458734258181202,-0.5702104148500805,0.4767465354671249,-2.529863568183833,0.26923798409290617,-0.0008236639765047742,0.34876540151295793,-1.0141058781585552,148.86312866210938,0.0164856711593377,0.008346357495245,1,2
2005-11-25,-1.1571541820816449,2.0804680450095336,-1.3079743010899665,2.120906147783803,-0.8296082321193948,0.09231959344344014,-1.5358380131821974,0.7410839822033795,0.39014217354465774,-0.9700319977020585,0.7946254461503739,1.0460376935443032,-0.9978021807448797,-0.8888726011416532,0.5768812857838643,-1.1992066096644638,-0.6865981238718688,0.819924305501089,-0.7220636890788037,0.4813917639677378,-0.5754326027753169,-0.0006708772368885224,-0.357170880511919,-0.6398547667857902,-0.9765474674689638,0.9608374341062372,0.3621026468942533,-0.6654396414677843,-3.05669619992757,0.5217619454439771,0.93083990032745,0.9400551759670681,1.2849639675181308,-0.9201034278755945,0.06199398908294443,-2.529863568183833,0.2940365887806034,0.631949250624479,-1.05744739480008,-1.0203102220567704,152.17665100097656,0.0220147394874814,-0.0167650863735682,1,2
2005-11-28,-0.8546556641328135,2.250110311265725,-1.3079743010899665,2.110769349978516,-0.8532288225917651,0.5413558415922715,-0.6905958996670153,1.0377440878450204,0.3835790412139733,-0.8537854749138146,-0.26837718135988897,1.3883023265174064,-0.9947688171013609,-0.8430760026352369,0.5786355906167296,-1.1876396971852379,-0.7468488889148958,1.0001926759648696,-0.7220636890788037,0.49566508768410783,-0.4754507304748412,-0.0006647992804639809,0.14439870551347608,-0.613963042013669,-0.44670802956929895,1.2066191915076714,0.49740068444377716,-0.9703296305773708,-3.05669619992757,1.028865481866049,1.4419018250061937,0.9521411503896761,1.486071843641278,-0.7432655170335132,1.1073301697626488,-2.529863568183833,0.32732010807249545,0.7507140585866566,-0.4036003491780603,-1.034623539431959,150.3153533935547,-0.0123065804830999,-0.0679853481789155,0,0
2005-11-29,-0.318054467009775,2.112817989796598,-1.3079743010899665,1.6043878846351403,-0.7795818324253387,0.4026176957985966,0.8324777605674285,0.8317608478366058,0.18994705089126884,-0.7303910155684364,-0.5281879884508508,1.5023905375084408,-1.00547063357531,1.3073319148015503,-0.5672629767439392,-0.8988579736955626,-0.6629767730878258,-2.8984479644388856,-0.7220636890788037,0.8389941257328994,-0.4967772623318049,0.6321027547788899,0.15289032913000053,-0.6053648320269988,0.10550432992449049,0.9504270470526677,-0.2986398172899343,-0.8544882524318749,-3.05669619992757,0.5587790601108223,0.5244339004904701,0.9357264689279221,1.306261337671782,-0.694680171428868,0.5505857137827527,-2.511975850563058,0.3581831747381747,1.0071806147843467,0.3546727067761411,-1.0388412242254477,146.02008056640625,-0.028991292818622,-0.0736789111700676,0,0
2005-11-30,0.004233721867027733,1.8350459987939038,-1.3079743010899665,0.6487583096965567,-0.6433849679942532,0.08635441964324203,1.2086458896046435,0.40467293337564847,-0.11636074958263581,-0.7557861726588836,-1.6056310944603964,1.6164787484994751,-1.0074208854298006,1.862799851291418,-0.8185757056246382,-0.2668813305580253,-0.9687101860699073,2.595271232968106,-0.7220636890788037,0.390209891711015,-0.5357509247746522,0.7508665566238922,-0.02386913294986595,-0.6039822093480613,0.010582491002295177,0.30613201997423195,-0.6730572608394423,-0.7315238498567938,-3.05669619992757,-0.28555279016079305,-0.8443915740706076,0.9202026556286514,0.95042517931488,-0.7142591319898006,0.4408815838279028,-2.4900933478273886,0.3732873868464142,-0.5848182925558381,0.21703053140360343,-1.0438487823869822,147.65640258789062,0.0111438201501477,-0.0313015608466021,1,2
2005-12-01,0.17632480404022974,1.9080095782270439,-1.3079743010899665,0.784849176318702,-0.5841326835828796,0.05801094084782307,0.1546462138481672,0.5648267391474645,-0.044157316768330034,-0.737374756378457,0.8276323688886548,-1.6920793702405221,-1.0258016911244712,-0.27498620895197906,-0.9231170594335344,-0.22221767357870173,-0.8525483533760808,-0.821440380299127,-0.009110715018354202,0.5432396786439175,-0.5518381534044756,1.0073309401627668,0.0281723100626415,-0.6039460794183301,0.14222928206001778,0.4943024370219219,0.23939762423782984,-0.7568304992516974,-3.05669619992757,0.045593961857373674,-0.43186888282388375,0.9363723457985412,1.0309761556008812,-0.6280388091627522,0.07783356870842491,-2.4536312318147036,0.3810500804037025,-1.358740852358441,0.42578058671609875,-1.057966340368617,146.3882293701172,-0.0086257727094755,-0.0263876824690901,0,1
2005-12-02,0.14612037499153338,1.8112764484660897,-1.3079743010899665,0.2238589277815107,-0.5642718908131069,-0.21200777058371945,-1.5358380131821974,0.4445615977147481,-0.08791778912640413,-0.742851885032473,-0.5942540208346547,-1.5779911592494877,-0.9688329825749672,-0.7674690101679399,-0.9324198854021206,0.09901599708583009,-0.7292437916737623,0.9150152199469141,-0.009110715018354202,0.39179338477312536,-0.5318682097534035,-0.5846544805438708,-0.00020686352239175691,-0.6034228269326117,0.13415146803330866,0.22374261775997806,-0.2073997274651994,-0.7384832507974776,-3.05669619992757,-0.1959958152328491,-0.6625417297444347,0.9203947946070523,0.8990767425140643,-0.7041617441654964,-0.1539195913675026,-2.4241099731582225,0.3792864982531453,0.5029316021690717,0.10420628672273863,-1.0625884589032064,142.17471313476562,-0.0292055223178657,-0.0065885714359662,0,0
2005-12-05,-0.050477711352884834,1.5436800522030256,-1.3075766747520323,-0.5415596706091177,-0.41603039204810693,-0.7609951799582212,-0.6905958996670153,0.046395644534401516,-0.16121317307953806,-0.7691135232176536,-0.41585363847422696,-1.2357265262763846,-0.9476002625018336,-1.0295591140436817,-0.6975138912321397,0.06184198728684948,-0.7546204474086408,-0.010096121809004889,-0.009110715018354202,0.22845344316238075,-0.50797552788454,-1.3585704840543122,-0.024898497336146883,-0.5882371870282633,-0.029819689795326766,-0.716744167440067,-0.6604806767206666,-0.7439412904561535,-3.05669619992757,-1.0090731790101926,-1.3365557891094044,0.9053385079413352,0.5612209546585266,-0.8618616436679496,-0.9174548031616022,-2.3942367880001987,0.3591928509538989,-0.4140835434622106,-0.12541181885622277,-1.0495491299896782,139.63844299316406,-0.018000143474252,0.0093078135140724,0,0
2005-12-06,0.2778368505656664,1.3755839652496031,-1.2861369218589607,-0.9925269478427499,-0.31785890454904375,-0.8102245573932515,0.8324777605674285,-0.19122058159479716,-0.29905200973558704,-0.675639672615484,-0.7904516407679345,-1.1216383152853502,-0.9338705690760839,-0.8506758960803513,-0.7397226430629825,0.07284084913116319,-0.7362224445581022,1.1955788993012058,-0.009110715018354202,-0.006246610334777504,-0.4725184227793202,0.5030861992976912,0.1173451692375237,-0.5467486273823654,0.3814425879365941,-1.3277472973610531,-0.40247057475429443,-0.770111401069022,-3.05669619992757,-1.4330409274982254,-1.478155851529748,0.8870031363213645,0.34990149788157016,-0.6832774031193104,0.0008926015530793068,-2.388098059651593,0.3207780354339102,-1.3686779156476252,0.29754961391667173,-1.0479221066947275,141.5202178955078,0.0133860575048434,0.0345508009562188,1,2
