Date,roc_20,dist_sma_10,month_cos,vma_10,momentum_10,bb_width,price_diff,high_low_range,volume_change_ratio,return_lag_5,roc_5,macd_hist,day_of_month,momentum_20,dist_sma_50,dist_sma_20,return_lag_10,volume_ratio_20,dist_sma_100,trading_day_number,return_lag_3,return_lag_1,volume_lag_1,open_close_diff,day_of_week,return_lag_20,atr_pct,volume_lag_10,vma_20,volume_lag_5,log_return,volume_change,vma_5,Volume,obv,dist_sma_200,volume_lag_20,volume_ratio_10,bb_upper,dist_sma_5,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-0.9587837802087845,0.46890771925278196,1.2047838681054384,-1.3361641077700541,-0.1836905514401763,0.5946887530047097,-0.027827648917285185,0.19997679999949927,-1.307825699852888,0.11310871860752669,0.6037705127348026,-0.04188539652449651,-1.5779911592494877,-0.24007263999694545,-0.8714021536935659,-0.5445309687479077,-0.15040672861389168,-1.545080484000465,-0.702270124546946,-1.6979970924330727,-1.3184032111872812,1.874343314907172,-1.184469739625797,1.6795467045629,0.004566198977244899,-0.6912451135094578,0.7126446711799175,-1.2170317331769096,-1.4147943762799104,-1.0218611951866192,-0.07872189045759227,-0.16660016149325976,-1.316635220259612,-1.2351636675805946,-1.8991955730368468,-0.4613804105409109,-1.1349755581308378,-1.647515946588891,-1.3660949323522316,1.176595907453922,41.748779296875,0.0,-0.0031435869723291,0,1
2005-11-04,-1.1103505949271923,0.5916075077810288,1.2047838681054384,-1.3648602397853087,-0.17134554547761138,0.4562200392458567,-0.020214904905118247,-1.0969173257174587,-1.307825699852888,-0.41155498874009505,0.7780425436729,0.012397157463896915,-1.349814737267419,-0.2690691800805264,-0.8579513104934774,-0.45416026027113815,-0.2730292714922341,-1.545080484000465,-0.7041823346206089,-1.6979970924330727,1.3398457219241404,-0.0790348151115494,-1.2308711940577493,0.035267500008804575,1.4216761250456875,0.7287908535595289,0.5752077942891544,-1.129481318961051,-1.4238206086207887,-1.056037531492313,-0.027706754930988706,-0.040187568854039096,-1.3465038188904574,-1.2351636675805946,-1.8991955730368468,-0.465930328122661,-1.2511971412547005,-1.647515946588891,-1.3660949323522316,0.8232590697655449,41.43429183959961,-0.0075613691911291,0.0056337638186483,0,1
2005-11-08,-0.6986316669516007,0.5009950052722244,1.2047838681054384,-1.4015497475505139,-0.045425442447042115,0.3693863034761374,0.015313819606138687,-0.5637486007139685,-1.139513242396232,1.341434710522229,0.7101461082812847,0.0722339363761635,-0.8934618933032813,-0.19254233793562509,-0.8576194358959132,-0.3621621925975064,-0.2633275249462001,-1.124821139901057,-0.719053361069838,-1.6979970924330727,-0.08053177611051508,-0.335142984259511,-1.05233657846223,0.7736130423717299,-0.7039887640569764,-0.8406843040241011,0.22903332662241985,-1.0126552525128028,-1.4379436965339774,-1.1219064958482796,0.21163309443193254,-0.24337849633580788,-1.3465038188904574,-1.2259721399448615,-1.8991955730368468,-0.4829053346977809,-0.9556834312581678,-1.0060548417923434,-1.3660949323522316,-0.058397598196075956,41.76625061035156,0.0020938406507313,0.0518694439905591,1,1
2005-11-09,-0.7880124367988417,0.4486987158793542,1.2047838681054384,-1.4015497475505139,0.005189782797471596,0.29673743922300694,-0.007525520625140001,-0.3858080976046944,1.500216343673569,1.8800426665308445,-0.10283472580033688,0.09511189828495184,-0.7793736823122469,-0.2086849583548099,-0.8327885261689997,-0.2695935328620869,-1.0250182303360258,-0.051606056913436914,-0.7072619859926111,-1.6979970924330727,-0.029449355698963904,0.2109294245547322,-1.2300765719485671,0.12487602653572899,0.004566198977244899,0.4894191464203683,0.20146823144924184,-1.140161420487873,-1.4365190235732292,-1.1866060819902484,0.0574352179516373,0.17920279858961738,-1.3465038188904574,-1.1025434152390945,-1.8991955730368468,-0.4777703213850871,-1.172023174127928,0.4330058600391842,-1.3660949323522316,0.0228539472887048,41.61774444580078,-0.0035619862413192,0.065766574668425,0,1
2005-11-10,-0.9514612748495782,0.2758316761164855,1.2047838681054384,-1.4015497475505139,-0.00838970579217004,0.1487864769054357,-0.041785916215523605,-0.7881091449624719,-1.02734709540498,-0.07998574953329478,-0.14377136991138648,0.10569696705433763,-0.6652854713212125,-0.23827869642017874,-0.8590295526184059,-0.2520954271360585,0.11366918260761745,-1.1488559020745504,-0.7323202218794423,-1.6979970924330727,-0.337323308663965,0.05693905986794673,-1.1063908843610362,-0.6360349649591238,0.7131211620114661,0.6254680572327972,0.1958646537792564,-1.0395632994233561,-1.4398073096550104,-1.2419323169042296,-0.17254802346819276,-0.1723557198568439,-1.3465038188904574,-1.2293591097569883,-1.8991955730368468,-0.49882826412040915,-1.230926919146882,-0.9016461130059631,-1.3660949323522316,-0.08248641829184013,41.98464584350586,0.0087773507909773,0.0487501732659823,1,1
2005-11-11,-0.8244223523648992,0.3610296702406423,1.2047838681054384,-1.4015497475505139,0.026588200433984605,-0.007749767725100392,0.03307873595915349,-0.48143271127886816,0.41689782093687117,-0.02886582006200633,0.012456383032640123,0.12248634572979693,-0.5511972603301781,-0.21585955784617517,-0.7676291623896137,-0.043980139553840523,-0.4130527484668875,-0.7601243430769329,-0.6766371886490914,-1.6979970924330727,0.21020616378933346,-0.17273468160289854,-1.2308711940577493,0.41216946226434154,1.4216761250456875,-0.28922057317495214,-0.18386262401991457,-1.0747143206860517,-1.4408575110324184,-1.2419323169042296,0.3292072073448292,0.06696575915764363,-1.3436133934668468,-1.185822327002031,-1.8991955730368468,-0.4603684852868266,-1.2208972158032718,-0.16413000945557926,-1.3660949323522316,0.19275367757640643,42.85823822021485,0.0205939074560966,0.0187576034372188,1,2
2005-11-14,-0.46092771298297924,0.6130344826412908,1.2047838681054384,-1.4015497475505139,0.1261724943951163,-0.08445918196737535,0.10667727560251193,-0.4945639553536848,-0.004355835096061782,-0.3369658402806786,0.5229464527635831,0.15646181660379355,-0.208932627357075,-0.15308328081635866,-0.5633062988420569,0.32907085570737454,-1.3238228288769718,-0.5397024366309676,-0.5436299404238619,-1.6979970924330727,0.055804912638540045,0.3283453121042337,-1.1898431722097078,0.42215878361159737,-1.4125437270911976,-0.9118397785157941,-0.284803008832517,-1.0459724417904936,-1.4500290041457653,-1.053246645530068,0.809704587504209,0.03340575245143772,-1.3465038188904574,-1.1661740406045176,-1.8991955730368468,-0.36251315806762463,-1.0662792771164467,0.3510176524819543,-1.3660949323522316,0.6944509124871423,43.89780044555664,0.0239663313340731,-0.0216348793965415,1,2
2005-11-16,-0.3960137599169053,0.9713586172012751,1.2047838681054384,-1.4015497475505139,0.11300378124732201,-0.1838919587236938,0.13078494475465774,0.2082184750035814,1.78957617759085,0.21096567490130633,0.8584268430771322,0.20381852878240608,0.019243794624993787,-0.14291968910926142,-0.32531526342798983,0.7628716962448963,1.3468138224781447,1.6511389472891043,-0.3868609400610175,-1.6979970924330727,-0.17448165828887782,0.8081960629104114,-1.1701539805828285,0.9476410327087058,0.004566198977244899,0.657257754536482,-0.35478731198258423,-1.1424618213519604,-1.4547241199185577,-1.2326361731781037,0.946837669846034,0.3189980815837514,-1.3055556599622153,-0.9432370190790224,-1.8914082947882351,-0.2462223929344501,-0.7740659464128391,3.186922247243176,-1.3660949323522316,1.190624757269238,44.605411529541016,0.0159909713285971,-0.0104018183492425,1,2
2005-11-17,-0.08126439573496029,1.2069017496590366,1.2047838681054384,-1.395951276836935,0.056216681942806,-0.14463830661877763,0.08256794415819936,0.04538744085082512,0.7104487105040699,0.056451049213710136,1.1204414930499393,0.24717283012534827,0.13333200561602818,-0.09000847006318753,-0.16598016715729397,1.0335624330919648,1.8875347046507391,3.314768685413129,-0.28095080824405805,-1.6979970924330727,0.32793534755676185,0.9451445984055752,-0.9467528325775397,-0.5265968450019195,0.7131211620114661,-0.8020128939579498,-0.378715011805685,-1.2090065939636772,-1.4314259574123749,-1.1078026079352015,0.6225351088664032,0.3379433307921415,-1.214369424254988,-0.706814496174834,-1.8787351694799297,-0.1692029489025739,-1.2320696345517153,3.857755695465195,-1.3660949323522316,1.290856097213328,43.69688415527344,-0.0205783876437621,-0.0375144564771326,0,0
2005-11-18,-0.2418799960454345,0.5774753252159316,1.2047838681054384,-1.3824825433599284,0.015889171307522758,-0.1691088210170982,-0.15218150929100815,0.14750397250025693,-1.307825699852888,-0.17400461770947334,0.8001152214464359,0.23914401149491488,0.24742021660706257,-0.1166132159128239,-0.3694192046250027,0.6813945528121913,-0.08018278335569778,-0.8714106349633294,-0.42438608056811095,-1.6979970924330727,0.8090664653433758,0.621278467599983,-0.7098381080975493,-1.112529525286218,1.4216761250456875,-0.14996716963101084,-0.2966473914774915,-1.265910693995085,-1.4318288009994344,-1.2360616927889216,-0.8644870142699319,-0.6790921038733043,-1.206298370971473,-1.1943324506694222,-1.8815873321246992,-0.2801690442999595,-1.2406891104984452,-0.8425674907311113,-1.3660949323522316,0.18297154196414248,42.77960968017578,-0.0212152190377862,0.0293530536184786,0,0
2005-11-21,-0.3786934712311073,0.000647814853307187,1.2047838681054384,-1.3635547716560936,-0.027319158174528933,-0.2235447260926747,-0.15345205460143096,-0.14989967531561105,-0.08101221524430205,0.3287813054531897,0.24862008656201331,0.19855308999563687,0.5896848495801658,-0.13903352930252938,-0.5694439399030125,0.3388020330076122,-0.02886231351868381,-0.7516015315039183,-0.5676396249002827,-1.6979970924330727,0.9463804152566113,-0.8637424955022182,-1.1983710128705052,-0.9789655020365258,-1.4125437270911976,-0.2733788970268714,-0.2700830267728132,-1.265910693995085,-1.4369933801559658,-1.1920293832640296,-0.8903825289366606,0.021790311664751885,-1.205637019611636,-1.1829522023969292,-1.8846687478510333,-0.39030515972630164,-1.150183015971261,-0.8268752238808468,-1.3660949323522316,-0.7045178948672123,41.94096374511719,-0.0197985753776637,0.0606126938230555,0,0
2005-11-22,-0.022848332931391182,-0.5002104414278212,1.2047838681054384,-1.3852292916754416,-0.05200970917504176,-0.22552789637887738,-0.14203099924232293,-0.3548285573463656,-0.6077062670367999,0.8102657106465695,-0.4684438511644506,0.1414861654388726,0.7037730605712001,-0.08193735565621187,-0.7474768239567782,-0.006741638889053427,-0.33817099132694434,-1.0272719874224474,-0.6967080637574274,-1.6979970924330727,0.6216501251280037,-0.8896031612798765,-1.1869670723707915,-0.6223091533772257,-0.7039887640569764,-2.4558136481678874,-0.2888982845048813,-1.0718438406286475,-1.4547241199185577,-1.1721574640834485,-0.8327774594905366,-0.051529680604788915,-1.21890682503346,-1.2237621811286177,-1.886928053799197,-0.4897440890253681,-0.8895911998141199,-1.1343767086778251,-1.3660949323522316,-1.2492858500590067,43.44355010986328,0.0351993923813721,0.1022731152139592,1,2
2005-11-23,0.36408633084821673,0.24515393222193663,1.2047838681054384,-1.3740597148156721,0.007247972609777363,-0.18608023746840094,0.19804073159888413,0.5554860544311907,0.988172237903871,0.9476804881460581,-0.27192857159410266,0.14349773696284523,0.8178612715622345,-0.022449387775950295,-0.389381683158086,0.5382420699241008,0.21191002577305176,-0.12901592938589604,-0.4668508129927338,-1.6979970924330727,-0.8673332612969019,-0.8320756138564215,-1.2278620122795854,1.5392131743326778,0.004566198977244899,-0.26361471116105745,-0.4119411562122185,-1.2563494308200243,-1.4547241199185577,-0.9466830189086864,1.4036083313306973,0.12950907607901982,-1.2632567221096107,-1.135706164169143,-1.8828948750184826,-0.3176875890101557,-1.0294129304393405,-0.29940605033049705,-1.3660949323522316,0.06918480801421519,42.96306228637695,-0.0111216667992928,0.0869944664626386,0,0
2005-11-24,0.4925825596491734,-0.09137660771358005,1.2047838681054384,-1.3787639761569241,-0.019500588511246565,-0.22592751702645406,-0.09000734959108611,-0.2959035376801485,-0.239737336736886,0.6227117534067055,-0.7425078443654328,0.12561092251684847,0.9319494825532689,-0.00511171871780023,-0.48378460662612044,0.2896601671040259,0.056789248632082845,-0.16458368834974224,-0.5419401745231587,-1.6979970924330727,-0.8932629300770525,1.401300560768883,-1.1396226739098918,-0.5477822753233307,0.7131211620114661,-1.0302075699210635,-0.43329345813014875,-1.1279557005236525,-1.4547241199185577,-0.7075695831326413,-0.4799477851661528,-0.0010170142269784674,-1.3465038188904574,-1.1405604991092597,-1.8868302640834262,-0.3761592323217464,-1.1612236750818306,-0.31495631278375236,-1.3660949323522316,-0.05685083873949161,44.998531341552734,0.0462891224518492,0.1286140543089507,1,2
2005-11-25,0.9201533163854622,0.8504741564346295,1.2047838681054384,-1.3701285162864907,0.08337583881388427,-0.14529040762232717,0.27544370390746736,0.7832765795039739,-0.35059600345955494,-0.8673649713200906,0.4415595841776685,0.16761901053974623,1.0460376935443032,0.05975703561213808,-0.0015737937452167626,0.9890042877811779,-0.1745704818179146,-0.2911453903900196,-0.229683248794297,-1.6979970924330727,-0.8355818841500259,-0.47972076006908876,-1.1444871149569802,2.060690924567846,1.4216761250456875,0.11580830364241465,-0.2991032330245426,-1.2598726438291254,-1.4547241199185577,-1.200636367421007,1.8545507163715216,-0.02090639617400249,-1.3465038188904574,-1.1595723827159392,-1.8832778660393124,-0.14292008327636851,-1.057229386352662,-0.5623604443804238,-1.3660949323522316,1.4170877648752884,45.45279312133789,0.0100444211667908,0.0937026172014382,1,2
2005-11-28,1.1204249872306147,0.9022055554400024,1.2047838681054384,-1.3666540983633715,0.08749096059593547,-0.09666538464586398,0.045768120239132765,-0.5634172161833116,-0.1872249482027776,-0.8933136798694497,1.022845864491733,0.19954091315352615,1.3883023265174064,0.08815572503854119,0.11400675045744965,1.0484638005978646,0.33018783985850836,-0.22364407220363733,-0.16244839150310775,-1.6979970924330727,1.4037535207235983,1.8516360900914228,-1.163538578883484,0.3915281691123437,-1.4125437270911976,-0.41430354892029236,-0.35240650850707006,-1.214584563956819,-1.4547241199185577,-1.1891265914868292,0.3807301690087041,0.008371107889007327,-1.3465038188904574,-1.1577441170554579,-1.8796886379079674,-0.09362838908479916,-1.0935670973917528,-0.5653417228506546,-1.3660949323522316,1.333176396159205,46.45741653442383,0.0218618460132399,0.1223215321403354,1,2
2005-11-29,1.6924243533188519,1.2461211085370396,1.2047838681054384,-1.3443126474168858,0.0936631940395261,-0.14305664405126092,0.1257099667790101,0.6531767747246544,1.262612544472504,-0.8355902796103465,1.8263310435052917,0.23871394583825223,1.5023905375084408,0.16498136197695332,0.3506217202303954,1.2724961476403578,0.8135610790097451,1.5435120634788397,-0.013201350477118822,-1.6979970924330727,-0.48228685569499125,0.3797989367420363,-1.1617065070067927,1.005392240345609,-0.7039887640569764,-1.3309352403327805,-0.2723991322414462,-1.1941459116858673,-1.4547241199185577,-1.2304010610619462,0.8612628520796085,0.24760808441528562,-1.2945115200351902,-0.9856235242108742,-1.8726320709835216,0.018162250086444613,-1.0638548997795676,0.8690752322383968,-1.3660949323522316,1.3865229366427752,47.39216232299805,0.0199207436300516,0.0869330667359979,1,2
2005-11-30,1.5429743354346832,1.5526817042030328,1.2047838681054384,-1.3360156150202256,0.08872580260660119,-0.018406894149445716,0.11556001082771276,-0.4533193221250098,0.2710147812393774,1.4053894358655652,1.5277647987682854,0.2778602091919057,1.6164787484994751,0.1518283864488901,0.5672617806623034,1.4738346001102445,0.9515149263010124,2.407828902073033,0.12362554319537394,-1.6979970924330727,1.855290662716105,0.859684942950845,-0.9892275810136348,0.5375676281829082,0.004566198977244899,1.3568893199311987,-0.2738278130337769,-0.962241094690837,-1.4547241199185577,-1.1413428085008464,0.7823316848897381,0.1595481457765079,-1.2347111547352076,-0.876185264591813,-1.8633708897432906,0.12166121792906977,-1.1636017369096388,1.7524558802427308,-1.3660949323522316,1.47598423486304,48.85979080200195,0.0304979210470191,0.0725134628850193,1,2
2005-12-01,1.3673884195052755,2.0962780594156945,1.3927413017585002,-1.3748924136392766,0.12452651755901321,0.321486179466665,0.19296298313629603,0.39067848258087795,-0.6808150939021577,-0.48203583188307614,2.3519038943719024,0.32950732728916693,-1.6920793702405221,0.1365830641557839,0.8961334529097676,1.8826666763011366,0.6252713590337591,0.8795261161554719,0.34267890985628807,-1.6979970924330727,0.37952626388765726,0.7808599973798533,-0.8795614848789328,1.4813833148702624,0.7131211620114661,1.9010902192237507,-0.21238077134300945,-0.7163083127220553,-1.4547241199185577,-1.1462523944898655,1.2124321094352444,-0.1976334394779502,-1.2071599244247144,-1.0209940041761019,-1.8570268548598234,0.28576838829135504,-1.232393044571951,0.8576476772587917,-1.3660949323522316,1.6591331398970712,49.41887664794922,0.0113776853443367,0.0420155418380001,1,2
2005-12-02,1.5027931563466148,2.0618525451073575,1.3927413017585002,-1.3579356626556265,0.19365862282609445,0.6079462790735763,0.06099416236085456,-0.6887117633172377,-0.37784223932658234,1.8572581348496189,1.6582899190666773,0.3596574981416646,-1.5779911592494877,0.1575078371569995,1.01290480690191,1.931041514344284,-0.870650845810603,0.39809354619233667,0.4191234721914214,-1.6979970924330727,0.8606927311475134,1.210381614275579,-1.0246716978124515,0.4704139054560334,1.4216761250456875,-0.07929127117517536,-0.23664156779453305,-1.223437013218889,-1.4433395269537026,-1.1654806674730185,0.43494477335805737,-0.04519929667326299,-1.1835932291116757,-1.0572979244074647,-1.85141415600582,0.34407175540710216,-1.292657411480484,0.33493052925867844,-1.3660949323522316,1.381762575403387,51.36699295043945,0.038663336105688,0.0112499938727107,1,2
2005-12-05,1.9280141949883285,2.58836983562414,1.3927413017585002,-1.3395140159926673,0.3286332156813778,1.0017956708567723,0.2627554278222639,0.38349033772386515,-0.0765267263129926,0.38041010422479493,2.2250896487291167,0.41353455746183154,-1.2357265262763846,0.22417040452862624,1.4509852506966845,2.4531554290817272,-0.8967013495610981,0.44076499534430535,0.7097671938987679,-1.6979970924330727,0.7816574600589016,0.43394058178715167,-1.0610511981811304,1.6969774340012187,-1.4125437270911976,-0.02764050872412456,-0.23236910907892683,-1.2115989866097072,-1.4235927095292673,-1.1636315928661705,1.544462890888341,0.03842165323304231,-1.1550976267041737,-1.0340792475568261,-1.8453337210277525,0.561411103209216,-1.292657411480484,0.3890602200550791,-1.3660949323522316,1.9108552311539417,50.676849365234375,-0.0135266193910974,-0.0349578584818448,0,0
2005-12-06,1.8613307579849463,1.740949847977845,1.3927413017585002,-1.325906254340852,0.33562843754302013,1.1822311754751036,-0.12046054202930545,0.07608504911609115,-0.6036062547890231,0.8619298848480081,1.526574141072776,0.40335010857217374,-1.1216383152853502,0.21131583218884026,1.2880662613098846,2.0035877870804133,-0.8387515039230868,-0.2024767048280183,0.5968400261592401,-1.6979970924330727,1.2123251526765737,1.5419655653018727,-1.0377841830030194,0.05738694264691857,-0.7039887640569764,-0.33893986144362453,-0.19914725402096825,-1.2540505748859998,-1.4278576435404573,-0.9895519585854845,-0.5777405222991875,-0.10618296890485156,-1.1846310288522737,-1.1137922244287666,-1.849808352235023,0.4731138156837079,-1.0905997106381817,-0.40314650840064553,-1.365969369922405,0.7660593153751676,50.95639801025391,0.0055011397790727,-0.0057049206252189,1,1
