Date,volume_ratio_5,day_of_month,rolling_vol_10,vma_5,momentum_10,dist_sma_10,return_lag_20,day_of_week,macd_signal,dist_sma_200,roc_20,dist_sma_20,volume_lag_5,volume_ratio_20,month_sin,return_lag_5,Volume,week,volume_momentum,macd,open_close_diff,volume_lag_3,bb_pct,open_lag_20,dist_sma_5,atr,dist_sma_100,roc_5,volume_lag_1,rolling_vol_5,rsi,rolling_vol_20,volume_change_ratio,roc_10,return_lag_3,obv,trading_day_number,return_lag_10,pct_change_1d,return_lag_1,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,2.175027153452168,-1.5779911592494877,1.1456940632636745,-1.0695558793527074,-0.1084442181546962,0.47954928509092704,-0.05280051689621365,0.004566198977244899,-0.3925466103625827,0.10778138426604067,-1.3896473485497627,-0.6516815332939353,-1.0226377811465863,1.3461668801810547,-0.7220636890788037,-0.5674733949942079,-0.6087746117452433,1.1601818216721904,-0.3036593875995709,-0.41197340834195423,0.4025982310152462,-1.0038383341870567,-0.47880612178072784,-1.2015157145205684,1.5238313573469213,-1.242493540866288,-0.08829231616192348,0.01862848669509605,-1.064205869365053,1.0649686392636124,-0.9755914801391035,0.4366408305937292,4.624842797798697,-0.29479441208344526,-0.6025480154048989,-1.0875467299044919,-1.6979970924330727,-0.18703218944356842,1.3910535724446722,1.7098720089157466,367.2344055175781,0.0,0.0774476057967587,0,1
2005-11-04,-1.58582214168076,-1.349814737267419,1.1303788787439315,-1.1324109348216997,-0.0819665204260947,0.48617162482461035,-0.11887342308600807,1.4216761250456875,-0.39776747969832,0.10037932383207289,-1.372877115497326,-0.5320377671624761,-0.8644881887597475,-1.2780288512627622,-0.7220636890788037,-1.61725163280752,-1.0747048594742594,1.1601818216721904,-0.6454758235445623,-0.3889613117927911,0.02897989065711726,-0.9258390726818706,-0.4196950444016037,-1.2036212767520846,1.1828328475425687,-1.2690535691031088,-0.10718558103482419,0.7192177596260109,-0.6103168199387585,0.4572648370100606,-0.8720743214118246,0.43962221209144886,-0.9297503368499952,-0.1605183333602517,-0.7605980111809464,-1.0875467299044919,-1.6979970924330727,-0.47841513075161657,-0.04002168199248736,1.3805391605865742,386.1746826171875,0.0502894614369709,0.0838440791955304,1,2
2005-11-08,0.8567700910781099,-0.8934618933032813,0.9353634381329646,-1.0588187505158337,0.14472810661455884,2.479275499104549,-0.28188266341512674,-0.7039887640569764,-0.36865512959080543,0.6217171737710087,-0.44366128716036135,1.1581728986924258,-0.9237723730678702,0.6541936700007538,-0.7220636890788037,-0.7617142866897947,-0.7665484961571485,1.2260481848559661,-0.031793779203732886,-0.26271440382030353,1.877051310972925,-0.6088832741561575,0.9536024904200059,-1.2092730324447816,2.73317656088287,-1.3015286781765432,0.5477621998823068,2.8017485310373833,-0.8463336304876831,0.03921061926895278,0.49763386548142396,1.0151747254474321,-0.061346311859333466,0.9920622711507472,1.3815531775402088,-1.0783260810698372,-1.6979970924330727,2.4174427229603723,1.5733857592092375,2.5356759651358707,396.8508911132813,-0.0038198989574706,0.0078184243848026,0,1
2005-11-09,-0.4469774531617525,-0.7793736823122469,0.927522865596473,-1.0252951447249306,0.14799228682474205,2.123307810879319,-0.3956887002837254,0.004566198977244899,-0.3404007381813585,0.5851635037478168,-0.4090873579643741,1.1057706627962824,-1.063642675293038,-0.23342188832948896,-0.7220636890788037,1.7105484200836483,-0.920462873782829,1.2260481848559661,0.24410720227258006,-0.209784736210392,-0.004750554003566303,-1.0771282705664946,0.9573189222199399,-1.2037320910703437,1.5589807842878838,-1.2789120843575443,0.48768634487522006,2.354056071243844,-0.7677793651874488,0.4912856635508846,0.48664913108302865,1.0114079528602753,-0.5815612917174219,1.014560643622547,-0.02703372728984143,-1.0813236062226799,-1.6979970924330727,-0.2925933176198032,-0.2348119972238194,1.557167355191976,396.8061828613281,-0.0001126639035082,0.0296112641447759,0,1
2005-11-10,-0.560042701342507,-0.6652854713212125,0.859286046049514,-1.1149031017777695,0.17918474632812084,1.8559342887851682,-1.1240385104297443,0.7131211620114661,-0.3088156034146715,0.5738137998115033,-0.19012111728570255,1.1056716622291733,-0.607313822207343,-0.6330725358331278,-0.7220636890788037,1.3809889650908165,-0.9912734406768672,1.2260481848559661,-0.5522750916569918,-0.16771554477017445,-0.4998722407308691,-0.846541597001564,0.9609833442326153,-1.2128192259059627,0.8405803801189158,-1.2954976431235725,0.4600206862042751,1.6846445574618252,-0.9213900197114556,0.6258946397106192,0.5880054920357418,0.9549620855098722,-0.5162260231046324,1.1877717414136657,2.5371869828352405,-1.0833242420272549,-1.6979970924330727,-0.5682561320272715,-0.04577747320117181,-0.222131881574791,399.35247802734375,0.0063964733987717,0.0346292955661838,1,1
2005-11-11,-1.0746272032101762,-0.5511972603301781,0.39790040088841244,-1.0928756779423912,0.2908991024670535,1.680786868549971,0.0781666150751631,1.4216761250456875,-0.2754362828228049,0.6064181156380551,-0.14463295891675898,1.234116535387466,-1.074824224922651,-0.8998691374236188,-0.7220636890788037,-0.02796095277037947,-1.039355800940916,1.2260481848559661,-0.33416548389188916,-0.12972327823946736,-0.08258106730914398,-0.7674409816674845,1.0687021540259232,-1.21924672691877,0.38187607120991474,-1.3596915509561025,0.4891714061599467,1.837370763035075,-0.9920608543378518,0.5377057226785482,1.1527242784291754,0.9597893435210234,-0.5205660867563926,1.8245148030804184,1.5582573669057906,-1.082000522040322,-1.6979970924330727,-1.6207713423610488,0.28782818866287896,-0.03318413118762148,397.52093505859375,-0.004596830974266,0.031923359481352,0,1
2005-11-14,1.0113464103975947,-0.208932627357075,0.31599626322754615,-1.0743830602968116,0.3083095503474043,1.1584473214728965,-0.7016680051289497,-1.4125437270911976,-0.24316768863465887,0.5638308483387433,-0.05457544910464416,1.128004501375191,-0.8445993011208934,0.5622238866566023,-0.7220636890788037,2.536920593778297,-0.7663208434934892,1.2919145480397416,-0.2824570572518253,-0.10365662198121145,-0.20579324863952694,-0.9221200083031444,0.95764215194278,-1.21924672691877,-0.0876590658613146,-1.3596915509561025,0.42184321276864706,0.5581037545154681,-1.0400483324744447,-0.303925943108933,0.7391464359283706,0.938866548616619,1.9141011171384863,1.940468807178986,-0.221807418187441,-1.0871680982866079,-1.6979970924330727,-0.604500546585693,-0.2743395622355116,0.2985690035137938,401.4965515136719,0.0099513448212757,0.0544516102324227,1,1
2005-11-16,1.4391650600906023,0.019243794624993787,0.06282109401034168,-1.054416986597379,0.38121304414669654,1.0163825376484554,-2.444102692415767,0.004566198977244899,-0.2114957475801073,0.6234985076637742,0.5636649112238237,1.259544349313799,-0.7656227806810315,0.9463565851076873,-0.7220636890788037,1.5577386936582593,-0.6813216919806829,1.2919145480397416,-0.19268342992501736,-0.07622259856304674,0.30856877995828064,-0.9932823631893563,1.0018723396470879,-1.2222388262425072,0.2933365122321619,-1.3596915509561025,0.4846086025016047,0.08382463777865712,-0.7675521617565004,-1.1495196386964237,0.9138818788344805,0.612297734022287,-0.09259499588020836,2.368901391402969,-0.03277837251777532,-1.080803882153486,-1.6979970924330727,-0.7630034468546892,0.47094099185714344,-0.2617300064955062,408.7778625488281,0.0179729408025028,0.0273269330146513,1,2
2005-11-17,-0.14903288236156603,0.13333200561602818,-0.07026366225768228,-1.0481585192171243,0.3431294549351884,1.1596779685627059,-0.38036634146847004,0.7131211620114661,-0.1788013549999411,0.7384801137565913,0.8442173415096051,1.5315705655367182,-0.9200591432442701,-0.1412733911368318,-0.7220636890788037,-0.22278483963933002,-0.8937480984148054,1.2919145480397416,-0.07667493859664765,-0.041763754525071535,1.0943856774068454,-1.0416035973633058,1.1261076254602325,-1.2377165315002299,0.8446346651059925,-1.3596915509561025,0.6188509624300765,0.5729254143196403,-0.6827207412012264,-0.9086824408721144,1.2307550722690248,0.6231046350226458,-0.6193570870076687,2.0840764329208277,0.29911749987037756,-1.0774302595313832,-1.6979970924330727,1.715704921343308,0.8865360090727685,0.4797511914303252,410.7879943847656,0.0049053675178998,-0.0137538974667007,1,1
2005-11-18,2.2377387921246004,0.24742021660706257,-0.13588422844197356,-0.8669655942109064,0.2782049031208566,0.9738464787051614,-0.1852662985212023,1.4216761250456875,-0.1463310304508645,0.7638911013346871,0.9361555235746856,1.5247389121165613,-0.9911098569648024,3.0089832078503496,-0.7220636890788037,-0.033707078475712304,-0.21783675151424764,1.2919145480397416,1.046610838234796,-0.012185691467681531,0.2582901949120525,-0.767212198021869,1.0463133948498111,-1.2384553236834883,0.750126850543867,-1.3596915509561025,0.6367996425465002,0.6870637857279214,-0.8947279612796952,-0.9685891888909547,1.8579528308674562,0.6138514362055029,1.8516046637984744,1.6902051136497178,-0.26142258030889104,-1.0645409833613215,-1.6979970924330727,1.3852862418593552,0.2112143207706601,0.8885902569618286,412.3068237304688,0.0036905373139398,-0.0103842471127648,1,1
2005-11-21,-0.1395816290911595,0.5896848495801658,-0.16241582915248468,-0.7832502210906059,0.29053732435220797,0.7450444191763709,-0.47713280309348804,-1.4125437270911976,-0.11512715701201123,0.779779483914165,1.0809162680589752,1.4801163368629315,-1.0393552836571296,0.7323918553056498,-0.7220636890788037,0.29827432823499267,-0.682009944219653,1.357780911223517,1.6418296484694137,0.012300029991842619,-0.31518708855134153,-0.6817907694089247,0.9630188313899567,-1.2503129292063262,0.6254046111839849,-1.3596915509561025,0.6436161104418089,0.6254443706813135,-0.22015040719241472,-0.9552993977585744,2.0375042339414478,0.5848020074379362,-0.6472044685888114,1.7535771744319517,0.4803776419150727,-1.0581864566199959,-1.6979970924330727,-0.0273370777442223,0.14888004952731226,0.2225713670869664,419.7667541503906,0.0179314197768045,-0.0017349004654192,1,2
2005-11-22,0.23122663482624592,0.7037730605712001,-0.8814277181884279,-0.7283428982757296,0.19732048499076907,1.0332564262838189,-2.0284885685879344,-0.7039887640569764,-0.08344346842664199,0.8992899287861794,1.7643159170003233,1.6747385166484414,-0.7653943559565468,1.326137943024351,-0.7220636890788037,-0.2624102111557643,-0.5319444848842129,1.357780911223517,1.849590570868938,0.043778730797723674,1.099189674054992,-0.8952725135176621,1.0671168122396897,-1.2392310464574503,0.9501560889580175,-1.3596915509561025,0.7790867632928993,1.1435769737603894,-0.6834076352947913,-1.102393814601195,2.0375042339414478,0.2722749733181204,-0.016826800611119005,1.2058250256191363,0.8893926115643005,-1.0497192697981739,-1.6979970924330727,2.5442316052474565,0.884376230103761,0.1606547551647496,412.6195068359375,-0.0171733323964956,-0.0391738917204308,0,0
2005-11-23,-1.4519369385819958,0.8178612715622345,-0.9410072819632282,-0.8101866845397472,0.0402671538850598,0.4145537403159368,2.4235308586394613,0.004566198977244899,-0.05619427741650548,0.7693161578556126,0.9888102001637732,1.2067924309077531,-0.680106938477433,-0.931851686076088,-0.7220636890788037,0.47958118361584334,-1.030678528481901,1.357780911223517,1.5307970773819153,0.05268867021709751,-0.8376819490810277,-0.21600322858549173,0.7386283626169614,-1.2466189682900342,-0.08363833598066969,-1.3596915509561025,0.5946019271940854,0.5211562321516875,-0.5336383038940287,-0.34509881896953826,1.9409579176102543,0.08744059689111597,-0.8891903867438272,0.42105596790159266,0.2230871652541846,-1.0511651506555226,-1.6979970924330727,1.5624967907530953,-0.9099339841682166,0.8864740425094765,403.1940612792969,-0.0231078896788494,-0.0255482957124305,0,0
2005-11-24,-0.5046815760142396,0.9319494825532689,-0.6067149229600662,-0.7829265072605928,-0.023932107146974923,-0.3065510586236457,-0.2910026101981882,0.7131211620114661,-0.0372114013684682,0.6006509960212719,0.7836648968230159,0.6504521243112228,-0.893253767436135,0.2925466331224575,-0.7220636890788037,0.8887015622841434,-0.7773858217969314,1.357780911223517,1.690716067400892,0.039496520205991856,-1.7441700304274115,-0.6824824408956691,0.38262619794058755,-1.2465820376993306,-0.9978830236761606,-1.3596915509561025,0.3647674318687621,-0.38994215807453214,-1.0313881830948064,-0.08626449749264284,1.2163832783387278,0.20393153064881037,1.5855160434400117,0.11787562878649747,0.16114391354161775,-1.0561769512952381,-1.6979970924330727,-0.22266890772485445,-1.2070914929927952,-0.9027202908669979,406.5443420410156,0.0082750178718355,-0.0066695513641711,1,1
2005-11-25,-0.14976666499918007,1.0460376935443032,-0.5899309803407408,-0.9170420152330574,0.0036341462381466474,-0.13626746308616647,-0.5671228996032162,1.4216761250456875,-0.02333619055161656,0.6503725944290156,0.9995876710388016,0.7101708195945243,-0.21505013603526452,0.16662750559905942,-0.7220636890788037,0.22222439951201547,-0.790319669641577,1.357780911223517,0.5386920669517662,0.033355480276984324,0.3662283040777261,-0.5316714540358805,0.42968019554188736,-1.2384553236834883,-0.5368673221151764,-1.3596915509561025,0.4164250560220097,-0.31661046830634854,-0.7785953052607373,-0.04183000637677958,1.280732770573845,0.16569646670413163,-0.29376940486470776,0.2490000427382841,0.8872754866049358,-1.051347236687509,-1.6979970924330727,-0.03309818469758271,0.3845116344976512,-1.2051886349894037,411.5921325683594,0.0123398839612855,-0.0147216444280932,1,2
2005-11-28,-0.9276359154472782,1.3883023265174064,-0.5524885967447791,-0.9858405062324066,0.023945509454458013,0.13620973142313958,-1.6213848068729364,-1.4125437270911976,-0.011665760557803526,0.7283693411376426,1.5136081480471282,0.8106586713088838,-0.6807975248537821,-0.6860682994259534,-0.7220636890788037,0.16026518413580387,-0.9756818803401986,1.4236472744072926,0.0816439677014688,0.03602653840671596,-0.21929613739784143,-1.0328832160804273,0.5297650410532682,-1.245473849424443,0.035462662889661406,-1.3596915509561025,0.5040985016749726,-0.1272448211181267,-0.791503630419039,0.06999838955891964,0.9708533580023951,-0.07950057416463753,-0.6722299871248484,0.34258125569725006,-0.9026886524901792,-1.0491270988918573,-1.6979970924330727,0.2997487609953032,0.5943416983062947,0.3943133377739801,403.6407775878906,-0.0195075714782069,-0.053157358904771,0,0
2005-11-29,-0.4202727641125866,1.5023905375084408,-0.36318224823438533,-1.0852603410984032,-0.025745457999332873,-0.47308395708631323,-0.6034274634186105,-0.7039887640569764,-0.005552368221874544,0.5855463636714712,1.4147500264130515,0.2885815262573922,-0.5302231337952035,-0.6002638299618822,-0.7220636890788037,0.8865838917113373,-0.9563261096811628,1.4236472744072926,-0.6786056375328628,0.02093049274838551,-0.8726266638902971,-0.7783321473087612,0.20040079845723033,-1.254708751715173,-0.4891800820583405,-1.3596915509561025,0.310530549115546,-0.935250569373715,-0.9765000612182454,-0.10641903944098641,0.0953424358851615,-0.010691157574786204,-0.1743184318242173,0.10885456854087562,-1.2052871344386835,-1.0516197321983325,-1.6979970924330727,-0.2623975901588208,-1.027025378931817,0.6014885753963578,402.2113037109375,-0.0035477363884953,-0.0451612411371356,0,1
2005-11-30,-0.5863789985504799,1.6164787484994751,-0.39003438406621294,-1.0705927558350483,-0.06963310802182643,-0.5797340007501339,-0.7621934064707606,0.004566198977244899,-0.004180385870658781,0.554207958555342,1.5452662583444787,0.07939832947972696,-1.0306485831122358,-0.65003990470768,-0.7220636890788037,-0.9038415467935246,-0.968068751727591,1.4236472744072926,-0.5542469202805552,0.0044490380862698955,-0.8757696317044195,-0.7913302507096596,0.07488163607660539,-1.2392679995943021,-0.41852277012956257,-1.3596915509561025,0.2588382316799692,-0.6446792118049346,-0.9571824857869105,-0.18793040834717442,0.09994367312340183,-0.07592696063195514,-0.31629021497157656,-0.09975943666074641,0.39490302839027397,-1.053947049574007,-1.6979970924330727,0.4815283180031022,-0.2209580593132373,-1.0216901476295888,400.5138854980469,-0.00422914533059,-0.057720266046351,0,1
2005-12-01,0.9744024595740004,-1.6920793702405221,-0.5444243899299473,-1.0667751651500654,-0.1425375929940361,-0.6427865607064007,1.7206284911749055,0.7131211620114661,-0.006901604471161325,0.518707001229026,1.090156126908802,-0.10689120051361058,-0.7764968600070823,0.2500607067144985,-0.009110715018354202,-1.2065180127072181,-0.7610901264773164,1.4236472744072926,-0.6276083913886614,-0.013437934139773617,-0.18747821701265285,-0.9776133437396446,-0.09946474395942925,-1.2532311673486562,-0.5489396863966021,-1.3596915509561025,0.20332293305973337,-0.23548289373571663,-0.9689019557832728,-0.5370320595173533,0.016962541137487398,-0.19700671837587636,0.6737155939114177,-0.43680316228796495,0.6021674037210086,-1.0591882651979445,-1.6979970924330727,0.8917153516978105,-0.25563683927512304,-0.20826049106435876,400.6031799316406,0.0002229248079135,-0.0606943865007164,1,1
2005-12-02,2.2971160746912096,-1.5779911592494877,-0.5656974299074866,-0.9805693040195486,-0.15813419443556972,-0.5650571687902242,1.389661466841048,1.4216761250456875,-0.012365888396240927,0.5138832055036152,0.7752077023827721,-0.1823770802084476,-0.7894745716795504,1.692540509535783,-0.009110715018354202,0.3940845420582442,-0.42234296295222196,1.4236472744072926,-0.08813707257534499,-0.02883542460198636,-0.6959953743190205,-0.9581614133124303,-0.20392704603738854,-1.247320829882589,-0.4070290877399004,-1.3596915509561025,0.1869075447322014,-0.41095702417042024,-0.7623317666454067,-0.6454142865982843,-0.09408393276810757,-0.2947755773925219,0.4167875263154908,-0.5069355316908775,-1.0217096963565817,-1.049178079999462,-1.6979970924330727,0.22350055557197096,-0.028630953213734434,-0.24299006305761078,390.2843322753906,-0.0260958305153921,-0.0419003826626703,0,0
2005-12-05,-0.6063105498608619,-1.2357265262763846,-0.3742276642688645,-0.965069488947999,-0.25425244471942793,-1.1505129166989343,-0.025306165509525826,-1.4125437270911976,-0.023782886339518645,0.33268814572119326,0.483192193989467,-0.728468151577177,-0.9754654194390479,-0.48411152835496407,-0.009110715018354202,0.6014023323887062,-0.9095196631832045,1.489513637591068,-0.0696637577743226,-0.061836310058429156,-1.9752441921804145,-0.969962392986271,-1.3198790787300112,-1.2450675227421102,-1.0977090188868277,-1.3596915509561025,-0.05025002435609012,-1.2293655249770175,-0.4242530613941667,-0.637800325632359,-0.4588508573292289,-0.12224927905859966,-0.7809992593256775,-0.9454606136756099,-0.20793005947358822,-1.0523296664818649,-1.6979970924330727,0.1613798006783966,-1.3560387140743626,-0.016080081631689988,385.8173522949219,-0.0115114537105714,-0.0175503132454143,0,0
