Date,volume_lag_20,volume_momentum,obv,dist_sma_200,rolling_var_20,return_lag_10,high_low_range,dist_sma_5,month_sin,volume_change,volume_lag_1,vma_20,dist_sma_10,roc_5,rsi,dist_sma_100,rolling_var_5,roc_20,day_of_week,price_diff_pct,momentum_10,volume_ratio_5,return_lag_5,volume_lag_5,return_lag_1,day_of_week_sin,volume_lag_3,macd_hist,macd,rolling_vol_20,volume_ratio_20,High,price_diff,volume_ratio_10,volume_change_ratio,volume_lag_10,trading_day_number,rolling_vol_10,return_lag_20,day_of_month,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-0.6342276903127946,0.9624084335547919,-2.163707814531276,-0.9794339167983105,-0.3972956168629045,-1.194928993178566,0.40560791034925003,1.1624315795240803,-0.7220636890788037,-0.1927389553191302,-0.42534447701742634,-0.38630889931531387,-0.011048010777094198,-0.10185299114265134,-1.9745769739995243,-1.7100646272025037,-0.38352054054608803,-2.2990657193841946,0.004566198977244899,0.6962743609078459,-0.1997402880642753,-1.3239017946394753,-0.6982161315019955,-0.24944238417885659,1.2803562398571218,1.2086458896046435,0.8050380995307177,-0.07584653527269933,-0.39677634599154915,0.35944652489006856,-0.7598494083953233,-0.9757509584201296,0.055196322102227816,-1.0412264939099272,-0.5828440253205518,-0.4768424565589901,-1.6979970924330727,0.9476584654635198,0.7098347734039508,-1.5779911592494877,46.1591682434082,0.0,0.0009472098721743,0,1
2005-11-04,-0.34108036103900036,0.22957739205625,-2.163707814531276,-0.9774271786140943,-0.40008308223279615,-2.9222186030836124,-1.068550531954808,0.8888610318146039,-0.7220636890788037,-0.4752460576606155,-0.5382439481673781,-0.4227910490099501,0.1359644525986383,0.5745776478596177,-1.9052138808716885,-1.701741301215469,-0.3826506177083521,-2.3428179753269474,1.4216761250456875,-0.03381635673065742,-0.1102988232305465,-1.5682317984657186,-1.5622722204663948,0.018768851869991724,0.7031770774130803,-1.5358380131821974,-0.3500567196606104,-0.018226173150040274,-0.38297326353486033,0.3411121606025866,-1.218983885182779,-0.9760025944793128,-0.011048804342927699,-1.3149658093777494,-1.1347848307956274,-0.2689843634895375,-1.6979970924330727,0.5141222663368935,0.27416757835673417,-1.349814737267419,46.72795867919922,0.0122470694068774,0.0326368989855926,1,2
2005-11-08,-0.4561269230775065,-0.5881920727363198,-2.163707814531276,-0.8860143790519237,-0.40685568380067044,1.450082480757725,-0.381208026791847,0.7405046242135965,-0.7220636890788037,0.3664052963089997,-0.18646876175469515,-0.3758342480928506,0.8241124318215642,1.3030714335135216,-1.2970447567533852,-1.5614845969560287,-0.3850040827881468,-1.990987008744931,-0.7039887640569764,0.5675675974357297,-0.06507567761980007,2.0316000097415823,0.5915430189582309,-0.35551284224993934,0.44249769167890923,0.8324777605674285,-0.5441114383348711,0.089749610856426,-0.3459816565936706,0.4345830432704128,0.8478357868645546,-0.9720603388812483,0.04525789263946741,0.6316753349322831,0.1459160751194305,-0.09285183281544353,-1.6979970924330727,0.08391001457467505,-0.885063059742289,-0.8934618933032813,45.80913925170898,-0.0356511443642331,0.0625203788969366,0,0
2005-11-09,-0.6089924043063155,-0.3354478692218748,-2.163707814531276,-0.9975605282621892,-0.41005626104318865,-1.2060195750261689,0.45264511109211664,-0.5170236803535585,-0.7220636890788037,-0.17644574579846417,0.01829891202276085,-0.34149125548173703,0.07509448701703551,0.1031513963316798,-1.2970447567533852,-1.7053790529299009,-0.3853979458427019,-2.141216117051807,0.004566198977244899,-1.357040535230022,-0.06909577175103625,1.0027079955013862,1.2854294872539576,-0.4373212229622299,0.5765700528971514,1.2086458896046435,-0.7524006683258407,0.10514008001180286,-0.3353699346160628,0.46224706491347817,0.458802895752791,-0.9725636046002438,-0.13691237872439319,0.24303278110523407,-0.3860381023586188,-0.37535884280835197,-1.6979970924330727,0.12282076247421733,-0.43165617358418773,-0.7793736823122469,46.202911376953125,0.00855919472555,0.1178891855052909,1,1
2005-11-10,-0.4149070219456297,-0.33243226371948903,-2.163707814531276,-0.9699213998307598,-0.4127217156118117,-0.6993220179460192,-0.7479890912571546,-0.243461400436525,-0.7220636890788037,-0.861618962535111,-0.08534388281322906,-0.35595893486154573,0.26722302109891544,-0.07088589545920895,-0.735546431605515,-1.6594530849716385,-0.38540888384070054,-1.8948273310053834,0.7131211620114661,0.29095022889562305,-0.04095668999274035,-1.119730664624814,0.705862699783522,-0.5577129832355013,-1.3690084086036929,0.1546462138481672,-0.18410289076443434,0.12441268458723832,-0.32232012457069587,0.4697522505862803,-0.9034260442260358,-0.9747444269821385,0.018760708407138154,-1.074402644704083,-1.0371778168724919,-0.24972661583001682,-1.6979970924330727,0.09856220314224351,-1.255980928736431,-0.6652854713212125,47.69051361083984,0.0316896891134185,0.0947936010624016,1,2
2005-11-11,-0.49855386361846565,-0.03224511329083691,-2.163707814531276,-0.868552392470077,-0.4168589107409783,-1.565798613566269,-0.2902559378779815,0.591384054070396,-0.7220636890788037,0.0652698442969229,-0.5782547760114566,-0.36281844927661755,0.824225143697823,0.4559229360689595,0.0214919532648083,-1.5131198640256032,-0.38501436716358783,-1.829779942991863,1.4216761250456875,1.1826384552014055,0.035420367019674145,-1.0884633186578792,-0.020994151834729302,-0.7754468429198392,0.30302260573464573,-1.5358380131821974,0.025457407043259703,0.15997625395028817,-0.3022135831248557,0.5160505850943495,-0.8014287255393439,-0.9726474811535146,0.10156632231332724,-0.898421163495387,-0.0695085657307669,0.036301794642267564,-1.6979970924330727,-0.07263969038340233,0.8010736161079962,-0.5511972603301781,49.65938949584961,0.0404549842916178,0.0262578719071848,1,2
2005-11-14,-0.6605667495494028,-0.029167685913091615,-2.1591501986316697,-0.735080614351051,-0.42044623369293627,-1.163909039860055,0.33914465709873276,1.546956692057799,-0.7220636890788037,0.8768194387067652,-0.544571467312517,-0.3226761176151634,1.4360889680829099,0.9391028570908622,0.04572639357616308,-1.3235910862872355,-0.38217120442716956,-1.4316426559964295,-1.4125437270911976,1.5259690092292038,0.11079224716424549,0.7302220996307629,0.44410495802795796,-0.18259312234234254,1.177815805464541,-0.6905958996670153,-0.08061116594378662,0.21020774041085225,-0.27447753774164535,0.651499431879896,0.510598624356357,-0.968118076883813,0.13799991453504293,1.1216765114860174,1.938968819579069,0.920689847648495,-1.6979970924330727,-0.19901648269088296,-0.8386437911007544,-0.208932627357075,50.53444290161133,0.0174676551305831,-0.034053473281564,1,2
2005-11-16,-0.45193815004619337,-0.40316546376286194,-2.1532073706345987,-0.6758460998322366,-0.42284689826719823,0.594050174130377,-0.47341867583988867,1.7071684513315406,-0.7220636890788037,-0.5076354629943832,-0.04982173099227173,-0.3171194968988648,1.5070031123287326,0.9682351017497732,0.5413563418214391,-1.2369478220231043,-0.3786437808449452,-1.0703038818402746,0.004566198977244899,0.6319344244596578,0.11481199081540205,-0.11268174401339669,0.5787319382377051,0.0357634425027486,1.5093184740601424,1.2086458896046435,-0.5850587267611196,0.25143842212431416,-0.2463752683725646,0.6424968709036776,-0.2929635663315659,-0.9666921562800971,0.05519487819267398,0.01884253176401956,-0.6895753669052876,-0.36284329567937756,-1.6979970924330727,-0.19790577823221434,-1.38564759798163,0.019243794624993787,51.54075241088867,0.0197176622441214,-0.0689928391353485,1,2
2005-11-17,-0.41509129333082767,-0.48229793577008045,-2.1442968467248735,-0.6081853263721962,-0.4239448334736098,1.2898804477373162,0.24593056929937837,1.5720664612427517,-0.7220636890788037,0.41911965596466066,-0.3416236486031015,-0.29616719144330983,1.6630719552954782,1.9588851754499603,0.9067565094289294,-1.1380987477987443,-0.37803577796211063,-0.627436716277006,0.7131211620114661,0.7185382692911739,0.10275284748195172,0.9314335012184545,-1.3748948246013633,-0.07475734544118755,0.6399397702234987,0.1546462138481672,-0.5505870541973646,0.28614180390357746,-0.217670910424678,0.6001998914686576,0.2966973034332815,-0.9638403086732945,0.0651312861820588,0.7297014598213502,0.34796486773361934,-0.45008617723481803,-1.6979970924330727,-0.2659509368066244,-1.6205299124044932,0.13333200561602818,50.79695510864258,-0.0145363897173393,-0.0451465372386492,0,0
2005-11-18,-0.4931240413586545,-0.32138339972186714,-2.149493846279763,-0.6588744028800897,-0.42458318392903527,0.7086901021616845,-0.1489584251029797,0.44560317591430054,-0.7220636890788037,-0.5109838164974967,-0.1069073165326736,-0.2925416942492501,1.090863166873577,1.5389847749163001,1.2324548197643606,-1.201965449311936,-0.3823522447551126,-0.5047839730657245,1.4216761250456875,-0.5790496235269657,0.06556892631345917,-0.4746151022381336,0.30405290356606995,-0.6003790289226559,0.7250348351737544,-1.5358380131821974,-0.04425761180584096,0.29013063867400013,-0.19729426529660352,0.5639461503884292,-0.483875256929192,-0.96434357439229,-0.06735607888914456,-0.34351062884946304,-0.7292305302183353,-0.5784755181595679,-1.6979970924330727,-0.16283211567196643,-1.2095472550093547,0.24742021660706257,48.9593505859375,-0.0368460400417982,-0.0208883676733283,0,0
2005-11-21,-0.26693338946951006,-0.2945952153137456,-2.1522953560734583,-0.7832169380393359,-0.4246082308892731,-0.02020291570741893,0.39515803688645673,-0.929426707661186,-0.7220636890788037,-0.3274980903440916,-0.400611537340656,-0.31687985665071683,0.11563053806122181,0.34853185391698227,1.0699431381832798,-1.3667550412772898,-0.3843808476327644,-0.20045216698605356,-1.4125437270911976,-1.4005782824725619,0.023360873206144692,-1.2306052427572292,1.1824648724278068,-0.5644604122560883,-0.5704503030425941,-0.6905958996670153,-0.34288920549108426,0.25891598578024155,-0.18896954749725534,0.3070258244858823,-0.9657762320776846,-0.9663566436676431,-0.15015996010386945,-1.024031310151067,-0.7811776945871958,-0.8099250283208361,-1.6979970924330727,0.12594506575579503,-2.9604159547498656,0.5896848495801658,47.99678421020508,-0.0198563608971309,0.008010512172042,0,0
2005-11-22,0.10675908594640476,-0.574212286962996,-2.157172417023417,-0.8479536611680933,-0.4245944521487191,0.4461990904665507,-0.4557811399316312,-1.3515119564924891,-0.7220636890788037,0.2949227424313958,-0.5900718414985758,-0.3515712360323601,-0.381832577488319,-0.6336598044899671,0.7022806131421492,-1.4486200219875494,-0.38250375955117105,0.05749138288251706,-0.7039887640569764,-0.7766191696682829,-0.011812957086719996,-0.2755803521270737,1.5153388726988342,-0.03687785545899487,-1.4141992547478563,0.8324777605674285,-0.10267929568634744,0.21881051986650915,-0.1859460056157216,0.15398178602869705,-0.4771552962329009,-0.9703827822183492,-0.0839174326959113,-0.4254167874016267,0.6319161233634812,-0.17843658195216222,-1.6979970924330727,0.19585508492033585,-2.027769359261656,0.7037730605712001,47.16548156738281,-0.0174717107232013,0.0126812233457899,0,0
2005-11-23,-0.07526641444945975,-0.5213890851696077,-2.163175094515048,-0.903457853212017,-0.4246492061361932,0.5812032053389855,0.30247382757359187,-1.4747734852767824,-0.7220636890788037,0.1626808093307608,-0.42591561769364,-0.36852492022327427,-0.7474906525498702,-1.1761414961447294,0.23120735016890248,-1.5182850776478538,-0.3802318265648015,-0.3866343365716331,0.004566198977244899,-0.6881895832286178,-0.047991350907289454,0.15193091401997788,0.6423637979504188,-0.3480444725782544,-0.7716511305217331,1.2086458896046435,-0.4032577163153255,0.17658494094593033,-0.1864748113525517,0.07187977933558586,-0.19759653091654056,-0.9707182884314324,-0.07398044714270474,0.004803422397796781,0.03217059366738725,0.05442532972201835,-1.6979970924330727,0.21207769482614608,1.471571055210869,0.8178612715622345,49.26560974121094,0.0435639641408204,0.0083139972576382,1,2
2005-11-24,-0.38268982919327565,-0.8245104675681041,-2.1580065002517808,-0.7610031803484879,-0.4245215335336903,-1.3778963116915006,0.19877047482308405,0.23903460964601056,-0.7220636890788037,-0.11013216316798333,-0.3368901266207986,-0.37177211315341857,0.052420183255858725,-0.8079527781375384,0.44371922816518994,-1.311504332387396,-0.3828694241766869,0.2105689227053191,0.7131211620114661,1.6484704132528778,0.038435196663047136,0.14050668159486432,0.7278108768331206,-0.09775178214294931,-0.6814638772400897,0.1546462138481672,-0.5971523727796073,0.17538902838224915,-0.17558962466494382,0.13178759675583046,-0.3828698382004316,-0.9689568552152625,0.14793603374251632,-0.12849508438246934,-0.40258467597993713,-0.06343731378778254,-1.6979970924330727,0.2253532460734145,-1.2207892334868062,0.9319494825532689,49.74689483642578,0.0097217798479816,0.0079612198639448,1,1
2005-11-25,-0.24597715710588408,-0.7875843048498848,-2.1526962522866744,-0.7281208449796499,-0.42438581481863313,0.3057547039161327,-0.4892174058631688,0.7095643534822762,-0.7220636890788037,0.0257017519937799,-0.402858123937556,-0.3824768325276517,0.10858949892691158,-0.42428654502873064,0.5181132372538697,-1.2601123350346455,-0.38426977211544305,0.4423621788372045,1.4216761250456875,0.33527769945400215,0.04044528753867499,0.19223779149380588,-0.5730333126771618,-0.41094694402106335,1.626899809961296,-1.5358380131821974,-0.42915404319494915,0.17723476297571183,-0.1637227669197721,0.10494817622535299,-0.3339196783744824,-0.9680342003305422,0.025385654224519532,-0.15275377003560087,-0.20697891726323955,-0.6239758536742668,-1.6979970924330727,0.22589913377518117,-0.7071747893083428,1.0460376935443032,49.35311508178711,-0.0079471601964277,0.0043876960309663,0,1
2005-11-28,0.06527823674555622,-0.41480849239817,-2.159051405583382,-0.7541198901772621,-0.4245874929966617,1.1866273949976007,-0.3278500622250178,0.388080958478913,-0.7220636890788037,0.15144487132123266,-0.391654672405284,-0.40586807060271163,-0.143186734521766,0.04509275232270317,0.3368146591262497,-1.2903113679588616,-0.3841026878875043,0.7253113370036679,-1.4125437270911976,-0.3328815756490193,-0.0027682929165625714,0.29366266455675266,-1.420272612343974,-0.6129803042055953,0.34699146961434385,-0.6905958996670153,-0.33804489458013093,0.16842744230348572,-0.15545824371360367,-0.030448253982776008,-0.046399295208238246,-0.9672792985523634,-0.04085889465681477,0.06702763568619104,-0.007838241463718063,-0.585671176424912,-1.6979970924330727,0.15813294886335016,-1.5854795863901763,1.3883023265174064,48.609317779541016,-0.0151856497233831,0.0175751844110913,0,0
2005-11-29,1.027667082320164,-0.14759597957034717,-2.163150448375675,-0.8042032553196103,-0.4252373950430695,1.5204338853505872,-0.6867282550197383,-0.19867538129391932,-0.7220636890788037,-0.30809487872544583,-0.30901266526825166,-0.5010858424152012,-0.43040841254318823,0.12223650474886355,0.044454549706912726,-1.3516164511473283,-0.3843486768845543,0.8571078376119828,-0.7039887640569764,-0.6032177564915213,-0.06507585285983963,-0.5281281568575638,-0.7750664504028908,-0.437930265951295,-0.32124624022860765,0.8324777605674285,-0.40555688467335843,0.1482182352556812,-0.15180469044136252,-0.09459209085285607,-0.44598488075194814,-0.9698795100999829,-0.06735607888914456,-0.4595316542815441,-0.65662171092781,-0.023041503124823868,-1.6979970924330727,-0.03200221815009994,-1.178103850833619,1.5023905375084408,47.55924987792969,-0.021838936811353,0.0292704366301123,0,0
2005-11-30,-0.36907044241815434,-0.1961846939227751,-2.163707814531276,-0.8747425278237341,-0.4257748507352528,0.6450133189196203,0.703965222500575,-0.960335732048365,-0.7220636890788037,0.18862241336919777,-0.4874494047210534,-0.5037195202739592,-0.772806721908627,0.05009432261222962,0.1790019618068559,-1.4416160270244522,-0.3848618677712795,0.5239090494241133,0.004566198977244899,-0.849978334667471,-0.109294084462802,0.038859317448259545,-0.6845061182628819,-0.34299682232854894,-0.5950052575809457,1.2086458896046435,-0.3940912143540843,0.11738614381790093,-0.15328802155881094,-0.048134507311238785,-0.08181893234757313,-0.9692084912744457,-0.09054151216756058,-0.029605908737177958,0.137132208354355,-0.35487880493886875,-1.6979970924330727,-0.05494239343122463,0.6038531212606447,1.6164787484994751,49.65938949584961,0.0432111867471271,0.0458506742096262,1,2
2005-12-01,-0.464007925776663,0.009183463810568766,-2.1605471817404616,-0.7324228508118674,-0.4259750106998028,0.7306997633085668,1.4108486018949156,0.40326670305940904,-0.009110715018354202,0.36838686721588554,-0.3836856859623656,-0.48512277635533735,0.2631042732100143,0.04428053626461286,0.4553867637145721,-1.2286505166600787,-0.38468582569274606,0.600101458347239,0.7131211620114661,1.6345509581162103,-0.0841698323478788,0.7756838233094039,1.633406608938915,-0.41334261968058783,-0.8466319717708246,0.1546462138481672,-0.30951495625836545,0.12481552846024593,-0.1435288239297593,-0.002845408417054804,0.5722199237293358,-0.9675309346115466,0.14793690008824895,0.8412192460046375,0.3264846083320266,-0.08795926251894093,-1.6979970924330727,0.18799772317033964,1.3091821172807385,-1.6920793702405221,49.96564865112305,0.0061482560150029,0.0043955636307205,1,1
2005-12-02,-0.6037208822968758,1.0954806849512824,-2.137057483957869,-0.7118053469140239,-0.4260620796125861,-0.5737885206756151,0.20671365120270244,0.5795989589104722,-0.009110715018354202,2.160340875825883,-0.17779222045830467,-0.36609796210865025,0.4407172922525738,-0.014495818289263843,0.2705645647484333,-1.189446931815704,-0.3845250439244878,0.48798304929920666,1.4216761250456875,0.19918916102113313,-0.06005101996085896,3.133678533502701,0.34820365405327613,-0.40139567929753645,1.6135578009299976,-1.5358380131821974,-0.49212803951389184,0.13079558859545654,-0.13375682240889775,-0.01892740780459994,3.7711704665107812,-0.9645952104514732,0.012135762589755702,3.903091949129682,2.0312629942417995,-0.4219598645790701,-1.6979970924330727,0.1796983567136772,0.7200579896159608,-1.5779911592494877,50.228172302246094,0.0052403281836972,-0.0017526923842825,1,1
2005-12-05,-0.8563979857963726,0.8969196000664897,-2.131120424206183,-0.6945424481583468,-0.4261709723407972,-1.4234012176138933,0.22855894913967428,0.6360660499350298,-0.009110715018354202,-2.4375491998517824,1.0461657464670266,-0.3308230977619049,0.5008859809782487,0.20345505599982425,-0.05268800884922203,-1.152588849275056,-0.38401449455434067,0.5330327235257654,-1.4125437270911976,0.16469045189403322,-0.011813044706739858,-0.8022166088222047,-0.32279836396886435,-0.3132693434484616,0.21184112238259367,-0.6905958996670153,-0.385935712358108,0.1346859299026304,-0.12429787607759411,-0.02007631019957389,-0.2734119077823721,-0.9651823527237395,0.008824877981574556,-0.3815285053374455,-1.1178249998793657,-0.637414227070549,-1.6979970924330727,-0.012958660434941234,-0.018785087496377154,-1.2357265262763846,50.05316162109375,-0.0034903975043622,-0.0140352880594768,0,1
