Date,volume_lag_1,volume_ratio_20,day_of_week_sin,atr,dist_sma_200,volume_lag_5,dist_sma_20,roc_10,dist_sma_10,month_cos,day_of_month,return_lag_10,price_diff,log_return,volume_momentum,bb_pct,dist_sma_100,dist_sma_5,momentum_20,open_close_diff,rolling_vol_5,vma_10,volume_change_ratio,return_lag_5,return_lag_20,bb_width,high_low_range,rolling_var_20,vma_20,momentum_10,rolling_var_10,Volume,return_lag_1,atr_pct,volume_ratio_5,return_lag_3,volume_change,volume_lag_20,volume_ratio_10,momentum_5,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-0.8267805941723234,-0.6994434089882761,1.2086458896046435,-1.0678736878381705,0.06445809372272808,-0.48484184804762154,-0.7406731397251362,-0.2483076676423591,-0.19905694246160077,1.2047838681054384,-1.5779911592494877,-1.3182509690864965,0.3603482500525142,0.721988585766306,-0.7702121093786752,-0.782213534826211,-0.144422065504521,0.1567360815023982,-0.23479544162499066,0.8130114606597763,0.8550189258883215,0.10931248969262104,0.6370759366360967,0.6204023955319095,1.2125387018284848,0.2141347326303155,0.395011895894956,-0.605791040979376,0.6436788307087833,-0.1328963556953571,-0.6767185697334805,-0.3644120360924454,1.1240272617326126,0.5028745187963133,-0.4702278546758423,-0.4544312726128434,0.45793489010559335,-0.20336457734460084,-0.5603957580084107,-0.29046099851255697,32.23836135864258,0.0,0.0422438854933691,0,1
2005-11-04,-0.3675449312303229,-1.3404971136160586,-1.5358380131821974,-1.2222692741509176,0.06143906403665695,-0.7432984316804453,-0.6510594936183008,-0.010186994268665817,-0.21107706289347594,1.2047838681054384,-1.349814737267419,-0.73295284123967,-0.013622719739795293,-0.012004721535418766,-0.774588557170905,-0.7194911091365973,-0.14681837959236135,0.35188168282390186,-0.5812541736385968,0.03553794814393555,0.8588520198446031,-0.31929427245568776,-1.3394103336769596,-0.08369543429775818,2.860188320926299,0.12800194742023982,-1.1420042729373727,-0.6264867738774108,0.22974330823779543,-0.01298136106608893,-0.6785156973097421,-1.2193162577000172,0.7198184106282258,0.34263154998217704,-1.6495664430080608,-2.4525122424792034,-1.2460104187192236,2.8636789821010136,-1.4461102523308689,-0.27338199797243107,32.8924674987793,0.0200865901511756,0.0892294367314023,1,2
2005-11-08,-0.29257463177984055,0.3723554583007593,0.8324777605674285,-1.1276202838028357,0.4078268514840902,-0.04232674183695987,0.6800275651575719,0.17303718165649676,1.5554889450432607,1.2047838681054384,-0.8934618933032813,2.3506877131792603,1.0009105904895446,1.8918877692895688,-1.1628736196867275,0.8053701092363607,0.3381848521142493,2.1954595696005508,-0.054535516841056314,1.6066979411213858,-0.3680651721757584,-0.472903911156485,0.45198421761809393,-2.4533694120197427,-1.9065702713126067,-0.07456979731499916,1.0504372254492607,-0.6686024765801103,-0.05443579227101246,0.08414837892820598,-0.6290392639534571,0.3130597934199753,1.056991359704583,0.30775935019395956,2.0212018407330343,0.7198851326145127,0.5998167850382027,1.5309878293346313,0.9209178588023198,1.1274965689066871,33.53348159790039,-0.0163800237072133,0.0455133240154718,0,0
2005-11-09,0.3095322458647183,-0.2974556067306016,1.2086458896046435,-1.1731697919773079,0.29727118392805146,-0.8225264328222677,0.31569046722937055,0.4832395895030993,0.8819340728927267,1.2047838681054384,-0.7793736823122469,-1.7988741818912481,-0.4838631554989077,-0.8860283382860492,-0.8579818658472407,0.37238173042199924,0.18445453505737877,0.7908793433422303,-0.12481940424061,-0.8792323125164099,0.27016028045690044,-0.46166329953330165,-0.7010365760649391,1.1261893757486479,-0.3019471627112894,-0.09560041728712558,0.2721366721739002,-0.6726989373178035,-0.1522095819362873,0.23643750589689433,-0.596636555894581,-0.30379710836163126,1.88751335369157,0.30063973337609773,0.30610443147178645,-0.013712733385159976,-0.6103493573743335,0.7595442737310086,-0.05319966686254051,0.64744185097725,33.62940979003906,0.002856585098946,0.0719878962112354,1,1
2005-11-10,-0.3069653139385797,-0.218692982967999,0.1546462138481672,-1.2447477624681937,0.30980253720858086,-0.36317504424872227,0.40737850101044987,0.3193364767866046,0.9029011310467876,1.2047838681054384,-0.6652854713212125,0.6169715463927955,0.06783107591537078,0.14042013964700154,-0.7706761370777988,0.5141359351314083,0.20513832095643458,0.5068999906668301,-0.20833400830177268,0.11413681335599281,0.28585732468154107,-0.42588169613712956,-0.17502389415839953,0.7211632523511016,0.8284617382570589,-0.17198249111412303,-0.6932780996823387,-0.6869009551207409,-0.1975595532919094,0.1560938091174073,-0.5654952334844554,-0.26042079765290255,-0.8851688028181642,0.22282341162039968,0.34774989184396204,1.0575125621399462,0.04493008603525462,0.233754635792425,-0.020777711962438716,0.5124776944513759,35.247215270996094,0.0469855512380329,0.0948151990912252,1,2
2005-11-11,-0.26361427153641737,2.4874321631276683,-1.5358380131821974,-1.2281837578970174,0.6116691137505756,-1.2177965596011895,1.4903214732627892,1.2156060772660033,2.2868342852882275,1.2047838681054384,-0.5511972603301781,-0.08554468175233783,1.360075607287868,2.4951028481565016,0.6745240514840732,1.794022155001448,0.6304847643826168,2.014563947074665,0.021534413015236245,2.325962077372577,0.784503568668897,0.032284290757520546,2.4185693146201586,-0.012928386487147768,0.6145573126087701,-0.08454692842871545,0.7080742225098291,-0.6707754284381665,-0.034299769441051564,0.6129590920303196,-0.3570588709211487,2.1452953920904356,0.13934571422582231,0.13592014609714959,2.323196094023294,1.8891540291149922,2.3895451883855214,0.39678577328185477,2.648977217500854,1.1462867573728246,35.26466751098633,0.0004950155819996,0.0413218692373876,1,1
2005-11-14,2.1407004994785663,0.05989634611969263,-0.6905958996670153,-1.2707754224399346,0.6084046422064311,-0.2881858525693668,1.4547405034058651,1.3827886081821599,2.0170681855845545,1.2047838681054384,-0.208932627357075,-0.45496113227765306,0.001196189677725026,0.014408873283536199,0.8279917428006233,1.559070323226735,0.6278601678257747,1.3133494819520661,0.1852586545186293,-0.8548022076972731,0.8830075676851546,-0.2088159515079812,-1.0544884578654434,1.0590179334294427,-1.3308112971265476,0.09818423377559259,0.3163592900188791,-0.6337774830695379,-0.04039200465858717,0.6921090307059165,-0.19559824344528576,0.05395418136398041,2.48959189780269,0.09444600603491006,-0.4269374354073406,-0.8872654670451766,-2.0737705228094114,0.12470948554078165,0.22616252858372352,0.8968643041750373,35.674556732177734,0.0115561958037062,0.0318835442068923,1,2
2005-11-16,0.05057757241856654,-0.46072317122755746,1.2086458896046435,-1.4405507525886934,0.6806309961026178,0.3140727537066894,1.6589524874407455,2.5130755890494854,1.944864023338501,1.2047838681054384,0.019243794624993787,-2.449895705481027,0.334419207454208,0.6046236932199168,0.5583757554106029,1.5533478362487374,0.7290617015544361,1.4359246037716997,0.31920853927689363,0.21774565211156457,0.6108333062811908,-0.26584205226830804,-0.632197030740569,1.891219164802476,-0.482746001126697,0.3411341649086836,-0.9142162393641854,-0.5777266486338862,-0.0653784573335531,1.2053327036799932,-0.20603708198599935,-0.4031590133500575,0.013571869287754891,-0.08900302203529892,-0.8765459966729551,0.1386300084032938,-0.45180421684650374,-0.131656540434755,-0.36698654172393536,0.5893526252164736,36.0364990234375,0.0100945484885502,0.0531983377056413,1,2
2005-11-17,-0.4062693369394591,-0.05878718536630758,0.1546462138481672,-1.4109727174454785,0.7435263094513302,-0.30258016112499875,1.8056067855159104,2.285953927160474,1.8597645907512534,1.2047838681054384,0.13333200561602818,1.1216223868487853,0.2937068856031012,0.5266314817529753,0.5885668494474771,1.4844605251163288,0.8165598039872709,1.2156104597857662,0.444065968268036,0.4650123020084809,0.17732587084435597,-0.13947604769842484,0.23758688917007678,-0.8870690943397527,-0.48689552648649687,0.605934533459117,0.2509761795178169,-0.5072868550412771,-0.00020421432898910704,1.1201961415431483,-0.19258903889827383,-0.02684122844932141,0.6026746486274156,-0.08086517588179983,-0.4367676703836974,2.4920441238794386,0.3753734805345885,-0.7312158285813052,0.05134124498944461,0.9481147561808596,36.97404479980469,0.0256838879789358,0.059542058200317,1,2
2005-11-18,-0.030170771077868738,2.077558889116868,-1.5358380131821974,-1.3092249826161324,0.914324534716502,-0.25921819442586874,2.272248984403674,2.5268328924886374,2.2798807332562903,1.2047838681054384,0.24742021660706257,0.717506065998423,0.7824588114870507,1.3584648861295507,1.2438783754710634,1.6167826913385006,1.054472924170149,1.5715251245163848,0.7748158011651279,1.0871334277062599,0.10796371384751433,0.24552716272578073,1.7363241555234608,0.13951689473269724,-1.3237817370464962,0.9519080971130975,0.04611296265320689,-0.39948294080026053,0.2045992764580716,1.2568982283838006,-0.09718570391389812,2.0640583985166647,0.5248293845132845,-0.037785264744546576,1.3387960616507988,0.01268663102294086,2.077090713011969,-0.13664065856821705,2.197145665072649,1.2778360104830364,36.73420715332031,-0.0065077786158044,0.0361357743927378,0,1
2005-11-21,2.0595108294605478,0.16826988062586115,-0.6905958996670153,-1.3778451094754636,0.8607816407583533,2.145702454720456,1.943914536017467,2.3950578194271332,1.5955438906235262,1.2047838681054384,0.5896848495801658,-0.014936596627429586,-0.2172717848541869,-0.35925404818278867,0.597710728030096,1.2802629899521667,0.9775442216184513,0.8062578317552374,0.8120261519664231,-0.9649494872161071,-0.4362774283400472,0.5415650677455548,-0.9620790627474843,2.494515055122279,-0.7351729670586803,1.1346628335389213,0.03204841715206699,-0.33216028810557036,0.12687337899935655,1.1909457156353065,-0.1912883712730672,0.24557182812702272,1.3550955078184117,-0.08739094101313792,-0.18670683724400125,0.602583470788979,-1.8029631270753659,1.0965479590866276,-0.12893286526275574,0.5500655438200062,36.40714645385742,-0.0089433094484957,0.0554156308899062,0,1
2005-11-22,0.24208359480962274,0.11712425699772865,0.8324777605674285,-1.4482404239205302,0.7915594179547571,0.05505282467273314,1.5753474591556378,1.8175689692558616,0.9414985745173831,1.2047838681054384,0.7037730605712001,1.0546018304744356,-0.2913339408829527,-0.48921182511562067,0.6778248657068168,0.9968190910046324,0.8791514543192119,0.028156016919540533,0.7433914928205717,-0.2985558477680146,-0.2449569055797644,0.6171508971837263,-0.2708543684840184,0.013488746905439743,0.045048799640304185,1.2148670332195313,0.0029896443197329164,-0.2973318963653112,0.10625596403391503,0.921136453221165,-0.3236964715449346,0.1873718875866256,-0.3593870231977248,-0.13478742679757508,-0.28813020458487115,0.5246332778818058,-0.05588403255641497,0.41727260586303555,-0.23538568958333758,0.41509540934504546,37.62377166748047,0.0328709893024555,0.0615473650199978,1,2
2005-11-23,0.1839175578888671,0.645786358907647,1.2086458896046435,-1.4032822437689676,1.014267367172148,-0.4019092083600657,2.232110484853274,1.7625596938176282,1.7348224682954971,1.2047838681054384,0.8178612715622345,1.8849337039064997,1.0194285588261487,1.741962273252968,1.098547348036771,1.30016858920356,1.186238732274925,1.165494308726281,0.6970886862521548,1.7995576426237183,0.16700391609189635,0.6735995048468254,0.17398739070548008,0.6037826366773986,2.3659096905917765,1.4896761904478362,0.4683925816481501,-0.18552492841714122,0.1142237119244573,0.9271335666481776,-0.24379211401237885,0.6691185770172434,-0.4890999429718965,-0.1555442749444326,0.03365227465312468,1.3560185292830818,0.4800113457201949,0.5932225550978845,0.22039481172523587,0.731151072035487,38.247352600097656,0.0164382689832257,-0.0190726421061277,1,2
2005-11-24,0.665383612040989,0.7142115934806034,0.1546462138481672,-1.4340425337856642,1.1226688400038105,-0.025715867097587195,2.4318515375073173,2.41481958850584,1.8514370483815081,1.2047838681054384,0.9319494825532689,-0.8871137386835112,0.5158674408423297,0.8651268117670408,1.2719533538715608,1.314904785544941,1.3353112777514295,1.3980014131525558,1.02535744331144,0.6124329878057279,0.18264523729472226,0.8506865003877095,-0.13018130578401413,0.5257799767582516,-1.8071235156325915,1.7275825531125275,-0.22009766475478382,-0.07393008756230318,0.22464129113679765,1.2509000659602116,-0.26303089112148964,0.8132079486895863,1.7378703365634014,-0.2127391724745239,0.005879216761511881,-0.3607749783187048,0.1448874909094893,-0.3743974271065172,0.2394226840019115,0.8336534705344031,38.334564208984375,0.0022776041713565,-0.0129670083288273,1,1
2005-11-25,0.80938904632085,-0.2622884439510891,-1.5358380131821974,-1.3470844182864297,1.1294860322884648,2.064492325215956,2.293107327772814,2.40312593707908,1.4795745569566512,1.2047838681054384,1.0460376935443032,0.1371662496304515,0.06042971897131963,0.10952622805036798,0.39459166780095595,1.1638286278854681,1.3431410915455062,1.1380021860127578,0.9683028258820447,0.05431984422081526,0.050403057037621504,0.8790552394592996,-0.7737380821589834,1.3577248201029635,0.6223870448005124,1.9234227829153,-0.7002811745754962,0.02786160795391002,0.26225301268733037,1.2485031087832439,-0.4083293613544099,-0.0814803570612789,0.8626869458098239,-0.14093599398282305,-0.5724829218659349,-0.4906627400729092,-0.8860961757871458,-0.48692474064137903,-0.6323998034061383,0.5005173128165642,38.82731628417969,0.0127720778813639,-0.0180206766464122,1,2
2005-11-28,-0.08477807037493687,-0.082282417385364,-0.6905958996670153,-1.3328869293238994,1.2122114122844323,0.24660710584936335,2.39707617332261,1.724001836997288,1.5858257270019964,1.2047838681054384,1.3883023265174064,2.4868744220386065,0.40477906545800646,0.6695020883951733,0.25977028260140117,1.1549770050757402,1.4538210606977455,1.2240758542578454,1.0700052348603524,0.18426163958502528,-0.11251131800471494,0.55967387866476,-0.01818710002492502,-0.36022423339499776,-0.08410285029992473,2.107797346958449,-0.2983576425945002,0.13337971413660257,0.3436232519030488,0.9391267445056266,-0.35677417739052875,0.13074545833746695,0.10851001073025039,-0.15246117720191518,-0.28148783525277105,1.739309305931187,0.21251270284412765,-0.7480362842835712,-0.2607975640940673,0.7875246264084385,38.71830368041992,-0.0028115753184041,-0.0517426048035575,0,1
2005-11-29,0.1273241156307791,-0.4006134010458475,0.8324777605674285,-1.4251694040633351,1.1810160014156568,0.18842641130965454,2.111994828131201,1.6595902380249798,1.16654268765547,1.2047838681054384,1.5023905375084408,0.011421196456319888,-0.10618664857574718,-0.16202790052973212,0.281560633435399,0.9887189794921359,1.4057055191788441,0.45542091152500713,1.1006034823866069,-0.11896253688176177,-0.28197428828282584,0.5115118246302848,-0.5490125531870083,-0.4901994204973258,-0.45560884393241335,2.1829152716642186,-0.17231953700590125,0.18915845165350473,0.17402707322372696,0.9043504100063571,-0.40400774077132656,-0.2498358160334464,0.6674308045656215,-0.2269702877538195,-0.6821595495171827,0.8629462424264482,-0.3758465200557751,1.5944088860609409,-0.637929916833962,0.8729495188545005,36.91298675537109,-0.04774901782367,-0.0370561396790669,0,0
2005-11-30,-0.25303545606055866,0.5763106825880029,1.2086458896046435,-1.2601263027871952,0.8330247645255154,0.6700137930669262,0.7768324818363399,0.539781240645817,-0.5479856509495067,1.2047838681054384,1.6164787484994751,0.6003891201893556,-1.546539296476364,-2.5598501948088184,0.21475348384564769,0.3612602776018036,0.9145647486372069,-1.7448412343872521,1.034452792461461,-1.3274537008777754,0.8233219280979776,0.6859696278628551,0.8081684496497255,1.7412735835631319,-2.4618274348907394,1.8735111927358008,1.8105317165389607,0.04747753958688842,0.2428779682413265,0.2951949511281782,-0.5025063808432026,0.6972619851406983,-0.16253247496155263,0.009986586005221915,0.5626418269208318,0.10775274100287528,0.9418709003814125,-0.03986395834842514,0.24003584658640814,-0.31095938593016276,37.75460052490234,0.0225439027605261,0.0305961543964944,1,2
2005-12-01,0.6935106255874808,1.4125381212189072,0.1546462138481672,-1.1477310529944555,0.9837659093456398,0.8140555161657375,1.1089971931673843,0.7693762509514201,0.045500160502820554,1.3927413017585002,-1.6920793702405221,0.5225616761750155,0.7010017767260008,1.1909180445502314,0.29320220259230173,0.5859360781479068,1.119305443075317,-0.501253913207927,1.0667017149328692,1.084780817624518,0.945261180166739,0.9605376179496437,0.42565511556228275,0.8643206542783167,1.1298923593431451,1.6402592053239433,0.3477094920166237,-0.05036249548542667,0.4779479177859833,0.42709892762858986,-0.5840613745965714,1.7050410732102907,-2.555836963782541,0.06449674463773408,1.513111775915293,0.6674269125160119,1.0020968919704205,-0.828078144262716,0.997506902824839,-0.2255404714331872,37.64993667602539,-0.0027760641462281,0.0057581881896817,0,1
2005-12-02,1.7007026450352276,-0.4291678867353984,-1.5358380131821974,-1.2287738824029162,0.9561045971412914,-0.0803369272253313,0.8678923797564505,0.2486793655971047,-0.10642220999187472,1.3927413017585002,-1.5779911592494877,1.352637737498354,-0.1024940678684246,-0.16013305570562764,0.25028666937855354,0.48970256829202335,1.0716967234643033,-0.45997276632383904,0.9633413975521571,-0.3819076083058121,0.9328651502888766,0.611085167908545,-1.053717753870173,0.10861884434383448,0.7234902213031901,1.3952351881505527,-0.06079694439501674,-0.15020651184574685,0.4987915368377615,0.14050362199964234,-0.6019768142592559,-0.1401698267271684,1.1878643460278657,-0.0017505273295719108,-0.7017631511715847,-0.16365508689966402,-1.8294869423883442,-0.3640081311922873,-0.570147483060831,-0.3007116867086301,36.86938095092773,-0.0209498502757814,0.0223339047500842,0,0
2005-12-05,-0.14343335125234932,-0.6352264874952331,-0.6905958996670153,-1.2358726268841813,0.8024954133103492,0.1318187077204568,0.23937134900263302,-0.009935432381191791,-0.8057618753209039,1.3927413017585002,-1.2357265262763846,-0.3614523194200922,-0.6764020874325196,-1.129870253095007,-0.02336711112537606,0.12115432908420701,0.8509116391668912,-0.988050400762897,0.8153318419310794,-1.2546527842204804,0.8473826914783108,0.5238295934864671,-0.39042676538849974,0.6686697234745287,-0.01309538220933192,1.0464008261633835,0.16092905809290614,-0.2873469363018727,0.6212018402131163,-0.008187446712155638,-0.610818692864973,-0.3048069141836636,-0.1606412002686914,0.03438988523140716,-0.8305653125990069,-2.5601855465520487,-0.16152257522561808,-1.2274086295155657,-0.702080776718688,-0.7995565931042073,37.30981063842773,0.0118748898060863,0.0328087901475563,1,2
2005-12-06,-0.30797453151134263,0.3427003777135927,0.8324777605674285,-1.1341260955718448,0.8773093320811883,-0.24863671312894972,0.37176303782796283,0.3640508422601971,-0.49628101084570636,1.3927413017585002,-1.1216383152853502,-0.4911355457093633,0.36035148915839776,0.6216289240776918,0.23491372958176912,0.25331527572532375,0.9485339032509215,-0.015873302349995805,0.774814354473676,0.5287054532903626,1.0173847108692735,0.6183293752763136,1.0115548884088805,-0.16297166377058456,1.0624927122666576,0.746338449991401,0.15869503665683407,-0.3934736829892711,0.7209240303553609,0.20286332147412386,-0.6695574342774074,0.7834446473456855,-1.1285512881121555,0.10146580407548086,0.25767712294872963,1.188561954114273,1.0819655756732631,-0.2882486232677617,0.3781818839216538,-0.5843011079103017,38.059837341308594,0.0199032762518913,0.0480329666272905,1,2
